corpus_key,corpus_display_name,corpus_tier,corpus_unii,corpus_inchikey,gtopdb_ligand_id,gtopdb_name,gtopdb_inchikey,gtopdb_chembl_id,gtopdb_pubchem_cid,matched_on_source_name,normalised_name,ambiguous_pages_for_name,confirmation,interactions_pending
K1:60ES45KTMK,Pilaralisib,3,60ES45KTMK,QINPEPAQOBZPOF-UHFFFAOYSA-N,7963,pilaralisib,MQMKRQLTIWPEDM-UHFFFAOYSA-N,CHEMBL3218575,1893730,pilaralisib,pilaralisib,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:7SQY4ZUD30,Dinutuximab,1,7SQY4ZUD30,,7979,dinutuximab,,,,dinutuximab,dinutuximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:V00Y10W60W,Lintuzumab,3,V00Y10W60W,,7983,lintuzumab,,,,lintuzumab,lintuzumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:V860J30J9N,Actinium (225ac) lintuzumab satetraxetan,3,V860J30J9N,,7983,lintuzumab,,,,lintuzumab,lintuzumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:28X28X9OKV,Durvalumab,1,28X28X9OKV,,7985,durvalumab,,,,durvalumab,durvalumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:52CMI0WC3Y,Atezolizumab,1,52CMI0WC3Y,,7985,durvalumab,,,,durvalumab,durvalumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8JXN261VVA,Toripalimab,1,8JXN261VVA,,7985,durvalumab,,,,durvalumab,durvalumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:51WEW898IJ,Rilotumumab,3,51WEW898IJ,,7986,rilotumumab,,,,rilotumumab,rilotumumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:640443FU93,Sirukumab,3,640443FU93,,7989,sirukumab,,,,sirukumab,sirukumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:28X28X9OKV,Durvalumab,1,28X28X9OKV,,7990,atezolizumab,,,,atezolizumab,atezolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:52CMI0WC3Y,Atezolizumab,1,52CMI0WC3Y,,7990,atezolizumab,,,,atezolizumab,atezolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:52CMI0WC3Y#tqjs,Atezolizumab and Hyaluronidase-Tqjs,2,52CMI0WC3Y,,7990,atezolizumab,,,,atezolizumab,atezolizumab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:74T7185BMM,Inebilizumab,2,74T7185BMM,,7992,inebilizumab,,,,inebilizumab,inebilizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:74T7185BMM#cdon,Inebilizumab-Cdon,2,74T7185BMM,,7992,inebilizumab,,,,inebilizumab,inebilizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:089658A12D,Guselkumab,1,089658A12D,,7998,guselkumab,,,,guselkumab,guselkumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:NU90V55F8I,Sarilumab,1,NU90V55F8I,,7999,sarilumab,,,,sarilumab,sarilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PQP8VH3MJW,Tabalumab,3,PQP8VH3MJW,,8000,tabalumab,,,,tabalumab,tabalumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:GK1LYB375A,Tralokinumab,1,GK1LYB375A,,8001,tralokinumab,,,,tralokinumab,tralokinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Q16CT95N25,Bavituximab,3,Q16CT95N25,,8002,bavituximab,,,,bavituximab,bavituximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:79D8PWX59X,CCT 241533,3,79D8PWX59X,HZASIAXCPXTISQ-NVXWUHKLSA-N,8044,CCT241533,IXTQNANZDPZION-GSOOIIRJSA-N,,135564841,CCT241533,cct241533,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:VY778IXU5T,OTS-167,3,VY778IXU5T,DKZYXHCYPUVGAF-JCNLHEQBSA-N,8046,OTSSP167,WZJUACDPTWDYSI-UHFFFAOYSA-N,,135398499,OTSSP167,otssp167,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DLG4EML025,Secukinumab,1,DLG4EML025,,8078,secukinumab,,,,secukinumab,secukinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:N15SW1DIV8,Bimagrumab,1,N15SW1DIV8,,8086,bimagrumab,,,,bimagrumab,bimagrumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:N6SVN735GY,Bermekimab,3,N6SVN735GY,,8089,bermekimab,,,,bermekimab,bermekimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2BT4C47RUI,Necitumumab,2,2BT4C47RUI,,8090,necitumumab,,,,necitumumab,necitumumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:35A26E427H,Reslizumab,1,35A26E427H,,8091,reslizumab,,,,reslizumab,reslizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3VHF2ZD92J,Romosozumab,2,3VHF2ZD92J,,8092,romosozumab,,,,romosozumab,romosozumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3VHF2ZD92J#aqqg,Romosozumab-Aqqg,2,3VHF2ZD92J,,8092,romosozumab,,,,romosozumab,romosozumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DEW6X41BEK,Tildrakizumab,1,DEW6X41BEK,,8093,tildrakizumab,,,,tildrakizumab,tildrakizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:DEW6X41BEK#asmn,Tildrakizumab-Asmn,1,DEW6X41BEK,,8093,tildrakizumab,,,,tildrakizumab,tildrakizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:71596A9R13,Epacadostat,3,71596A9R13,FBKMWOJEPMPVTQ-UHFFFAOYSA-N,8221,epacadostat,YPBKTZBXSBLTDK-PKNBQFBNSA-N,CHEMBL3545369,135564890,epacadostat,epacadostat,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:EFE6X5M3UY,Labetuzumab,3,EFE6X5M3UY,,8251,labetuzumab,,,,labetuzumab,labetuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8E3HI6QQ9J,Labetuzumab govitecan,3,8E3HI6QQ9J,,8252,labetuzumab govitecan,,,,labetuzumab govitecan,labetuzumab govitecan,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3DV5TD1VL3,Sacituzumab tirumotecan,3,3DV5TD1VL3,,8253,sacituzumab govitecan,,,,sacituzumab govitecan,sacituzumab govitecan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M9BYU8XDQ6,Sacituzumab govitecan,2,M9BYU8XDQ6,,8253,sacituzumab govitecan,,,,sacituzumab govitecan,sacituzumab govitecan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M9BYU8XDQ6#hziy,Sacituzumab Govitecan-Hziy,2,M9BYU8XDQ6,,8253,sacituzumab govitecan,,,,sacituzumab govitecan,sacituzumab govitecan,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:123I05210W,Ozanezumab,3,123I05210W,,8254,ozanezumab,,,,ozanezumab,ozanezumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6U3F28IT58,Dezamizumab,3,6U3F28IT58,,8255,dezamizumab,,,,dezamizumab,dezamizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:XOY1YA7RMC,Sifalimumab,3,XOY1YA7RMC,,8257,sifalimumab,,,,sifalimumab,sifalimumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:38RL9AE51Q,Anifrolumab,2,38RL9AE51Q,,8258,anifrolumab,,,,anifrolumab,anifrolumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:38RL9AE51Q#fnia,Anifrolumab-Fnia,2,38RL9AE51Q,,8258,anifrolumab,,,,anifrolumab,anifrolumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:375142VBIA,Fresolimumab,3,375142VBIA,,8264,fresolimumab,,,,fresolimumab,fresolimumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:P93RUU11P7,Inotuzumab ozogamicin,2,P93RUU11P7,,8266,inotuzumab ozogamicin,,,,inotuzumab ozogamicin,inotuzumab ozogamicin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:UC47AV3PU8,INOTUZUMAB,2,UC47AV3PU8,,8266,inotuzumab ozogamicin,,,,inotuzumab ozogamicin,inotuzumab ozogamicin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2OP4E0GC6V,Milatuzumab,3,2OP4E0GC6V,,8267,milatuzumab,,,,milatuzumab,milatuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BPD4DGQ314,Veltuzumab,3,BPD4DGQ314,,8268,veltuzumab,,,,veltuzumab,veltuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DP1U601YQS,Bufo Bufo Whole,3,DP1U601YQS,,8292,AM7,PEGWVOKOYYAQEV-UHFFFAOYSA-N,CHEMBL505896,11650194,AM 7,am 7,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:UWU93Y99R3,Lampalizumab,3,UWU93Y99R3,,8294,lampalizumab,,,,lampalizumab,lampalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1N3L70MDFX,Seribantumab,3,1N3L70MDFX,,8297,seribantumab,,,,seribantumab,seribantumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:97RWB5S1U6,Idarucizumab,2,97RWB5S1U6,,8298,idarucizumab,,,,idarucizumab,idarucizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:AVK0I6HY2U,Abaloparatide,1,AVK0I6HY2U,,8299,abaloparatide,,,,abaloparatide,abaloparatide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:87CIC980Y0,Tucidinostat,3,87CIC980Y0,SZMJVTADHFNAIS-BJMVGYQFSA-N,8305,tucidinostat,WXHHICFWKXDFOW-UHFFFAOYSA-N,,53394037,tucidinostat,tucidinostat,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3ZXZ2V0588,Monalizumab,3,3ZXZ2V0588,,8323,monalizumab,,,,monalizumab,monalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:105J35OE21,Aducanumab,2,105J35OE21,,8325,aducanumab,,,,aducanumab,aducanumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:105J35OE21#avwa,Aducanumab-avwa,1,105J35OE21,,8325,aducanumab,,,,aducanumab,aducanumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1351PE5UGS,Elotuzumab,2,1351PE5UGS,,8361,elotuzumab,,,,elotuzumab,elotuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9OD8ISS64U,Vobarilizumab,3,9OD8ISS64U,,8363,vobarilizumab,,,,vobarilizumab,vobarilizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M55Q728KNA,Abicipar pegol,3,M55Q728KNA,,8371,abicipar pegol,,,,abicipar pegol,abicipar pegol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:KG6VO684Z6,Polatuzumab vedotin,2,KG6VO684Z6,,8404,polatuzumab vedotin,,,,polatuzumab vedotin,polatuzumab vedotin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:KG6VO684Z6#piiq,Polatuzumab Vedotin-Piiq,2,KG6VO684Z6,,8404,polatuzumab vedotin,,,,polatuzumab vedotin,polatuzumab vedotin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7IUT83FK6S,Lifastuzumab vedotin,3,7IUT83FK6S,,8405,lifastuzumab vedotin,,,,lifastuzumab vedotin,lifastuzumab vedotin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:U9I0PLD4HT,Codrituzumab,3,U9I0PLD4HT,,8406,codrituzumab,,,,codrituzumab,codrituzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I2A72G2V3J,Etrolizumab,3,I2A72G2V3J,,8407,etrolizumab,,,,etrolizumab,etrolizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:BPR0F3X56H,Lancovutide,3,BPR0F3X56H,,841,duramycin,,,,duramycin,duramycin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:11Z5AIU653,Simtuzumab,3,11Z5AIU653,,8412,simtuzumab,,,,simtuzumab,simtuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:X8Y5U6NC7E,Trebananib,3,X8Y5U6NC7E,,8414,trebananib,,,,trebananib,trebananib,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:EQL0E9GCX1,Tanezumab,3,EQL0E9GCX1,,8415,tanezumab,,,,tanezumab,tanezumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:SF168W7FW0,Demcizumab,3,SF168W7FW0,,8451,demcizumab,,,,demcizumab,demcizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:333YMY788E,Tarextumab,3,333YMY788E,,8453,tarextumab,,,,tarextumab,tarextumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:WX8293WGLC,Nesvacumab,3,WX8293WGLC,,8457,nesvacumab,,,,nesvacumab,nesvacumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I5HF2X04PB,Otelixizumab,3,I5HF2X04PB,,8458,otelixizumab,,,,otelixizumab,otelixizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:LCT264LTYE,Lulizumab pegol,3,LCT264LTYE,,8460,lulizumab pegol,,,,lulizumab pegol,lulizumab pegol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QEN1X95CIX,Tremelimumab,2,QEN1X95CIX,,8462,tremelimumab,,,,tremelimumab,tremelimumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QEN1X95CIX#actl,Tremelimumab-Actl,2,QEN1X95CIX,,8462,tremelimumab,,,,tremelimumab,tremelimumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:LZ0EU1YHCK,RO-5028442,3,LZ0EU1YHCK,QZXVLRCMAHJVIP-UHFFFAOYSA-N,8529,Ro5028442,DRMVDBATNZBNEB-UHFFFAOYSA-N,,91827367,Ro5028442,ro5028442,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K2:JJVZSYKFCOBILL-DPNRMINZSA-N,Motixafortide,3,,JJVZSYKFCOBILL-DPNRMINZSA-N,853,T140,IMOHHNXUCDZLKM-ADZSTZGASA-N,CHEMBL2370138,16130395,T140,t140,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:PV9T9B2S11,PHENYLALANINE AMIDE,3,PV9T9B2S11,OBSIQMZKFXFYLV-QMMMGPOBSA-N,858,A-71623,KNHCBYMGWWTGSO-ZYADHFCISA-N,CHEMBL323521,121964,L-phenylalaninamide,phenylalaninamide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:IT54DZ1478,EMI-137,3,IT54DZ1478,,8585,GE-137,UQYUYHHXESUXGH-ABPLELQPSA-N,,91827375,GE-137,ge 137,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:261Q3JB310,Rufocromomycin,3,261Q3JB310,PVYJZLYGTZKPJE-UHFFFAOYSA-N,8683,streptonigrin,DLWOTOMWYCRPLK-UVTDQMKNSA-N,,5298,streptonigrin,streptonigrin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:K911R84KEW,Margetuximab,2,K911R84KEW,,8686,margetuximab,,,,margetuximab,margetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:K911R84KEW#cmkb,Margetuximab-Cmkb,2,K911R84KEW,,8686,margetuximab,,,,margetuximab,margetuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:360N6PY2A1,Begelomab,3,360N6PY2A1,,8691,begelomab,,,,begelomab,begelomab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:EF0NX91490,Pentagastrin,2,EF0NX91490,NEYNJQRKHLUJRU-DZUOILHNSA-N,870,pentagastrin,ALXRNCVIQSDJAO-KRCBVYEFSA-N,,444007,pentagastrin,pentagastrin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:3FO6689MSD,Tesidolumab,3,3FO6689MSD,,8711,tesidolumab,,,,tesidolumab,tesidolumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:XSZ53G39H5,Brolucizumab,2,XSZ53G39H5,,8713,brolucizumab,,,,brolucizumab,brolucizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:XSZ53G39H5#dbll,Brolucizumab-Dbll,2,XSZ53G39H5,,8713,brolucizumab,,,,brolucizumab,brolucizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:764HZ2554D,Dectrekumab,3,764HZ2554D,,8714,dectrekumab,,,,dectrekumab,dectrekumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5F1CN52GFM,Elgemtumab,3,5F1CN52GFM,,8715,elgemtumab,,,,elgemtumab,elgemtumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T8B2ORP1DW,Evinacumab,2,T8B2ORP1DW,,8717,evinacumab,,,,evinacumab,evinacumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T8B2ORP1DW#dgnb,Evinacumab-Dgnb,1,T8B2ORP1DW,,8717,evinacumab,,,,evinacumab,evinacumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3F0FR4W3H8,Indusatumab vedotin,3,3F0FR4W3H8,,8718,indusatumab vedotin,,,,indusatumab vedotin,indusatumab vedotin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:R30772KCU0,Isatuximab,1,R30772KCU0,,8719,isatuximab,,,,isatuximab,isatuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:R30772KCU0#irfc,Isatuximab-Irfc,1,R30772KCU0,,8719,isatuximab,,,,isatuximab,isatuximab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:GN465U8B72,Nemolizumab,1,GN465U8B72,,8720,nemolizumab,,,,nemolizumab,nemolizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:GN465U8B72#ilto,Nemolizumab-Ilto,2,GN465U8B72,,8720,nemolizumab,,,,nemolizumab,nemolizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:52CMI0WC3Y,Atezolizumab,1,52CMI0WC3Y,,8735,avelumab,,,,avelumab,avelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:KXG2PJ551I,Avelumab,1,KXG2PJ551I,,8735,avelumab,,,,avelumab,avelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7OI79TB6KN,IGN-523,3,7OI79TB6KN,,8737,IGN523,,,,IGN523,ign523,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1S4CJB5ZGN,Estradiol benzoate,2,1S4CJB5ZGN,UYIFTLBWAOGQBI-BZDYCCQFSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4TI98Z838E,Estradiol,1,4TI98Z838E,VOXZDWNPVJITMN-ZBRFXRBCSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5R97F5H93P,ESTRADIOL ACETATE,1,5R97F5H93P,FHXBMXJMKMWVRG-SLHNCBLASA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7E1DV054LO,Estradiol Cypionate,1,7E1DV054LO,UOACKFBJUYNSLK-XRKIENNPSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:OKG364O896,Estradiol valerate,2,OKG364O896,RSEPBGGWRJCQGY-RBRWEJTLSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T18F433X4S,Norethisterone,1,T18F433X4S,VIKNJXKGJWUCNN-XGXHKTLJSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:XC0K09B7K4,Atrimustine,3,XC0K09B7K4,IFJUINDAXYAPTO-UUBSBJJBSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:GJUHUIXJLZINMA-MJCUULBUSA-N,ESTROGEN,1,IU5QR144QX,GJUHUIXJLZINMA-MJCUULBUSA-N,8802,estradiol disulfate,VPLAJGAMHNQZIY-ZBRFXRBCSA-N,CHEMBL1162492,66430,estradiol disulfate,estradiol,8,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:U59UGK3IPC,Ublituximab,2,U59UGK3IPC,,8920,ublituximab,,,,ublituximab,ublituximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:4XG66BMN0D,Plozalizumab,3,4XG66BMN0D,,8921,plozalizumab,,,,plozalizumab,plozalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:90ZX3Q3FR7,Risankizumab,1,90ZX3Q3FR7,,8922,risankizumab,,,,risankizumab,risankizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:90ZX3Q3FR7#rzaa,Risankizumab-Rzaa,2,90ZX3Q3FR7,,8922,risankizumab,,,,risankizumab,risankizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:WX1WTN0Y15,Opicinumab,3,WX1WTN0Y15,,8923,opicinumab,,,,opicinumab,opicinumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K3:CHEMBL2109398,KB-004,3,,,8925,fibatuzumab,,,,KB-004,kb 004,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QS5F6VTS0O,Pamrevlumab,3,QS5F6VTS0O,,8928,pamrevlumab,,,,pamrevlumab,pamrevlumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:87T4327873,Trevogrumab,1,87T4327873,,8929,trevogrumab,,,,trevogrumab,trevogrumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:XLR461MD3M,Istiratumab,1,XLR461MD3M,,8930,istiratumab,,,,istiratumab,istiratumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:6IJ4CQY76O,MM-111,3,6IJ4CQY76O,,8931,MM-111,,,,MM-111,mm 111,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:BPZ4A29SYE,Pepinemab,3,BPZ4A29SYE,,8932,pepinemab,,,,pepinemab,pepinemab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:RJ1IW3B4QX,Tezepelumab,1,RJ1IW3B4QX,,8933,tezepelumab,,,,tezepelumab,tezepelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:RJ1IW3B4QX#ekko,Tezepelumab-Ekko,2,RJ1IW3B4QX,,8933,tezepelumab,,,,tezepelumab,tezepelumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I4BE5F78HR,Enokizumab,3,I4BE5F78HR,,8934,enokizumab,,,,enokizumab,enokizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:IE4X6497XK,Lenzilumab,3,IE4X6497XK,,8935,lenzilumab,,,,lenzilumab,lenzilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6FY6EI1X8R,Emactuzumab,3,6FY6EI1X8R,,8944,emactuzumab,,,,emactuzumab,emactuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:WD9FU5A8DR,BAY-678,3,WD9FU5A8DR,PGIVGIFOWOVINL-GOSISDBHSA-N,8956,BAY-678,SHVLFOSIUCIFDN-MUMRKEEXSA-N,,117072553,BAY-678,bay 678,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0E986JU40I,Fulranumab,3,0E986JU40I,,8964,fulranumab,,,,fulranumab,fulranumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
