molecule_chembl_id,molecule_name,page_key,page_display_name,tier,confirmed_by_corpus_chembl_id
CHEMBL2106060,BEVANTOLOL HYDROCHLORIDE,K1:34ZXW6ZV21,Bevantolol,3,True
CHEMBL2106068,ATRASENTAN HYDROCHLORIDE,K1:V6D7VK2215,Atrasentan,2,True
CHEMBL2106083,BIBENZONIUM BROMIDE,K1:34YTZ517S2,Bibenzonium,3,True
CHEMBL2106184,DEHYDROCHOLATE SODIUM,K1:NH5000009I,Dehydrocholic Acid,2,True
CHEMBL2106191,CALCIUM DOBESILATE,K1:TO0PAT081I,Dobesilic Acid,2,False
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,K1:67VB76HONO,Dexmedetomidine,2,True
CHEMBL2106199,DODECLONIUM BROMIDE,K1:T2J8EBO436,Dodeclonium,3,True
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,K1:2DS058H2CF,Fenfluramine,1,True
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,K1:953A94Y45B,Levofenfluramine,3,False
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,K1:E35R3G56OV,Dexfenfluramine,1,False
CHEMBL2106318,IOTHALAMATE SODIUM I 125,HOLD:existing:iothalamate-sodium-i-125,Iothalamate Sodium I-125,2,False
CHEMBL2106318,IOTHALAMATE SODIUM I 125,K2:UXIGWFXRQKWHHA-RZILPFQRSA-N,Sodium iotalamate (125i),2,True
CHEMBL2106419,LERCANIDIPINE HYDROCHLORIDE,K1:V7XTJ4R0BH,Lercanidipine,3,True
CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,K1:5I5Y2789ZF,Viloxazine,2,True
CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,K1:HP6E97INCN,Viloxazine,1,False
CHEMBL2106574,DAPOXETINE HYDROCHLORIDE,K1:GB2433A4M3,Dapoxetine,3,True
CHEMBL2106575,OLAFLUR,K1:WN32HT51LP,"N-STEARYL-N-(2-HYDROXYETHYL)-N',N'-BIS(2-HYDROXYETHYL)TRIMETHYLENEDIAMINE",3,True
CHEMBL2106615,BAZEDOXIFENE ACETATE,K1:Q16TT9C5BK,Bazedoxifene,1,True
CHEMBL2106627,DIACETYLMORPHINE HYDROCHLORIDE,K1:70D95007SX,Diamorphine,1,True
CHEMBL2106660,ACEFYLLINE PIPERAZINE,"COMBO:{K1:1RTM4PAL0V,K1:M494UE2YEP}",ACEFYLLINE PIPERAZINE,2,True
CHEMBL2106667,AMEZINIUM METILSULFATE,K1:T4VA39MO9X,Amezinium,3,True
CHEMBL2106677,DIBROSPIDIUM CHLORIDE,K1:34R8M96SDC,Dibrospidium,3,True
CHEMBL2106732,NOSCAPINE HYDROCHLORIDE,K1:8V32U4AOQU,Noscapine,2,True
CHEMBL2106780,ITRAMIN TOSYLATE,K1:S1IA7R2J48,Aminoethyl Nitrate,3,True
CHEMBL2106937,POLICRESULEN,K1:6I19M5GB0G,Policresulen,2,True
CHEMBL2107007,PENTAMETHONIUM BROMIDE,K1:521DS2D2HB,Pentamethonium,3,True
CHEMBL2107065,TIBEZONIUM IODIDE,K1:R1D66N3R0Y,Tibezonium,3,True
CHEMBL2107074,TECHNETIUM TC 99M EXAMETAZIME,K1:3B744AG22N,Technetium Tc-99m Exametazime,2,False
CHEMBL2107282,HEPTAMINOL HYDROCHLORIDE,K1:3DQS188SY5,Heptaminol,3,True
CHEMBL2107308,ACOTIAMIDE HYDROCHLORIDE,K1:D42OWK5383,Acotiamide,3,True
CHEMBL2107337,ENZASTAURIN HYDROCHLORIDE,K1:UC96G28EQF,Enzastaurin,3,True
CHEMBL2107338,EPRODISATE DISODIUM,K1:6QFP76V7S7,Eprodisate,3,True
CHEMBL2107354,MIFAMURTIDE,K2:JMUHBNWAORSSBD-WKYWBUFDSA-N,Mifamurtide,2,True
CHEMBL2107357,MOTESANIB DIPHOSPHATE,K1:U1JK633AYI,Motesanib,3,True
CHEMBL2107358,OBATOCLAX MESYLATE,K1:QN4128B52A,Obatoclax,3,True
CHEMBL2107374,SUGAMMADEX SODIUM,K1:361LPM2T56,Sugammadex,2,False
CHEMBL2107374,SUGAMMADEX SODIUM,K2:WHRODDIHRRDWEW-ZWYCLXBASA-N,Sugammadex,2,True
CHEMBL2107375,TARIBAVIRIN HYDROCHLORIDE,K1:R3B1994K2E,Taribavirin,3,True
CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,K1:9G468C8B13,Vernakalant,2,True
CHEMBL2107384,VICRIVIROC MALEATE,K1:TL515DW4QS,Vicriviroc,3,True
CHEMBL2107488,TECHNETIUM TC 99M MERTIATIDE,K1:36ITO9SKQJ,TECHNETIUM TC 99M MERTIATIDE,2,True
CHEMBL2107488,TECHNETIUM TC 99M MERTIATIDE,K1:8NVY8268MY,Mertiatide,2,False
CHEMBL2107488,TECHNETIUM TC 99M MERTIATIDE,K1:9NV2SR34P8,Betiatide,2,False
CHEMBL2107572,TECALCET HYDROCHLORIDE,K1:8I16YLE4US,Tecalcet,3,True
CHEMBL2107574,TIMEPIDIUM BROMIDE,K1:C1WS2XH3K4,Timepidium,3,False
CHEMBL2107687,VALETHAMATE BROMIDE,K1:D64S64QVX7,Valethamate,3,True
CHEMBL2107806,TALAPORFIN SODIUM,K1:L63605PZ70,Talaporfin Sodium,2,True
CHEMBL2107840,PATIROMER CALCIUM,K1:0LB9J2797D,Patiromer Sorbitex Calcium,2,False
CHEMBL2107840,PATIROMER CALCIUM,K1:1FQ2RY5YHH,Patiromer,2,False
CHEMBL2107841,ALBIGLUTIDE,K1:5E7U48495E,Albiglutide,1,True
CHEMBL2107842,ALBINTERFERON ALFA-2B,K1:47RRR83SK7,Interferon ALFA-2A,2,False
CHEMBL2107842,ALBINTERFERON ALFA-2B,K1:4DVS4AG4DF,Interferon alfa-2b,2,False
CHEMBL2107842,ALBINTERFERON ALFA-2B,K1:981TME683S,Ropeginterferon alfa-2b,2,False
CHEMBL2107842,ALBINTERFERON ALFA-2B,K1:G8RGG88B68,Peginterferon alfa-2b,2,False
CHEMBL2107856,IMETELSTAT,K1:F60NE4XB53,Imetelstat,1,True
CHEMBL2107857,METRELEPTIN,K1:TL60C27RLH,Metreleptin,1,True
CHEMBL2107860,TASPOGLUTIDE,K1:2PHK27IP3B,Taspoglutide,3,True
CHEMBL2107866,PEGINESATIDE,K1:JX56W9N61Q,Peginesatide,1,True
CHEMBL2107869,INSULIN DEGLUDEC,K1:54Q18076QB,Insulin degludec,1,True
CHEMBL2107874,ROMOSOZUMAB,K1:3VHF2ZD92J,Romosozumab,2,True
CHEMBL2107874,ROMOSOZUMAB,K1:3VHF2ZD92J#aqqg,Romosozumab-Aqqg,2,False
CHEMBL2107884,RESLIZUMAB,K1:35A26E427H,Reslizumab,1,True
CHEMBL2107885,RETEPLASE,K1:DQA630RIE9,Reteplase,2,True
CHEMBL2107886,REVIPARIN SODIUM,K1:5XQ9UBJ16W,Reviparin sodium,3,True
CHEMBL2107891,TASONERMIN,K1:23CA79S88F,Tasonermin,2,True
CHEMBL2107914,OPIUM,K1:37M3MZ001L,Opium,2,True
CHEMBL2107991,"GELATIN SPONGE, ABSORBABLE",K1:AAJ75C5376,"GELATIN SPONGE, ABSORBABLE",3,True
CHEMBL2107993,MACROSALB (99MTC),K1:Z8E46IA45W,Technetium TC-99M Albumin Aggregated,2,False
CHEMBL2108026,DEXTRAN 1,K1:I8LHQ0D645,Dextran 1,2,True
CHEMBL2108026,DEXTRAN 1,K1:L3L3XYP7MP,Isomaltotriose,2,False
CHEMBL2108026,DEXTRAN 1,K1:V5LWP0C2L5,Dextran Sulfate Sodium (5000 MW),3,False
CHEMBL2108027,DULAGLUTIDE,K1:WTT295HSY5,Dulaglutide,1,True
CHEMBL2108041,OCRELIZUMAB,K1:A10SJL62JY,Ocrelizumab,1,True
CHEMBL2108041,OCRELIZUMAB,K1:A10SJL62JY#ocsq,Ocrelizumab and Hyaluronidase-Ocsq,2,True
CHEMBL2108064,CEPEGINTERFERON ALFA-2B,K1:6J022WTC4Y,Cepeginterferon alfa-2b,3,True
CHEMBL2108076,PARAFFIN,K1:I9O0E3H2ZE,Paraffin,1,True
CHEMBL2108078,PARATHYROID HORMONE,K1:N19A0T0E5J,Parathyroid hormone,1,True
CHEMBL2108078,PARATHYROID HORMONE,K2:OGBMKVWORPGQRR-UMXFMPSGSA-N,Teriparatide,1,False
CHEMBL2108078,PARATHYROID HORMONE,K4:parathyroid,Parathyroid,3,False
CHEMBL2108081,TRAFERMIN,K1:333OX80X87,Trafermin,2,True
CHEMBL2108085,SULGLICOTIDE,K1:26473073GC,Sulglicotide,3,True
CHEMBL2108086,SULODEXIDE,K1:75HGV0062C,Sulodexide,3,True
CHEMBL2108102,ST. JOHN'S WORT,K1:UFH8805FKA,St John's wort,1,True
CHEMBL2108102,ST. JOHN'S WORT,K1:XK4IUX8MNB,Hypericum Perforatum,2,False
CHEMBL2108106,TOCOFERSOLAN,K1:O03S90U1F2,Tocofersolan,2,True
CHEMBL2108110,THROMBIN,K1:6K15ABL77G,Human Thrombin,2,True
CHEMBL2108117,SITOSTEROLS,K1:G7V636VTDY,SITOSTEROLS,3,True
CHEMBL2108117,SITOSTEROLS,K1:S347WMO6M4,Beta-Sitosterol,2,False
CHEMBL2108129,SARUPLASE,K1:U5NH2JV64T,Saruplase,3,True
CHEMBL2108134,POLOXAMER,K3:CHEMBL2108134,Poloxamer,2,True
CHEMBL2108139,POVIDONE,K1:FZ989GH94E,Povidone,1,True
CHEMBL2108147,STREPTOKINASE,K1:8X1OXL3SNU,Streptokinase,2,True
CHEMBL2108161,TUBERCULIN,K1:I7L8FKN87J,Tuberculin Purified Protein Derivative,2,True
CHEMBL2108163,ULINASTATIN,K1:OR3S9IF86U,Ulinastatin,3,True
CHEMBL2108171,ABETIMUS,K1:P3UVQ22SHK,Abetimus,3,True
CHEMBL2108182,CORTICORELIN,K1:305OE8862Y,Corticorelin,1,True
CHEMBL2108182,CORTICORELIN,K1:56X54T817Q,Corticorelin ovine triflutate,2,False
CHEMBL2108182,CORTICORELIN,K2:GBONBLHJMVUBSJ-FAUHKOHMSA-N,CORTICORELIN ACETATE,3,False
CHEMBL2108182,CORTICORELIN,K2:PNMZQWKBJIQQJL-FAUHKOHMSA-N,HUMAN CORTICOTROPIN RELEASING FACTOR,3,False
CHEMBL2108183,CRILANOMER,K3:CHEMBL2108183,Crilanomer,3,True
CHEMBL2108184,CROFELEMER,K1:PY79D6C8RX,Crofelemer,2,True
CHEMBL2108185,CORIFOLLITROPIN ALFA,K1:T7K20Y2GWY,Corifollitropin alfa,2,True
CHEMBL2108200,DIMETHICONE,K1:2Y53S6ATLU,Dimethicone 350,2,False
CHEMBL2108200,DIMETHICONE,K1:92RU3N3Y1O,"Dimethicone, Unspecified",2,True
CHEMBL2108200,DIMETHICONE,K1:RB8V8W9FQN,Dimethicone 6,2,True
CHEMBL2108200,DIMETHICONE,K1:RGS4T2AS00,Dimethicone 200,2,False
CHEMBL2108201,DEXTRANOMER,K1:30KXI0TVD3,Dextranomer,2,True
CHEMBL2108203,HACHIMYCIN,K1:7073J025LS,Hachimycin,3,True
CHEMBL2108209,LENTINAN,K1:6751655D1D,LENTINAN,3,True
CHEMBL2108210,LAVENDER OIL,K1:ZBP1YXW0H8,Lavender Oil,2,True
CHEMBL2108214,AGALSIDASE ALFA,K1:2HLC17MX9G,Agalsidase alfa,2,True
CHEMBL2108222,ALOXIPRIN,K1:6QT214X4XU,Aloxiprin,3,True
CHEMBL2108241,COLEXTRAN,K3:CHEMBL2108241,Colextran,3,True
CHEMBL2108250,ANISTREPLASE,K1:5O8V541HJ6,Anistreplase,2,True
CHEMBL2108260,CARBETIMER,K1:A678KM0M0N,Carbetimer,3,True
CHEMBL2108265,CASCARA SAGRADA,K1:4VBP01X99F,Cascara Sagrada,2,True
CHEMBL2108265,CASCARA SAGRADA,K4:cascara,Cascara,2,False
CHEMBL2108278,ETEPLIRSEN,K1:AIW6036FAS,Eteplirsen,2,True
CHEMBL2108282,CATRIDECACOG,K1:NU23Q531G1,Catridecacog,2,True
CHEMBL2108304,ALIPOGENE TIPARVOVEC,K1:20OK4AFR4Y,Alipogene tiparvovec,2,True
CHEMBL2108311,ASFOTASE ALFA,K1:Z633861EIM,Asfotase alfa,2,True
CHEMBL2108324,OBLIMERSEN,K1:85J5ZP6YSL,Oblimersen,3,True
CHEMBL2108332,BEPERMINOGENE PERPLASMID,K1:QAW7PHB7H8,Beperminogene perplasmid,2,True
CHEMBL2108335,SITIMAGENE CERADENOVEC,K3:CHEMBL2108335,Sitimagene ceradenovec,3,True
CHEMBL2108336,LIXISENATIDE,K1:74O62BB01U,Lixisenatide,1,True
CHEMBL2108350,CONESTAT ALFA,K1:5QS67N4551,Conestat alfa,2,True
CHEMBL2108354,UBLITUXIMAB,K1:U59UGK3IPC,Ublituximab,2,True
CHEMBL2108354,UBLITUXIMAB,K1:U59UGK3IPC#xiiy,Ublituximab-Xiiy,2,False
CHEMBL2108358,SERELAXIN,K1:W0122B976Y,Serelaxin,3,True
CHEMBL2108372,IPECAC,K1:2M6X9U918C,Carapichea Ipecacuanha Whole,2,False
CHEMBL2108372,IPECAC,K1:62I3C8233L,Ipecac,2,True
CHEMBL2108396,DEFIBROTIDE,K1:438HCF2X0M,Defibrotide (BOVINE),1,True
CHEMBL2108396,DEFIBROTIDE,K1:L7CHH2B2J0,DEFIBROTIDE SODIUM,2,False
CHEMBL2108416,BRINOLASE,K1:Z3GVO2327F,Brinase,2,False
CHEMBL2108429,MEPOLIZUMAB,K1:90Z2UF0E52,Mepolizumab,1,True
CHEMBL2108446,GUAR GUM,K1:E89I1637KE,Guar Gum,3,True
CHEMBL2108448,HETASTARCH,COMBO:NAME:hydroxyethyl starch 130 0 4,HYDROXYETHYL STARCH 130/0.4,1,False
CHEMBL2108448,HETASTARCH,K1:875Y4127EA,Hetastarch,2,True
CHEMBL2108463,GARLIC,K1:IIF21WT8O3,Allium Sativum Whole,3,False
CHEMBL2108463,GARLIC,K1:V1V998DC17,Garlic,2,True
CHEMBL2108466,GINKGO,K1:19FUJ2C58T,Ginkgo,1,True
CHEMBL2108466,GINKGO,K1:660486U6OI,Ginkgo Biloba Whole,3,False
CHEMBL2108481,ANCROD,K1:EL55307L15,Ancrod,2,True
CHEMBL2108494,INTERFERON,K1:4DVS4AG4DF,Interferon alfa-2b,2,False
CHEMBL2108494,INTERFERON,K1:G8RGG88B68,Peginterferon alfa-2b,2,False
CHEMBL2108494,INTERFERON,K1:Q46947FE7K,Peginterferon alfa-2a,1,False
CHEMBL2108506,INTERFERON ALFA,K1:41697D4Z5C,Interferon alfa-n1,3,False
CHEMBL2108506,INTERFERON ALFA,K1:47RRR83SK7,Interferon ALFA-2A,2,True
CHEMBL2108506,INTERFERON ALFA,K1:4DVS4AG4DF,Interferon alfa-2b,2,False
CHEMBL2108506,INTERFERON ALFA,K1:G8RGG88B68,Peginterferon alfa-2b,2,False
CHEMBL2108508,INTERFERON ALFA-2A,K1:47RRR83SK7,Interferon ALFA-2A,2,False
CHEMBL2108508,INTERFERON ALFA-2A,K1:Q46947FE7K,Peginterferon alfa-2a,1,False
CHEMBL2108509,INTERFERON ALFA-N1,K1:41697D4Z5C,Interferon alfa-n1,3,True
CHEMBL2108510,INTERFERON BETA,K1:TTD90R31WZ,Interferon beta-1b,2,False
CHEMBL2108510,INTERFERON BETA,K1:V9GU1EM8SF,Interferon beta,2,True
CHEMBL2108510,INTERFERON BETA,K1:XRO4566Q4R,Interferon beta-1a,2,False
CHEMBL2108511,INTERFERON GAMMA-1A,K1:VC9M78242P,INTERFERON GAMMA-1A,3,True
CHEMBL2108512,HEPATITIS B IMMUNE GLOBULIN,K1:XII270YC6M,Human Hepatitis B Virus Immune Globulin,2,True
CHEMBL2108535,POLYNOXYLIN,K1:E18NBG5EEY,Polynoxylin,3,True
CHEMBL2108545,ORGOTEIN,K1:PKE82W49V1,Orgotein,1,True
CHEMBL2108545,ORGOTEIN,K1:ZV095H5633,Muskmelon,3,False
CHEMBL2108546,PEGASPARGASE,K1:7D96IR0PPM,Pegaspargase,2,True
CHEMBL2108546,PEGASPARGASE,K1:G4FQ3CKY5R,Asparaginase,2,False
CHEMBL2108558,SENNA,COMBO:NAME:sennosides a and b,Sennosides A and B,2,False
CHEMBL2108558,SENNA,K1:1B5FPI42EN,Sennosides A And B,2,False
CHEMBL2108558,SENNA,K1:3FYP5M0IJX,Sennosides,2,False
CHEMBL2108558,SENNA,K1:AK7JF626KX,Senna Leaf,2,True
CHEMBL2108558,SENNA,K1:F887D1637W,SENNOSIDE B,3,False
CHEMBL2108563,SILICON DIOXIDE,K1:ETJ7Z6XBU4,SILICON DIOXIDE,2,True
CHEMBL2108563,SILICON DIOXIDE,K1:Y6O7T4G8P9,Hydrated Silica,2,False
CHEMBL2108567,TANEZUMAB,K1:EQL0E9GCX1,Tanezumab,3,True
CHEMBL2108572,BALUGRASTIM,K1:T6K4P3HIU8,Balugrastim,3,True
CHEMBL2108573,ANTHRAX VACCINE ABSORBED,K3:CHEMBL2108573,ANTHRAX VACCINE ABSORBED,3,True
CHEMBL2108574,ANTITHROMBIN III HUMAN,K1:T0LTO7L82X,Antithrombin iii,2,True
CHEMBL2108581,CATUMAXOMAB,K1:M2HPV837HO,Catumaxomab,2,True
CHEMBL2108594,EPTOTERMIN ALFA,K1:IT063R5MY0,Eptotermin alfa,1,True
CHEMBL2108611,INOTUZUMAB OZOGAMICIN,K1:P93RUU11P7,Inotuzumab ozogamicin,2,True
CHEMBL2108611,INOTUZUMAB OZOGAMICIN,K1:UC47AV3PU8,INOTUZUMAB,2,False
CHEMBL2108628,PACLITAXEL POLIGLUMEX,K1:TQ64FZ98ZN,Paclitaxel poliglumex,3,True
CHEMBL2108638,RAXIBACUMAB,K1:794PGL549S,Raxibacumab,2,True
CHEMBL2108658,TREMELIMUMAB,K1:QEN1X95CIX,Tremelimumab,2,True
CHEMBL2108658,TREMELIMUMAB,K1:QEN1X95CIX#actl,Tremelimumab-Actl,2,False
CHEMBL2108670,BEZLOTOXUMAB,K1:4H5YMK1H2E,Bezlotoxumab,2,True
CHEMBL2108675,DUPILUMAB,K1:420K487FSG,Dupilumab,1,True
CHEMBL2108676,ELOSULFASE ALFA,K1:ODJ69JZG85,Elosulfase alfa,2,True
CHEMBL2108677,PEGINTERFERON BETA-1A,K1:I8309403R0,Peginterferon beta-1a,2,True
CHEMBL2108681,TILDRAKIZUMAB,K1:DEW6X41BEK,Tildrakizumab,1,True
CHEMBL2108681,TILDRAKIZUMAB,K1:DEW6X41BEK#asmn,Tildrakizumab-Asmn,1,False
CHEMBL2108696,WHEAT BRAN,K1:6L966A1IMR,Wheat Bran,1,True
CHEMBL2108699,VACCINIA IMMUNE GLOBULIN,K1:7UB4J759TD,Human Vaccinia Virus Immune Globulin,3,True
CHEMBL2108709,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,K1:9X7O8V25IT,Collagenase,2,True
CHEMBL2108709,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,K1:9X7O8V25IT#aaes,Collagenase Clostridium Histolyticum-Aaes,2,True
CHEMBL2108724,SEMAGLUTIDE,K1:53AXN4NNHX,Semaglutide,1,True
CHEMBL2108724,SEMAGLUTIDE,K2:YSDQQAXHVYUZIW-QCIJIYAXSA-N,Liraglutide,2,False
CHEMBL2108726,TECHNETIUM TC 99M TILMANOCEPT,K1:8IHI69PQTC,Technetium Tc-99m Tilmanocept,2,True
CHEMBL2108726,TECHNETIUM TC 99M TILMANOCEPT,K1:MDU8BQ474H,TILMANOCEPT,1,False
CHEMBL2108727,TALIMOGENE LAHERPAREPVEC,K1:07730V90L6,Talimogene laherparepvec,2,True
CHEMBL2108728,CALASPARGASE PEGOL,K1:T9FVH03HMZ,Calaspargase pegol,2,True
CHEMBL2108728,CALASPARGASE PEGOL,K1:T9FVH03HMZ#mknl,Calaspargase Pegol-Mknl,2,False
CHEMBL2108730,SARILUMAB,K1:NU90V55F8I,Sarilumab,1,True
CHEMBL2108735,DRISAPERSEN,K1:73D586DAMF,Drisapersen,3,True
CHEMBL2108738,NIVOLUMAB,K1:31YO63LBSN,Nivolumab,1,True
CHEMBL2108738,NIVOLUMAB,K1:8JXN261VVA,Toripalimab,1,False
CHEMBL2108738,NIVOLUMAB,K1:DPT0O3T46P,Pembrolizumab,1,False
CHEMBL2108751,PECTIN,K1:89NA02M4RX,Pectin,1,True
CHEMBL2108759,RHO (D) IMMUNE GLOBULIN,K1:48W7181FLP,Human RHO(D) Immune Globulin,3,True
CHEMBL2108766,PYRETHRUM EXTRACT,K1:ZUM06L90GV,Pyrethrins,2,True
CHEMBL2108768,SACCHARATED PEPSIN,K1:GID333S43J,Pepsin,2,True
CHEMBL2108791,TENECTEPLASE,K1:WGD229O42W,Tenecteplase,2,True
CHEMBL2108793,TILACTASE,K1:37515NWH9U,Tilactase,2,False
CHEMBL2108793,TILACTASE,K4:galactosidase,Galactosidase,3,False
CHEMBL2108795,MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP C,K3:CHEMBL2108795,MENINGOCOCCAL POLYSACCHARIDE VACCINE GROUP C,3,True
CHEMBL2108800,INDIUM IN 111 CAPROMAB PENDETIDE,K1:03MZ53X1YS,INDIUM IN 111 CAPROMAB PENDETIDE,2,True
CHEMBL2108800,INDIUM IN 111 CAPROMAB PENDETIDE,K1:BDO5072GRX,Capromab Pendetide,1,False
CHEMBL2108809,SULESOMAB,K1:709B6VM65P,Sulesomab,2,True
CHEMBL2108816,YELLOW FEVER VACCINE,K1:PY4EET359T,Yellow Fever Virus Strain 17d-204 Live Antigen,1,True
CHEMBL2108821,"TRYPSIN, CRYSTALLIZED",K1:GV54A213NN,Trypsin,3,True
CHEMBL2108828,VARICELLA-ZOSTER IMMUNE GLOBULIN,K1:33T61IWL27,Human Varicella-Zoster Immune Globulin,2,True
CHEMBL2108832,"ATTAPULGITE, ACTIVATED",K1:U6V729APAM,"ATTAPULGITE, ACTIVATED",2,True
CHEMBL2108848,CROSPOVIDONE,K1:2S7830E561,Crospovidone,3,True
CHEMBL2108862,SOMATORELIN,K1:4UR7N9Z9MM,Somatorelin,2,True
CHEMBL2108875,TETANUS TOXOID,K1:K3W1N8YP13,Clostridium Tetani Toxoid Antigen,2,True
CHEMBL2108878,THYROID,K1:0B4FDL9I6P,"Thyroid, Unspecified",1,False
CHEMBL2108878,THYROID,K1:6RV024OAUQ,Sus Scrofa Thyroid,1,True
CHEMBL2108880,SERRAPEPTASE,K1:NL053ABE4J,Serrapeptase,3,True
CHEMBL2108887,AFELIMOMAB,K1:6SC756X51V,Afelimomab,3,True
CHEMBL2108888,AGALSIDASE BETA,K1:2HLC17MX9G,Agalsidase alfa,2,False
CHEMBL2108888,AGALSIDASE BETA,K1:RZD65TSM9U,Agalsidase beta,2,True
CHEMBL2108889,"AIR, MEDICAL",K1:K21NZZ5Y0B,Air,2,True
CHEMBL2108889,"AIR, MEDICAL",K1:S88TT14065,Oxygen,1,False
CHEMBL2108890,"ALBUMIN, AGGREGATED",K1:799C8VF17R,Albumin Aggregated,2,True
CHEMBL2108894,ALGINIC ACID,K1:8C3Z4148WZ,Alginic Acid,2,True
CHEMBL2108894,ALGINIC ACID,K1:8P20S56HZI,CALCIUM ALGINATE,2,False
CHEMBL2108894,ALGINIC ACID,K1:C269C4G2ZQ,SODIUM ALGINATE,2,False
CHEMBL2108904,BATROXOBIN,K1:47RYF40GA9,Batroxobin,3,True
CHEMBL2108905,BCG VACCINE,K1:2XQ558L16Z,Bacillus Calmette-Guerin Substrain Tice Live Antigen,2,False
CHEMBL2108905,BCG VACCINE,K1:8VJE55B0VG,"Bacillus Calmette-Guerin Live Antigen, Unspecified Substrain",3,True
CHEMBL2108906,BELLADONNA,K1:11B89M58UN,Amaryllis Belladonna Whole,2,False
CHEMBL2108906,BELLADONNA,K1:DSV74G1P2J,Atropa Belladonna Whole,3,False
CHEMBL2108906,BELLADONNA,K1:WQZ3G9PF0H,Atropa Belladonna,2,True
CHEMBL2108922,CHONDROITIN SULFATE SODIUM,K1:8QTV3DTT8W,Chondroitin Sulfate Sodium (BOVINE),3,True
CHEMBL2108922,CHONDROITIN SULFATE SODIUM,K2:OAEOAAHCJGWJIC-CEVJMMQXSA-N,CHONDROITIN SULFATE,3,False
CHEMBL2108922,CHONDROITIN SULFATE SODIUM,K4:chondroitin,Chondroitin,1,False
CHEMBL2108939,"VIBRIO CHOLERAE, LIVE ATTENUATED",K1:V9G528E9E0,Vibrio Cholerae Cvd 103-HGR Strain Live Antigen,2,True
CHEMBL2108942,CALCIUM SILICATE,K1:S4255P4G5M,Calcium Silicate,2,False
CHEMBL2108942,CALCIUM SILICATE,K1:T57XQ6TH2A,Calcium Metasilicate,2,True
CHEMBL2108942,CALCIUM SILICATE,K1:Y6O7T4G8P9,Hydrated Silica,2,False
CHEMBL2108951,HUMAN MENOPAUSAL GONADOTROPHINS,K1:076WHW89TW,Follitropin,1,False
CHEMBL2108951,HUMAN MENOPAUSAL GONADOTROPHINS,K1:5Y9QQM372Q,Menotropins,2,True
CHEMBL2108955,EDRECOLOMAB,K1:0KYI9U9FSJ,Edrecolomab,3,True
CHEMBL2108956,HYPROMELLOSE,K1:3NXW29V3WO,Hypromellose,2,True
CHEMBL2108956,HYPROMELLOSE,K1:RN3152OP35,Hypromellose 2910 (4000 MPA.S),2,False
CHEMBL2108962,HEMOGLOBIN CROSFUMARIL,K1:FXP28WJO7L,Hemoglobin crosfumaril,3,True
CHEMBL2108963,HEMOGLOBIN RAFFIMER,K1:69HRT16MGP,Hemoglobin raffimer,3,True
CHEMBL2108975,ANCESTIM,K1:PYB4Q6JG41,Ancestim,2,True
CHEMBL2108981,ANTILYMPHOCYTE IMMUNOGLOBULIN (HORSE),K1:475247QF1Z,Equine Thymocyte Immune Globulin,2,True
CHEMBL2108989,ASPARAGINASE,K1:7D96IR0PPM,Pegaspargase,2,False
CHEMBL2108989,ASPARAGINASE,K1:G4FQ3CKY5R,Asparaginase,2,True
CHEMBL2108989,ASPARAGINASE,K1:G4FQ3CKY5R#rywn,Asparaginase Erwinia Chrysanthemi -Rywn,2,False
CHEMBL2109005,CASTOR OIL,K1:D5340Y2I9G,Castor Oil,2,True
CHEMBL2109016,ALUMINUM CHLOROHYDRATE,K1:HPN8MZW13M,Aluminum Chlorohydrate,2,True
CHEMBL2109027,BROMELAINS,K1:U182GP2CF3,Bromelains,2,True
CHEMBL2109032,CALCIUM POLYCARBOPHIL,K1:8F049NKY49,Calcium Polycarbophil,2,True
CHEMBL2109032,CALCIUM POLYCARBOPHIL,K1:W25LM17A4W,Polycarbophil,2,False
CHEMBL2109038,IMCIROMAB PENTETATE,K1:3U979E1001,Imciromab Pentetate,1,True
CHEMBL2109038,IMCIROMAB PENTETATE,K1:UT2BA2O3KN,Imciromab,1,False
CHEMBL2109042,INFLUENZA VIRUS VACCINE,K3:CHEMBL2109042,INFLUENZA VIRUS VACCINE,2,True
CHEMBL2109065,DROTRECOGIN ALFA (ACTIVATED),K1:JGH8MYC891,Drotrecogin alfa (activated),1,True
CHEMBL2109067,KALLIDINOGENASE,K1:OT9M1PSK9N,Kallidinogenase,3,True
CHEMBL2109072,"FIBRINOGEN, HUMAN",K1:6K15ABL77G,Human Thrombin,2,False
CHEMBL2109072,"FIBRINOGEN, HUMAN",K1:N94833051K,Fibrinogen Concentrate (Human),2,True
CHEMBL2109073,HORSE CHESTNUT,K1:2331W47PSX,Aesculus Hippocastanum Whole,2,False
CHEMBL2109073,HORSE CHESTNUT,K1:3C18L6RJAZ,Horse Chestnut,2,True
