page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/amine-oxidase-flavin-containing-a,target/serotonin-2-receptor,390,0.5189,false,false,hub,hub
target/amp-activated-protein-kinase-ampk,target/vitamin-d-receptor,390,0.5189,false,false,hub,hub
target/bmx,target/ret4,390,0.5189,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/smooth-muscle-contraction,390,0.5189,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/matrix-metalloproteinase-13,390,0.5189,false,false,hub,hub
target/mmp12,target/pd2r,390,0.5189,false,false,hub,hub
target/protein-kinase-dna-activated-catalytic-subunit,target/serine-threonine-protein-kinase-aurora-c,390,0.5189,false,false,hub,hub
target/rorg,target/t2r39,390,0.5189,false,false,hub,hub
target/streptococcus-pneumoniae,target/type-1-angiotensin-ii-receptor,390,0.5189,false,false,hub,hub
target/abl2,target/kcnk2,390,0.5188,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/m5-receptor,390,0.5188,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/platelet-activating-factor-receptor,390,0.5188,false,false,hub,hub
target/beta-amyloid-a4-protein,target/prostaglandin-secretion,390,0.5188,false,false,hub,hub
target/cell-proliferation,target/serotonin-3-receptor,390,0.5188,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/pgrc1,390,0.5188,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/peroxisome-proliferator-activated-receptor-alpha-peroxisome-proliferator-activated-receptor-alpha,390,0.5188,false,false,hub,hub
target/hmdh,target/thromboxane-a2-receptor,390,0.5188,false,false,hub,hub
target/kir2-3,target/scn1b,390,0.5188,false,false,hub,hub
target/neprilysin,target/sstr3,390,0.5188,false,false,hub,hub
target/abcb1,target/p-glycoprotein-1,390,0.5187,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/monoamine-oxidase-a,390,0.5187,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5187,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/human-immunodeficiency-virus-type-1-protease,390,0.5187,false,false,hub,hub
target/alpha-2a-adrenergic-receptor,target/nitric-oxide-synthase-inducible,390,0.5187,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/q9z1j7,390,0.5187,false,false,hub,hub
target/angiogenesis,target/hdac9,390,0.5187,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/human-immunodeficiency-virus-type-1-protease,390,0.5187,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/scn1b,390,0.5187,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/thromboxane-a2-receptor,390,0.5187,false,false,hub,hub
target/gprc6,target/kir2-3,390,0.5187,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/mu-type-opioid-receptor,390,0.5187,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/p53-binding-protein-mdm-2,390,0.5187,false,false,hub,hub
target/leukocyte-elastase,target/serotonin-3-receptor-chembl2111332,390,0.5187,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5187,false,false,hub,hub
target/net,target/q9z1j7,390,0.5187,false,false,hub,hub
target/ripk1,target/tlr4,390,0.5187,false,false,hub,hub
target/streptococcus-pneumoniae,target/tspo,390,0.5187,false,false,hub,hub
target/amp-activated-protein-kinase-ampk,target/beta-amyloid-a4-protein,390,0.5186,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/hmg-coa-reductase,390,0.5186,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/matrix-metalloproteinase-13,390,0.5186,false,false,hub,hub
target/clk1,target/hepatitis-c-virus,390,0.5186,false,false,hub,hub
target/gamma-aminobutyric-acid-receptor-subunit-alpha-1,target/neprilysin,390,0.5186,false,false,hub,hub
target/serotonin-2-receptor,target/vitamin-d-receptor,390,0.5186,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/plasmodium-falciparum,390,0.5185,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/lipid-oxidation,390,0.5185,false,false,hub,hub
target/cyp11b1,target/q9z1j7,390,0.5185,false,false,hub,hub
target/glun1,target/nitric-oxide-synthase-inducible,390,0.5185,false,false,hub,hub
target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,target/mycobacterium-tuberculosis-h37rv,390,0.5185,false,false,hub,hub
target/hmdh,target/kcma1,390,0.5185,false,false,hub,hub
target/kpcd1,target/pd2r,390,0.5185,false,false,hub,hub
target/reactive-oxygen-species-biosynthetic-process,target/streptococcus-pneumoniae,390,0.5185,false,false,hub,hub
target/2b-adrenoceptor,target/m5-receptor,390,0.5184,false,false,hub,hub
target/angiogenesis,target/gaba-a-receptor-agonist-gaba-site,390,0.5184,false,false,hub,hub
target/angiogenesis,target/kna1-2,390,0.5184,false,false,hub,hub
target/at1a2,target/pncb,390,0.5184,false,false,hub,hub
target/beta-amyloid-a4-protein,target/vrac,390,0.5184,false,false,hub,hub
target/bmx,target/vrac,390,0.5184,false,false,hub,hub
target/clk1,target/kir2-3,390,0.5184,false,false,hub,hub
target/comt,target/rorg,390,0.5184,false,false,hub,hub
target/cysltr1,target/sstr3,390,0.5184,false,false,hub,hub
target/cytochrome-p450-2c19,target/muscarinic-acetylcholine-receptor-m4,390,0.5184,false,false,hub,hub
target/enpp2,target/kcnk2,390,0.5184,false,false,hub,hub
target/gprc6,target/pncb,390,0.5184,false,false,hub,hub
target/histamine-h2-receptor,target/hmdh,390,0.5184,false,false,hub,hub
target/kcma1,target/m2-receptor,390,0.5184,false,false,hub,hub
target/kna1-2,target/pgrc1,390,0.5184,false,false,hub,hub
target/leukocyte-elastase,target/pregnane-x-receptor,390,0.5184,false,false,hub,hub
target/psb8,target/streptococcus-pneumoniae,390,0.5184,false,false,hub,hub
target/2b-adrenoceptor,target/q9z1j7,390,0.5183,false,false,hub,hub
target/5ht1f,target/aryl-hydrocarbon-receptor,390,0.5183,false,false,hub,hub
target/5ht1f,target/cysteinyl-leukotriene-receptor-1,390,0.5183,false,false,hub,hub
target/5ht1f,target/kcma1,390,0.5183,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/macrophage-stimulating-protein-receptor,390,0.5183,false,false,hub,hub
target/aoxa,target/tpa,390,0.5183,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/sc5a1,390,0.5183,false,false,hub,hub
target/serum-albumin,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5183,false,false,hub,hub
target/5ntd,target/pgrc1,390,0.5182,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/alpha-2b-adrenergic-receptor,390,0.5182,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/mmp12,390,0.5182,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/vrac,390,0.5182,false,false,hub,hub
target/asic3,target/m5-receptor,390,0.5182,false,false,hub,hub
target/cats,target/vitamin-d-receptor,390,0.5182,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/null,390,0.5182,false,false,hub,hub
target/kir2-3,target/sulfonylurea-receptors-k-atp-channels,390,0.5182,false,false,hub,hub
target/kpym,target/tspo,390,0.5182,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/trpc4,390,0.5182,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/prostaglandin-secretion,390,0.5182,false,false,hub,hub
target/neprilysin,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5182,false,false,hub,hub
target/plasmodium-falciparum,target/trpc4,390,0.5182,false,false,hub,hub
target/pncb,target/progesterone-receptor-progesterone-receptor-prgr-human,390,0.5182,false,false,hub,hub
target/thiazide-sensitive-sodium-chloride-cotransporter,target/type-1-angiotensin-ii-receptor,390,0.5182,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/c-jun-n-terminal-kinase-1,390,0.5181,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/hepatitis-b-virus,390,0.5181,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/muscarinic-acetylcholine-receptor-m4,390,0.5181,false,false,hub,hub
target/catechol-o-methyltransferase,target/thromboxane-a2-receptor,390,0.5181,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/hepatitis-b-virus,390,0.5181,false,false,hub,hub
target/hepatitis-b-virus,target/smooth-muscle-contraction,390,0.5181,false,false,hub,hub
target/mycobacterium-tuberculosis,target/serotonin-3-receptor,390,0.5181,false,false,hub,hub
target/neprilysin,target/serotonin-1b-receptor,390,0.5181,false,false,hub,hub
target/phosphodiesterase-4a,target/serotonin-3-receptor,390,0.5181,false,false,hub,hub
target/q9z1j7,target/rorg,390,0.5181,false,false,hub,hub
target/serotonin-1d-receptor,target/tspo,390,0.5181,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/hepg2,390,0.518,false,false,hub,hub
target/bmx,target/sc5a1,390,0.518,false,false,hub,hub
target/catechol-o-methyltransferase,target/hmg-coa-reductase,390,0.518,false,false,hub,hub
target/clk1,target/tlr4,390,0.518,false,false,hub,hub
target/m2-receptor,target/mycobacterium-tuberculosis-h37rv,390,0.518,false,false,hub,hub
target/neuronal-acetylcholine-receptor-alpha3-beta4,target/vrac,390,0.518,false,false,hub,hub
target/neurotrophic-receptor-tyrosine-kinase-3,target/nitric-oxide-synthase-inducible,390,0.518,false,false,hub,hub
target/serotonin-1b-receptor,target/sulfonylurea-receptors-k-atp-channels,390,0.518,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/integrin-alpha-iib-beta-3,390,0.5179,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/cell-growth,390,0.5179,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5179,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/hypoxia-inducible-factor-1-alpha,390,0.5179,false,false,hub,hub
target/at1a1,target/muscarinic-acetylcholine-receptor-m4,390,0.5179,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/integrin-alpha-iib-beta-3,390,0.5179,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/pncb,390,0.5179,false,false,hub,hub
target/hepatitis-b-virus,target/sulfonylurea-receptors-k-atp-channels,390,0.5179,false,false,hub,hub
target/hmg-coa-reductase,target/streptococcus-pneumoniae,390,0.5179,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/m3k7,390,0.5179,false,false,hub,hub
target/monoamine-oxidase-a,target/mycobacterium-tuberculosis,390,0.5179,false,false,hub,hub
target/pgrc1,target/rir1,390,0.5179,false,false,hub,hub
target/sc5a1,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5179,false,false,hub,hub
target/bmx,target/cats,390,0.5178,false,false,hub,hub
target/cysltr1,target/kcma1,390,0.5178,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/serotonin-1d-receptor,390,0.5178,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/human-immunodeficiency-virus-type-1-protease,390,0.5178,false,false,hub,hub
target/neprilysin,target/tlr4,390,0.5178,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/monoamine-oxidase,390,0.5177,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/neprilysin,390,0.5177,false,false,hub,hub
target/anandamide-amidohydrolase,target/aryl-hydrocarbon-receptor,390,0.5177,false,false,hub,hub
target/anandamide-amidohydrolase,target/cysteinyl-leukotriene-receptor-1,390,0.5177,false,false,hub,hub
target/cyp11b1,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5177,false,false,hub,hub
target/hepatitis-c-virus,target/histone-deacetylase-8,390,0.5177,false,false,hub,hub
target/mycobacterium-tuberculosis,target/serotonin-1d-receptor,390,0.5177,false,false,hub,hub
target/neprilysin,target/p2y2-receptor,390,0.5177,false,false,hub,hub
target/phosphodiesterase-4a,target/plasmodium-falciparum,390,0.5177,false,false,hub,hub
target/phosphodiesterase-4a,target/serotonin-1d-receptor,390,0.5177,false,false,hub,hub
target/response-to-oxidative-stress,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5177,false,false,hub,hub
target/abl2,target/ren,390,0.5176,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/alpha-2b-adrenergic-receptor,390,0.5176,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,390,0.5176,false,false,hub,hub
target/asic3,target/muscarinic-acetylcholine-receptor-m4,390,0.5176,false,false,hub,hub
target/beta-2-adrenergic-receptor-beta-2-adrenergic-receptor,target/cysteinyl-leukotriene-receptor-1,390,0.5176,false,false,hub,hub
target/bmx,target/kpym,390,0.5176,false,false,hub,hub
target/carbonic-anhydrase-xii,target/catechol-o-methyltransferase,390,0.5176,false,false,hub,hub
target/cell-proliferation,target/prostaglandin-biosynthetic-process,390,0.5176,false,false,hub,hub
target/cyp11b1,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.5176,false,false,hub,hub
target/cytochrome-p450-1a1,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.5176,false,false,hub,hub
target/hda11,target/hdac8,390,0.5176,false,false,hub,hub
target/m5-receptor,target/nicotinic-acetylcholine-receptor-4-subunit,390,0.5176,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/serotonin-2-receptor,390,0.5176,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5176,false,false,hub,hub
target/abcg2,target/hepatitis-c-virus,390,0.5175,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/lt4r2,390,0.5175,false,false,hub,hub
target/angiogenesis,target/cp51,390,0.5175,false,false,hub,hub
target/angiogenesis,target/dopamine-receptor,390,0.5175,false,false,hub,hub
target/aoc3,target/hdac9,390,0.5175,false,false,hub,hub
target/beta-amyloid-a4-protein,target/topoisomerase-iv,390,0.5175,false,false,hub,hub
target/camp-dependent-protein-kinase,target/mycobacterium-tuberculosis-h37rv,390,0.5175,false,false,hub,hub
target/carbonic-anhydrase-vii,target/serotonin-7-receptor,390,0.5175,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/mmp12,390,0.5175,false,false,hub,hub
target/smooth-muscle-contraction,target/vrac,390,0.5175,false,false,hub,hub
target/5ht1f,target/comt,390,0.5174,false,false,hub,hub
target/acyl-coenzyme-a-cholesterol-acyltransferase-1,target/vitamin-d-receptor,390,0.5174,false,false,hub,hub
target/angiogenesis,target/pi3k-akt-signaling-pathway,390,0.5174,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/mmp13-mmp13,390,0.5174,false,false,hub,hub
target/kcnk2,target/t2r46,390,0.5174,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/q9z1j7,390,0.5174,false,false,hub,hub
target/opioid-receptors-mu-kappa-delta,target/serotonin-1d-receptor,390,0.5174,false,false,hub,hub
target/p2y2-receptor,target/q9z1j7,390,0.5174,false,false,hub,hub
target/tspo,target/vitamin-d-receptor,390,0.5174,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/histamine-h1-receptor-histamine-h1-receptor,390,0.5173,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/matrix-metalloproteinase-13,390,0.5173,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/dopamine-beta-hydroxylase,390,0.5173,false,false,hub,hub
target/angiogenesis,target/atp-binding-cassette-sub-family-c-member-8,390,0.5173,false,false,hub,hub
target/beta-amyloid-a4-protein,target/cytochrome-p450-2c19,390,0.5173,false,false,hub,hub
target/kir2-3,target/serum-albumin,390,0.5173,false,false,hub,hub
target/lag3,target/tlr4,390,0.5173,false,false,hub,hub
target/prostaglandin-secretion,target/serotonin-3-receptor,390,0.5173,false,false,hub,hub
target/5ht1f,target/m5-receptor,390,0.5172,false,false,hub,hub
target/abcg2,target/mdr1a,390,0.5172,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/hepatitis-b-virus,390,0.5172,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/mdr1a,390,0.5172,false,false,hub,hub
target/angiogenesis,target/q38720,390,0.5172,false,false,hub,hub
target/catechol-o-methyltransferase,target/kcnq1,390,0.5172,false,false,hub,hub
target/cysltr1,target/kcnq1,390,0.5172,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/vrac,390,0.5172,false,false,hub,hub
target/hypoxia-inducible-factor-1-alpha,target/vrac,390,0.5172,false,false,hub,hub
target/kir2-3,target/protein-farnesyltransferase,390,0.5172,false,false,hub,hub
target/kpct,target/pgrc1,390,0.5172,false,false,hub,hub
target/kpym,target/ret4,390,0.5172,false,false,hub,hub
target/mmp13-mmp13,target/rorg,390,0.5172,false,false,hub,hub
target/sstr3,target/vitamin-d-receptor,390,0.5172,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/streptococcus-pneumoniae,390,0.5171,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/lt4r2,390,0.5171,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/serotonin-2-receptor-chembl2095200,390,0.5171,false,false,hub,hub
target/at1a2,target/rir1,390,0.5171,false,false,hub,hub
target/hmg-coa-reductase,target/integrin-alpha-iib-beta-3,390,0.5171,false,false,hub,hub
target/kir2-3,target/trpv3,390,0.5171,false,false,hub,hub
target/pgrc1,target/serotonin-7-receptor,390,0.5171,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/serum-albumin,390,0.5171,false,false,hub,hub
target/smooth-muscle-contraction,target/streptococcus-pneumoniae,390,0.5171,false,false,hub,hub
target/abl2,target/streptococcus-pneumoniae,390,0.517,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/serotonin-3-receptor,390,0.517,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/cyclin-dependent-kinase-2-cyclin-e,390,0.517,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/peptidoglycan-biosynthesis,390,0.517,false,false,hub,hub
target/apj,target/monoamine-oxidase,390,0.517,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/urok,390,0.517,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/trpv3,390,0.517,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/monoamine-oxidase-a,390,0.517,false,false,hub,hub
target/cats,target/clk1,390,0.517,false,false,hub,hub
target/fibroblast-growth-factor-receptor-4,target/kir2-3,390,0.517,false,false,hub,hub
target/gaba-a-receptor-agonist-gaba-site,target/histamine-h1-receptor-histamine-h1-receptor-hrh1-human,390,0.517,false,false,hub,hub
target/hepatitis-b-virus,target/muscarinic-acetylcholine-receptor-m4,390,0.517,false,false,hub,hub
target/kpym,target/thas,390,0.517,false,false,hub,hub
target/kv11-1,target/tspo,390,0.517,false,false,hub,hub
target/lipid-metabolic-process,target/neprilysin,390,0.517,false,false,hub,hub
target/monoamine-oxidase-b,target/serotonin-7-receptor,390,0.517,false,false,hub,hub
target/muscarinic-acetylcholine-receptor-m4,target/scn1b,390,0.517,false,false,hub,hub
target/rorg,target/serotonin-7-receptor,390,0.517,false,false,hub,hub
target/serotonin-3-receptor,target/smooth-muscle-contraction,390,0.517,false,false,hub,hub
target/dna-topoisomerase-1,target/vrac,390,0.5169,false,false,hub,hub
target/hepatitis-c-virus,target/kcnk2,390,0.5169,false,false,hub,hub
target/kcma1,target/mmp13-mmp13,390,0.5169,false,false,hub,hub
target/kcma1,target/trpc4,390,0.5169,false,false,hub,hub
target/mycobacterium-tuberculosis,target/prostaglandin-biosynthetic-process,390,0.5169,false,false,hub,hub
target/neprilysin,target/q9z1j7,390,0.5169,false,false,hub,hub
target/prostaglandin-secretion,target/serotonin-1d-receptor,390,0.5169,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/matrix-metalloproteinase-1,390,0.5168,false,false,hub,hub
target/angiogenesis,target/h2-receptor,390,0.5168,false,false,hub,hub
target/aoxa,target/streptococcus-pneumoniae,390,0.5168,false,false,hub,hub
target/asic3,target/dopamine-beta-hydroxylase,390,0.5168,false,false,hub,hub
target/catechol-o-methyltransferase,target/serotonin-2-receptor,390,0.5168,false,false,hub,hub
target/comt,target/null,390,0.5168,false,false,hub,hub
target/cyclin-dependent-kinase-2-cyclin-e,target/prostaglandin-biosynthetic-process,390,0.5168,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/fibroblast-growth-factor-receptor-4,390,0.5168,false,false,hub,hub
target/cytochrome-p450-2c19,target/human-immunodeficiency-virus-type-1-protease,390,0.5168,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/mycobacterium-tuberculosis,390,0.5168,false,false,hub,hub
target/kcna5,target/tlr4,390,0.5168,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/serum-albumin,390,0.5168,false,false,hub,hub
target/ta2r,target/thromboxane-a2-receptor,390,0.5168,false,false,hub,hub
target/abl2,target/pdpk1,390,0.5167,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,390,0.5167,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,390,0.5167,false,false,hub,hub
target/alpha-2a-adrenergic-receptor,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.5167,false,false,hub,hub
target/at1a2,target/cp51,390,0.5167,false,false,hub,hub
target/carbonic-anhydrase-vii,target/serotonin-3-receptor-chembl2111332,390,0.5167,false,false,hub,hub
target/cell-proliferation,target/mycobacterium-tuberculosis-h37rv,390,0.5167,false,false,hub,hub
target/comt,target/fpr1,390,0.5167,false,false,hub,hub
target/comt,target/serotonin-3-receptor,390,0.5167,false,false,hub,hub
target/folh1,target/protein-kinase-dna-activated-catalytic-subunit,390,0.5167,false,false,hub,hub
target/kcnk2,target/kir2-3,390,0.5167,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/serotonin-2a-receptor-chembl322,390,0.5167,false,false,hub,hub
target/pgrc1,target/thromboxane-a2-receptor,390,0.5167,false,false,hub,hub
target/pncb,target/t2r46,390,0.5167,false,false,hub,hub
target/t2r14,target/t2r39,390,0.5167,false,false,hub,hub
target/thiazide-sensitive-sodium-chloride-cotransporter,target/tlr4,390,0.5167,false,false,hub,hub
target/acetylcholinesterase-acetylcholinesterase,target/vrac,390,0.5166,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/m2-receptor,390,0.5166,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/phosphodiesterase-4a-phosphodiesterase-4a,390,0.5166,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/pncb,390,0.5166,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/neuronal-acetylcholine-receptor-alpha3-beta4,390,0.5166,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/prostaglandin-biosynthetic-process,390,0.5166,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/protein-farnesyltransferase,390,0.5166,false,false,hub,hub
target/cysltr1,target/q9z1j7,390,0.5166,false,false,hub,hub
target/finc,target/kcnq1,390,0.5166,false,false,hub,hub
target/hmdh,target/mrp1,390,0.5166,false,false,hub,hub
target/hmg-coa-reductase,target/vitamin-d-receptor,390,0.5166,false,false,hub,hub
target/il2ra,target/tpa,390,0.5166,false,false,hub,hub
target/kcma1,target/prostaglandin-biosynthetic-process,390,0.5166,false,false,hub,hub
target/mmp13-mmp13,target/nicotinic-acetylcholine-receptor-4-subunit,390,0.5166,false,false,hub,hub
target/monoamine-oxidase-b,target/thromboxane-a2-receptor,390,0.5166,false,false,hub,hub
target/prostaglandin-biosynthetic-process,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5166,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/prostaglandin-secretion,390,0.5165,false,false,hub,hub
target/cdc7,target/pgrc1,390,0.5165,false,false,hub,hub
target/cyp11b1,target/pncb,390,0.5165,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/kcnk2,390,0.5165,false,false,hub,hub
target/kpym,target/m3k7,390,0.5165,false,false,hub,hub
target/map2,target/pgrc1,390,0.5165,false,false,hub,hub
target/pregnane-x-receptor,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5165,false,false,hub,hub
target/q9z1j7,target/serotonin-3-receptor,390,0.5165,false,false,hub,hub
target/abcg2,target/abl2,390,0.5164,false,false,hub,hub
target/carbonic-anhydrase-xii,target/prostaglandin-biosynthetic-process,390,0.5164,false,false,hub,hub
target/peroxisome-proliferator-activated-receptor-alpha-peroxisome-proliferator-activated-receptor-alpha,target/prostaglandin-biosynthetic-process,390,0.5164,false,false,hub,hub
target/psb8,target/scn1b,390,0.5164,false,false,hub,hub
target/5ht1f,target/integrin-alpha-iib-beta-3,390,0.5163,false,false,hub,hub
target/abcb1,target/tspo,390,0.5163,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/gaba-a-receptor-agonist-gaba-site,390,0.5163,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/prostaglandin-secretion,390,0.5163,false,false,hub,hub
target/angiogenesis,target/arachidonate-5-lipoxygenase,390,0.5163,false,false,hub,hub
target/angiogenesis,target/kca2-2,390,0.5163,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/finc,390,0.5163,false,false,hub,hub
target/cytochrome-p450-1a1,target/vitamin-d-receptor,390,0.5163,false,false,hub,hub
target/h2-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5163,false,false,hub,hub
target/kir2-3,target/thromboxane-a2-receptor,390,0.5163,false,false,hub,hub
target/mapk-signaling-pathway,target/streptococcus-pneumoniae,390,0.5163,false,false,hub,hub
target/2b-adrenoceptor,target/2c-adrenoceptor,390,0.5162,false,false,hub,hub
target/5ht1f,target/mmp13-mmp13,390,0.5162,false,false,hub,hub
target/angiogenesis,target/map-kinase-p38-beta,390,0.5162,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/tpa,390,0.5162,false,false,hub,hub
target/atp-binding-cassette-sub-family-c-member-8,target/sulfonylurea-receptors-k-atp-channels,390,0.5162,false,false,hub,hub
target/beta-amyloid-a4-protein,target/serotonin-1b-receptor,390,0.5162,false,false,hub,hub
target/cyp11b1,target/pregnane-x-receptor,390,0.5162,false,false,hub,hub
target/m3k7,target/mmp12,390,0.5162,false,false,hub,hub
target/acvr1,target/asic3,390,0.5161,false,false,hub,hub
target/adrenergic-receptor-alpha-2,target/mmp13-mmp13,390,0.5161,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/prostaglandin-biosynthetic-process,390,0.5161,false,false,hub,hub
target/aoc3,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5161,false,false,hub,hub
target/aoxa,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5161,false,false,hub,hub
