route,surface,owner,local_status,prod_status,local_robots,prod_robots,local_xrobots,prod_xrobots,canonical,canonical_self,in_sitemap,jsonld_types,title_len,desc_len,h1_count,local_etag,prod_etag,content_encoding,local_ms,prod_ms,note
/compare/sodium-bicarbonate-vs-taurine,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/sodium-bicarbonate-vs-taurine,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,60,105,1,yes,no,br,7,590,
/compare/taurine-vs-vitamin-d3-k2,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/taurine-vs-vitamin-d3-k2,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,59,106,1,yes,no,br,8,259,
/compare/vitamin-c-ascorbate-vs-vitamin-d3-k2,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/vitamin-c-ascorbate-vs-vitamin-d3-k2,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,54,117,1,yes,no,br,8,230,
/compare/vitamin-c-ascorbate-vs-zinc,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/vitamin-c-ascorbate-vs-zinc,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,60,104,1,yes,no,br,7,241,
/compare/vitamin-d3-k2-vs-whey-casein-protein,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/vitamin-d3-k2-vs-whey-casein-protein,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,45,136,1,yes,no,br,7,233,
/compare/vitamin-d3-k2-vs-zinc,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/vitamin-d3-k2-vs-zinc,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,56,119,1,yes,no,br,8,256,
/compare/whey-casein-protein-vs-zinc,compare,build/prerender.js + app.js renderComparison(),200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/compare/whey-casein-protein-vs-zinc,true,true,BreadcrumbList|ListItem|MedicalWebPage|FAQPage|Question|Answer,60,110,1,yes,no,br,7,506,
/corrections,corrections,build/prerender.js singleton + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/corrections,true,true,BreadcrumbList|ListItem|WebPage,57,114,1,yes,no,br,8,248,
/energy/atp-pcr,energy,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/energy/atp-pcr,true,true,BreadcrumbList|ListItem|WebPage,58,154,1,yes,no,br,11,260,
/energy/glycolytic,energy,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/energy/glycolytic,true,true,BreadcrumbList|ListItem|WebPage,60,150,1,yes,no,br,17,264,
/energy/oxidative,energy,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/energy/oxidative,true,true,BreadcrumbList|ListItem|WebPage,55,152,1,yes,no,br,13,264,
/exercise,exercise,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,200,"index,follow,max-image-preview:large","index,follow,max-image-preview:large",,,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,17,224,canonical points elsewhere: https://rnawiki.com/
/fork,fork,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,200,"index,follow,max-image-preview:large","index,follow,max-image-preview:large",,,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,14,233,canonical points elsewhere: https://rnawiki.com/
/fuel/acne/sebum-insulin,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/acne/sebum-insulin,true,false,BreadcrumbList|ListItem|WebPage,54,133,1,yes,no,br,16,227,
/fuel/adhd-focus/dopamine-deficit,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/adhd-focus/dopamine-deficit,true,false,BreadcrumbList|ListItem|WebPage,53,135,1,yes,no,br,13,260,
/fuel/ankle-foot/achilles-tendinopathy,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/ankle-foot/achilles-tendinopathy,true,false,BreadcrumbList|ListItem|WebPage,57,121,1,yes,no,br,15,230,
/fuel/anxiety/gaba-deficit,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/anxiety/gaba-deficit,true,false,BreadcrumbList|ListItem|WebPage,59,123,1,yes,no,br,15,233,
/fuel/blood-pressure/endothelial-sodium,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/blood-pressure/endothelial-sodium,true,false,BreadcrumbList|ListItem|WebPage,49,154,1,yes,no,br,14,238,
/fuel/bone-density/low-bmd,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/bone-density/low-bmd,true,false,BreadcrumbList|ListItem|WebPage,55,134,1,yes,no,br,14,235,
/fuel/brain-fog/neuroinflammation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/brain-fog/neuroinflammation,true,false,BreadcrumbList|ListItem|WebPage,45,134,1,yes,no,br,14,249,
/fuel/burnout/hpa-dysregulation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/burnout/hpa-dysregulation,true,false,BreadcrumbList|ListItem|WebPage,48,112,1,yes,no,br,10,227,
/fuel/cholesterol/ldl-fiber,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/cholesterol/ldl-fiber,true,false,BreadcrumbList|ListItem|WebPage,52,136,1,yes,no,br,8,236,
/fuel/chronic-fatigue/iron-anemia,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/chronic-fatigue/iron-anemia,true,false,BreadcrumbList|ListItem|WebPage,55,128,1,yes,no,br,5,249,
/fuel/chronic-fatigue/mito-inefficiency,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/chronic-fatigue/mito-inefficiency,true,false,BreadcrumbList|ListItem|WebPage,60,137,1,yes,no,br,6,223,
/fuel/cravings/glycemic-swings,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/cravings/glycemic-swings,true,false,BreadcrumbList|ListItem|WebPage,51,130,1,yes,no,br,6,564,
/fuel/elbow-wrist/lateral-epicondylopathy,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/elbow-wrist/lateral-epicondylopathy,true,false,BreadcrumbList|ListItem|WebPage,57,121,1,yes,no,br,5,232,
/fuel/endurance-plateau/aerobic-base,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/endurance-plateau/aerobic-base,true,false,BreadcrumbList|ListItem|WebPage,53,131,1,yes,no,br,6,243,
/fuel/fat-loss-plateau/metabolic-adaptation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/fat-loss-plateau/metabolic-adaptation,true,false,BreadcrumbList|ListItem|WebPage,55,137,1,yes,no,br,5,248,
/fuel/gut-health/dysbiosis,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/gut-health/dysbiosis,true,false,BreadcrumbList|ListItem|WebPage,60,124,1,yes,no,br,6,497,
/fuel/hair-loss/dht-sensitivity,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/hair-loss/dht-sensitivity,true,false,BreadcrumbList|ListItem|WebPage,51,126,1,yes,no,br,6,256,
/fuel/hair-loss/nutrient-deficiency-hair,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/hair-loss/nutrient-deficiency-hair,true,false,BreadcrumbList|ListItem|WebPage,58,122,1,yes,no,br,7,229,
/fuel/hip-mobility/glute-weakness,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/hip-mobility/glute-weakness,true,false,BreadcrumbList|ListItem|WebPage,57,139,1,yes,no,br,6,231,
/fuel/hypertrophy/stimulus-recovery,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/hypertrophy/stimulus-recovery,true,false,BreadcrumbList|ListItem|WebPage,52,138,1,yes,no,br,6,232,
/fuel/immunity/micronutrient-immune,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/immunity/micronutrient-immune,true,false,BreadcrumbList|ListItem|WebPage,45,129,1,yes,no,br,6,245,
/fuel/inflammation/low-grade-inflammation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/inflammation/low-grade-inflammation,true,false,BreadcrumbList|ListItem|WebPage,40,133,1,yes,no,br,6,302,
/fuel/insomnia/circadian-misalign,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/insomnia/circadian-misalign,true,false,BreadcrumbList|ListItem|WebPage,50,142,1,yes,no,br,7,229,
/fuel/insulin-resistance/poor-glucose-disposal,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/insulin-resistance/poor-glucose-disposal,true,false,BreadcrumbList|ListItem|WebPage,58,135,1,yes,no,br,6,232,
/fuel/insulin-resistance/visceral-adiposity,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/insulin-resistance/visceral-adiposity,true,false,BreadcrumbList|ListItem|WebPage,47,138,1,yes,no,br,7,261,
/fuel/knee-pain/knee-oa,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/knee-pain/knee-oa,true,false,BreadcrumbList|ListItem|WebPage,48,112,1,yes,no,br,7,232,
/fuel/knee-pain/patellar-tendinopathy,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/knee-pain/patellar-tendinopathy,true,false,BreadcrumbList|ListItem|WebPage,49,113,1,yes,no,br,6,575,
/fuel/knee-pain/patellofemoral-pain,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/knee-pain/patellofemoral-pain,true,false,BreadcrumbList|ListItem|WebPage,47,111,1,yes,no,br,6,249,
/fuel/longevity/cellular-senescence,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/longevity/cellular-senescence,true,false,BreadcrumbList|ListItem|WebPage,51,143,1,yes,no,br,7,235,
/fuel/longevity/mtor-overactivation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/longevity/mtor-overactivation,true,false,BreadcrumbList|ListItem|WebPage,56,133,1,yes,no,br,7,298,
/fuel/low-back-pain/poor-core-stability,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-back-pain/poor-core-stability,true,false,BreadcrumbList|ListItem|WebPage,52,133,1,yes,no,br,6,236,
/fuel/low-back-pain/weak-posterior-chain,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-back-pain/weak-posterior-chain,true,false,BreadcrumbList|ListItem|WebPage,54,135,1,yes,no,br,7,230,
/fuel/low-libido/vascular-hormonal-libido,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-libido/vascular-hormonal-libido,true,false,BreadcrumbList|ListItem|WebPage,57,121,1,yes,no,br,6,235,
/fuel/low-mood/monoamine-inflammation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-mood/monoamine-inflammation,true,false,BreadcrumbList|ListItem|WebPage,54,133,1,yes,no,br,7,252,
/fuel/low-testosterone/lifestyle-suppressed-t,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-testosterone/lifestyle-suppressed-t,true,false,BreadcrumbList|ListItem|WebPage,43,132,1,yes,no,br,6,234,
/fuel/low-testosterone/primary-hypogonadism,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/low-testosterone/primary-hypogonadism,true,false,BreadcrumbList|ListItem|WebPage,55,119,1,yes,no,br,7,244,
/fuel/memory/cholinergic-decline,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/memory/cholinergic-decline,true,false,BreadcrumbList|ListItem|WebPage,40,127,1,yes,no,br,10,425,
/fuel/menopause/estrogen-decline,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/menopause/estrogen-decline,true,false,BreadcrumbList|ListItem|WebPage,53,117,1,yes,no,br,13,548,
/fuel/neck-shoulder/rotator-cuff-impinge,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/neck-shoulder/rotator-cuff-impinge,true,false,BreadcrumbList|ListItem|WebPage,47,131,1,yes,no,br,5,239,
/fuel/neck-shoulder/upper-cross,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/neck-shoulder/upper-cross,true,false,BreadcrumbList|ListItem|WebPage,42,126,1,yes,no,br,12,237,
/fuel/overtraining/autonomic-imbalance,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/overtraining/autonomic-imbalance,true,false,BreadcrumbList|ListItem|WebPage,50,150,1,yes,no,br,11,240,
/fuel/pcos/insulin-androgen,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/pcos/insulin-androgen,true,false,BreadcrumbList|ListItem|WebPage,59,140,1,yes,no,br,12,225,
/fuel/pre-workout/low-readiness,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/pre-workout/low-readiness,true,false,BreadcrumbList|ListItem|WebPage,59,123,1,yes,no,br,10,232,
/fuel/sarcopenia/anabolic-resistance,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/sarcopenia/anabolic-resistance,true,false,BreadcrumbList|ListItem|WebPage,49,140,1,yes,no,br,11,237,
/fuel/shift-work/circadian-desync,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/shift-work/circadian-desync,true,false,BreadcrumbList|ListItem|WebPage,60,124,1,yes,no,br,12,232,
/fuel/skin-aging/collagen-loss-glycation,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/skin-aging/collagen-loss-glycation,true,false,BreadcrumbList|ListItem|WebPage,53,129,1,yes,no,br,11,248,
/fuel/skin-aging/uv-oxidative,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/skin-aging/uv-oxidative,true,false,BreadcrumbList|ListItem|WebPage,50,125,1,yes,no,br,12,260,
/fuel/sleep-maintenance/cortisol-glucose-night,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/sleep-maintenance/cortisol-glucose-night,true,false,BreadcrumbList|ListItem|WebPage,45,142,1,yes,no,br,12,234,
/fuel/strength-plateau/neural-recovery,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/strength-plateau/neural-recovery,true,false,BreadcrumbList|ListItem|WebPage,52,134,1,yes,no,br,11,236,
/fuel/thyroid/subclinical-hypothyroid,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/thyroid/subclinical-hypothyroid,true,false,BreadcrumbList|ListItem|WebPage,51,135,1,yes,no,br,8,234,
/fuel/visceral-fat/cortisol-fat,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/visceral-fat/cortisol-fat,true,false,BreadcrumbList|ListItem|WebPage,56,135,1,yes,no,br,6,238,
/fuel/visceral-fat/energy-surplus,fuel,"build/prerender.js (noindex,follow; not in sitemap)",200,200,"noindex,follow","noindex,follow",,,https://rnawiki.com/fuel/visceral-fat/energy-surplus,true,false,BreadcrumbList|ListItem|WebPage,46,125,1,yes,no,br,6,249,
/goal/bone,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/bone,true,true,BreadcrumbList|ListItem|MedicalWebPage,42,133,1,yes,no,br,7,226,
/goal/endurance,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/endurance,true,true,BreadcrumbList|ListItem|MedicalWebPage,40,131,1,yes,no,br,7,235,
/goal/fatloss,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/fatloss,true,true,BreadcrumbList|ListItem|MedicalWebPage,39,131,1,yes,no,br,6,256,
/goal/focus,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/focus,true,true,BreadcrumbList|ListItem|MedicalWebPage,52,145,1,yes,no,br,6,441,
/goal/gut,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/gut,true,true,BreadcrumbList|ListItem|MedicalWebPage,41,131,1,yes,no,br,6,239,
/goal/heart,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/heart,true,true,BreadcrumbList|ListItem|MedicalWebPage,45,137,1,yes,no,br,6,261,
/goal/hormones,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/hormones,true,true,BreadcrumbList|ListItem|MedicalWebPage,58,150,1,yes,no,br,6,233,
/goal/immune,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/immune,true,true,BreadcrumbList|ListItem|MedicalWebPage,39,129,1,yes,no,br,5,222,
/goal/joints,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/joints,true,true,BreadcrumbList|ListItem|MedicalWebPage,43,134,1,yes,no,br,6,248,
/goal/longevity,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/longevity,true,true,BreadcrumbList|ListItem|MedicalWebPage,42,135,1,yes,no,br,6,644,
/goal/muscle,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/muscle,true,true,BreadcrumbList|ListItem|MedicalWebPage,58,151,1,yes,no,br,7,227,
/goal/recovery,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/recovery,true,true,BreadcrumbList|ListItem|MedicalWebPage,45,137,1,yes,no,br,6,320,
/goal/sexual,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/sexual,true,true,BreadcrumbList|ListItem|MedicalWebPage,44,134,1,yes,no,br,7,259,
/goal/skin,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/skin,true,true,BreadcrumbList|ListItem|MedicalWebPage,46,137,1,yes,no,br,8,231,
/goal/sleep,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/sleep,true,true,BreadcrumbList|ListItem|MedicalWebPage,43,134,1,yes,no,br,8,256,
/goal/stress,goal,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/goal/stress,true,true,BreadcrumbList|ListItem|MedicalWebPage,51,143,1,yes,no,br,7,255,
/learn,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn,true,true,BreadcrumbList|ListItem|WebPage,50,153,1,yes,no,br,7,264,
/learn/0,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn/0,true,true,BreadcrumbList|ListItem|WebPage,49,63,1,yes,no,br,12,279,
/learn/1,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn/1,true,true,BreadcrumbList|ListItem|WebPage,58,72,1,yes,no,br,14,268,
/learn/2,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn/2,true,true,BreadcrumbList|ListItem|WebPage,58,72,1,yes,no,br,20,261,
/learn/3,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn/3,true,true,BreadcrumbList|ListItem|WebPage,59,97,1,yes,no,br,16,260,
/learn/4,learn,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/learn/4,true,true,BreadcrumbList|ListItem|WebPage,38,76,1,yes,no,br,24,241,
/legend,legend,build/prerender.js singleton + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/legend,true,true,BreadcrumbList|ListItem|WebPage,58,121,1,yes,no,br,19,251,
/me,me,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",200,404,"noindex,nofollow",noindex,"noindex, nofollow",noindex,https://rnawiki.com/,false,false,WebSite|SearchAction,67,251,0,yes,no,br,21,433,STATUS DIVERGES local=200 prod=404 (branch unpublished); canonical points elsewhere: https://rnawiki.com/
/me/x,me,"site/app.js route() only (SPA_ONLY_ROUTES, server.js:2900)",404,404,noindex,noindex,noindex,noindex,,false,false,,24,0,1,no,no,br,9,243,
/methodology,methodology,build/prerender.js singleton + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/methodology,true,true,BreadcrumbList|ListItem|WebPage,39,152,1,yes,no,br,21,239,
/muscle/abdominals,muscle,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/muscle/abdominals,true,true,BreadcrumbList|ListItem|WebPage,52,152,1,yes,no,br,24,259,
/muscle/abductors,muscle,build/prerender.js + app.js,200,200,"index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1",,,https://rnawiki.com/muscle/abductors,true,true,BreadcrumbList|ListItem|WebPage,55,155,1,yes,no,br,26,282,
