page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
iporuru,teri-pod,390,0.9595,false,false,noindex-sample,noindex-sample
iporuru,uncaria-sinensis,390,0.9595,false,false,noindex-sample,noindex-sample
iporuru,white-fig,390,0.9595,false,false,noindex-sample,noindex-sample
iporuru,white-poplar,390,0.9595,false,false,noindex-sample,noindex-sample
iporuru,willow-bracket,390,0.9595,false,false,noindex-sample,noindex-sample
iporuru,yerba-mansa,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,longan,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,oroxylum,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,porphyra,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,savory,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,semiaquilegia,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,thiosulfanate,390,0.9595,false,false,noindex-sample,noindex-sample
iridoid-glycosides,yarrow,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,longan,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,oroxylum,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,porphyra,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,savory,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,semiaquilegia,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,thiosulfanate,390,0.9595,false,false,noindex-sample,noindex-sample
isoleucine-pyroglutamate,yarrow,390,0.9595,false,false,noindex-sample,noindex-sample
longan,mezoneuron-benthamianum,390,0.9595,false,false,noindex-sample,noindex-sample
longan,montanoa-tomentosa,390,0.9595,false,false,noindex-sample,noindex-sample
longan,paris-polyphylla,390,0.9595,false,false,noindex-sample,noindex-sample
longan,polyporous-mushroom,390,0.9595,false,false,noindex-sample,noindex-sample
longan,pumpkin-protein,390,0.9595,false,false,noindex-sample,noindex-sample
longan,rhodiola-sacra,390,0.9595,false,false,noindex-sample,noindex-sample
longan,scabrous-gentian,390,0.9595,false,false,noindex-sample,noindex-sample
longan,short-buchu,390,0.9595,false,false,noindex-sample,noindex-sample
longan,soy-fiber,390,0.9595,false,false,noindex-sample,noindex-sample
longan,teri-pod,390,0.9595,false,false,noindex-sample,noindex-sample
longan,uncaria-sinensis,390,0.9595,false,false,noindex-sample,noindex-sample
longan,white-fig,390,0.9595,false,false,noindex-sample,noindex-sample
longan,white-poplar,390,0.9595,false,false,noindex-sample,noindex-sample
longan,willow-bracket,390,0.9595,false,false,noindex-sample,noindex-sample
longan,yerba-mansa,390,0.9595,false,false,noindex-sample,noindex-sample
