page_a,page_b,width,jaccard,indexable_a,indexable_b
chembl2047943,chembl245678,390,0.5718,false,false
chembl243001,chembl245678,390,0.5718,false,false
chembl245678,chembl481806,390,0.5718,false,false
chembl561708,pazinaclone,390,0.5718,false,false
clomoxir,doconazole,390,0.5718,false,false
clotioxone,pazinaclone,390,0.5718,false,false
coproporphyrinogen-iii,xenthiorate,390,0.5718,false,false
crataegus-rivularis-whole,frangula,390,0.5718,false,false
doconazole,hydracarbazine,390,0.5718,false,false
doconazole,ubisindine,390,0.5718,false,false
glucurolactone,ono-8711,390,0.5718,false,false
glucurolactone,trifosmin,390,0.5718,false,false
heloderma-suspectum-whole,marrubium-vulgare,390,0.5718,false,false
hydracarbazine,xantofyl-palmitate,390,0.5718,false,false
laurolinium,pazinaclone,390,0.5718,false,false
maridomycin,pyridarone,390,0.5718,false,false
nu-6094,xenthiorate,390,0.5718,false,false
ono-8711,troxypyrrolium,390,0.5718,false,false
oryctolagus-cuniculus-hair,rickettsia-typhi,390,0.5718,false,false
tetraglyme,uk-240455,390,0.5718,false,false
5-fluoro-2-deoxycytidine,florifenine,390,0.5717,false,false
alpha-terpineol,cyclohexanol,390,0.5717,false,false
androstenol,gsk-8612,390,0.5717,false,false
androstenol,sgc-6870,390,0.5717,false,false
bia-3-335-free-base,ro-23-9424,390,0.5717,false,false
bucloxic-acid,iophenoic-acid,390,0.5717,false,false
butamoxane,tipentosin,390,0.5717,false,false
chembl1231132,upidosin,390,0.5717,false,false
chembl243001,upidosin,390,0.5717,false,false
chembl273822,diclonixin,390,0.5717,false,false
chembl273822,hibenzate,390,0.5717,false,false
chembl273822,ru-58841,390,0.5717,false,false
chembl3775016,papaveroline,390,0.5717,false,false
chembl3775016,pirozadil,390,0.5717,false,false
chembl417656,papaveroline,390,0.5717,false,false
chembl417656,pirozadil,390,0.5717,false,false
chembl483995,papaveroline,390,0.5717,false,false
chembl483995,pirozadil,390,0.5717,false,false
chembl561708,upidosin,390,0.5717,false,false
dalosirvat,fosdevirine,390,0.5717,false,false
denpidazone,stavudine-triphosphate,390,0.5717,false,false
etaminile,sultroponium,390,0.5717,false,false
felipyrine,nixylic-acid,390,0.5717,false,false
gualenic-acid,nequinate,390,0.5717,false,false
isoprofen,satumomab,390,0.5717,false,false
km-233,tamitinol,390,0.5717,false,false
loreclezole,nequinate,390,0.5717,false,false
malonyl-coenzyme-a,taprizosin,390,0.5717,false,false
pyrazolanthrone,umbelliferone,390,0.5717,false,false
taprizosin,upidosin,390,0.5717,false,false
thiotetrabarbital,tropenziline-bromide,390,0.5717,false,false
1r-3s-rsl3,chembl471988,390,0.5714,false,false
2-oxazole-3-carboxamide,chembl561708,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl1170026,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl1230062,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl1232702,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl2153644,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl4104537,390,0.5714,false,false
3z-1-3-dihydro-5-3-pyridinyl-3-1h-pyrrol-2-ylmethylene-2h-indol-2-one,chembl4214638,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,actinidin,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,adrue,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,ampelopsis,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,brevibacillus,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,chembl1235805,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,chembl1434170,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,chembl1888305,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,chembl4300618,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,crustaceans,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,daylily,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,dragonhead,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,flavanones,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,goldthread,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,graviola,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,jicama,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,lithothamnion,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,ovary,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,oxidase,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,pluchea,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,prunus,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,psammosilene,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,pussywillow,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,shiitake,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,sicklepod,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,siler,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,terminalia,390,0.5714,false,false
4-2-thienyl-benzenemethanamine,yam,390,0.5714,false,false
4-5-4-chlorophenyl-1h-pyrazol-3-yl-piperidine,s-benzylcysteine,390,0.5714,false,false
abrucomstat,arbaprostil,390,0.5714,false,false
actinidin,chembl273822,390,0.5714,false,false
actinidin,doxaprost,390,0.5714,false,false
aditoprim,nequinate,390,0.5714,false,false
adrue,chembl273822,390,0.5714,false,false
adrue,doxaprost,390,0.5714,false,false
almecillin,cinanserin,390,0.5714,false,false
ampelopsis,chembl273822,390,0.5714,false,false
ampelopsis,doxaprost,390,0.5714,false,false
artelinic-acid,furcloprofen,390,0.5714,false,false
artelinic-acid,taprizosin,390,0.5714,false,false
azd-8165,chembl273822,390,0.5714,false,false
azd-8165,mezacopride,390,0.5714,false,false
bay-549,laurolinium,390,0.5714,false,false
bay-549,tetraglyme,390,0.5714,false,false
bia-3-335-free-base,n-4-dimethyl-n-1-phenyl-1h-pyrazol-5-yl-benzenesulfonamide,390,0.5714,false,false
branosotine,n-ethylretinamide,390,0.5714,false,false
branosotine,talisomycin,390,0.5714,false,false
brevibacillus,chembl273822,390,0.5714,false,false
brevibacillus,doxaprost,390,0.5714,false,false
carsalam,tamitinol,390,0.5714,false,false
chembl1170026,chembl2397143,390,0.5714,false,false
chembl1232702,chembl2397143,390,0.5714,false,false
chembl1235805,chembl273822,390,0.5714,false,false
chembl1235805,doxaprost,390,0.5714,false,false
chembl1434170,chembl273822,390,0.5714,false,false
chembl1434170,doxaprost,390,0.5714,false,false
chembl1888305,chembl273822,390,0.5714,false,false
chembl1888305,doxaprost,390,0.5714,false,false
chembl2063326,hydromadinone,390,0.5714,false,false
chembl2063326,tefludazine,390,0.5714,false,false
chembl2153644,chembl2397143,390,0.5714,false,false
chembl2171170,iophenoic-acid,390,0.5714,false,false
chembl2397143,chembl4104537,390,0.5714,false,false
chembl2397143,chembl4214638,390,0.5714,false,false
chembl273822,chembl4300618,390,0.5714,false,false
chembl273822,crustaceans,390,0.5714,false,false
chembl273822,daylily,390,0.5714,false,false
chembl273822,dragonhead,390,0.5714,false,false
chembl273822,flavanones,390,0.5714,false,false
chembl273822,goldthread,390,0.5714,false,false
chembl273822,graviola,390,0.5714,false,false
chembl273822,jicama,390,0.5714,false,false
chembl273822,lithothamnion,390,0.5714,false,false
chembl273822,ovary,390,0.5714,false,false
chembl273822,oxidase,390,0.5714,false,false
chembl273822,pluchea,390,0.5714,false,false
chembl273822,prunus,390,0.5714,false,false
chembl273822,psammosilene,390,0.5714,false,false
chembl273822,pussywillow,390,0.5714,false,false
chembl273822,shiitake,390,0.5714,false,false
chembl273822,sicklepod,390,0.5714,false,false
chembl273822,siler,390,0.5714,false,false
chembl273822,terminalia,390,0.5714,false,false
chembl273822,yam,390,0.5714,false,false
chembl3244800,iophenoic-acid,390,0.5714,false,false
chembl3617550,hydromadinone,390,0.5714,false,false
chembl3617550,tefludazine,390,0.5714,false,false
chembl3775016,laurolinium,390,0.5714,false,false
chembl3775016,nixylic-acid,390,0.5714,false,false
chembl3775016,tetraglyme,390,0.5714,false,false
chembl3808884,garomefrine,390,0.5714,false,false
chembl3808884,laurolinium,390,0.5714,false,false
chembl3808884,pheneridine,390,0.5714,false,false
chembl3808884,tetraglyme,390,0.5714,false,false
chembl401150,guaisteine,390,0.5714,false,false
chembl401150,hydromadinone,390,0.5714,false,false
chembl401150,tefludazine,390,0.5714,false,false
chembl417656,laurolinium,390,0.5714,false,false
chembl417656,nixylic-acid,390,0.5714,false,false
chembl417656,tetraglyme,390,0.5714,false,false
chembl4300618,doxaprost,390,0.5714,false,false
chembl483995,laurolinium,390,0.5714,false,false
chembl483995,nixylic-acid,390,0.5714,false,false
chembl483995,tetraglyme,390,0.5714,false,false
ciltoprazine,tropenziline-bromide,390,0.5714,false,false
crustaceans,doxaprost,390,0.5714,false,false
cypenamine,gualenic-acid,390,0.5714,false,false
dametralast,maridomycin,390,0.5714,false,false
daylily,doxaprost,390,0.5714,false,false
doconazole,snap-7941,390,0.5714,false,false
doliracetam,maridomycin,390,0.5714,false,false
doxaprost,dragonhead,390,0.5714,false,false
doxaprost,flavanones,390,0.5714,false,false
doxaprost,goldthread,390,0.5714,false,false
doxaprost,graviola,390,0.5714,false,false
doxaprost,jicama,390,0.5714,false,false
doxaprost,lithothamnion,390,0.5714,false,false
doxaprost,mirosamicin,390,0.5714,false,false
doxaprost,ovary,390,0.5714,false,false
doxaprost,oxidase,390,0.5714,false,false
doxaprost,pluchea,390,0.5714,false,false
doxaprost,prunus,390,0.5714,false,false
doxaprost,psammosilene,390,0.5714,false,false
doxaprost,pussywillow,390,0.5714,false,false
doxaprost,shiitake,390,0.5714,false,false
doxaprost,sicklepod,390,0.5714,false,false
doxaprost,siler,390,0.5714,false,false
doxaprost,terminalia,390,0.5714,false,false
doxaprost,yam,390,0.5714,false,false
fanotaprim,tinabinol,390,0.5714,false,false
furcloprofen,sultosilic-acid,390,0.5714,false,false
ganoderic-acid-h,isoprofen,390,0.5714,false,false
glucurolactone,lopobutan,390,0.5714,false,false
guaisteine,hibenzate,390,0.5714,false,false
gualenic-acid,hydroxydione-hydrogen-succinate,390,0.5714,false,false
hydromadinone,linustedastat,390,0.5714,false,false
iprocrolol,maridomycin,390,0.5714,false,false
km-233,thiotetrabarbital,390,0.5714,false,false
laurolinium,streptovarycin,390,0.5714,false,false
maridomycin,taprizosin,390,0.5714,false,false
moxastine,xenthiorate,390,0.5714,false,false
n-ethylretinamide,thymocartin,390,0.5714,false,false
nixylic-acid,streptovarycin,390,0.5714,false,false
nu-2058,ono-8711,390,0.5714,false,false
nupafant,prospidium,390,0.5714,false,false
ono-8711,tropenziline-bromide,390,0.5714,false,false
oxoprostol,satumomab,390,0.5714,false,false
pemerid,secalciferol,390,0.5714,false,false
ru-58841,uk-240455,390,0.5714,false,false
tropenziline-bromide,troquidazole,390,0.5714,false,false
acetamide,aditoprim,390,0.5712,false,false
acetamide,dichlorisone-acetate,390,0.5712,false,false
amfetaminil,loreclezole,390,0.5712,false,false
arbaprostil,bupicomide,390,0.5712,false,false
crefmirlimab,tiqueside,390,0.5712,false,false
crefmirlimab,triflocin,390,0.5712,false,false
lefelsiran,tiqueside,390,0.5712,false,false
lefelsiran,triflocin,390,0.5712,false,false
2-4-methoxyphenyl-acetamide,pyrazolanthrone,390,0.5711,false,false
2w6,mezacopride,390,0.5711,false,false
3-phosphonopropanoic-acid,branosotine,390,0.5711,false,false
5-fluoro-2-deoxycytidine,moguisteine,390,0.5711,false,false
alnugranogene-aldeparvovec,lopobutan,390,0.5711,false,false
bay-549,diclonixin,390,0.5711,false,false
bay-549,hibenzate,390,0.5711,false,false
bi-5524,hydromadinone,390,0.5711,false,false
branosotine,florifenine,390,0.5711,false,false
bucloxic-acid,etosalamide,390,0.5711,false,false
bucloxic-acid,xenthiorate,390,0.5711,false,false
bufrolin,linustedastat,390,0.5711,false,false
bufrolin,opc-14523,390,0.5711,false,false
chalepin,glucurolactone,390,0.5711,false,false
chalepin,s-r-fidarestat,390,0.5711,false,false
chalepin,troxypyrrolium,390,0.5711,false,false
chembl1170026,clomoxir,390,0.5711,false,false
chembl1170026,hydracarbazine,390,0.5711,false,false
chembl1170026,ubisindine,390,0.5711,false,false
chembl1230062,guaisteine,390,0.5711,false,false
chembl1232702,guaisteine,390,0.5711,false,false
chembl1232971,trifosmin,390,0.5711,false,false
chembl1233907,etosalamide,390,0.5711,false,false
chembl198803,malonyl-coenzyme-a,390,0.5711,false,false
chembl2153644,clomoxir,390,0.5711,false,false
chembl2153644,hydracarbazine,390,0.5711,false,false
chembl2153644,ubisindine,390,0.5711,false,false
chembl2171170,dicresulene,390,0.5711,false,false
chembl2371968,trifosmin,390,0.5711,false,false
chembl3244800,dicresulene,390,0.5711,false,false
chembl3422075,chembl3617550,390,0.5711,false,false
chembl4104537,guaisteine,390,0.5711,false,false
chembl4214638,clomoxir,390,0.5711,false,false
chembl4214638,hydracarbazine,390,0.5711,false,false
chembl4214638,ubisindine,390,0.5711,false,false
chembl471988,mirosamicin,390,0.5711,false,false
ciltoprazine,km-233,390,0.5711,false,false
ciltoprazine,picafibrate,390,0.5711,false,false
clibucaine,sultosilic-acid,390,0.5711,false,false
clomoxir,r-r-59,390,0.5711,false,false
clomoxir,troxypyrrolium,390,0.5711,false,false
coproporphyrinogen-iii,hydromadinone,390,0.5711,false,false
coproporphyrinogen-iii,moguisteine,390,0.5711,false,false
deloxolone,etosalamide,390,0.5711,false,false
difenamizole,doxaprost,390,0.5711,false,false
ditiomustine,hydracarbazine,390,0.5711,false,false
dnqx,linustedastat,390,0.5711,false,false
dnqx,ro-23-9424,390,0.5711,false,false
doconazole,gsk-8612,390,0.5711,false,false
ethoxy-hexyl-phosphinic-acid,pralurbactam,390,0.5711,false,false
etosalamide,th65,390,0.5711,false,false
florifenine,tamitinol,390,0.5711,false,false
ganoderic-acid-h,pyridarone,390,0.5711,false,false
ganoderic-acid-h,tas-1553,390,0.5711,false,false
ganoderiol-f,hydromadinone,390,0.5711,false,false
gsk-3050002,peptide-b27pd,390,0.5711,false,false
hydracarbazine,r-r-59,390,0.5711,false,false
hydromadinone,jyq-173,390,0.5711,false,false
hydromadinone,nu-6094,390,0.5711,false,false
km-233,troquidazole,390,0.5711,false,false
km-233,umbelliferone,390,0.5711,false,false
mirosamicin,uk-240455,390,0.5711,false,false
moguisteine,nu-6094,390,0.5711,false,false
nixylic-acid,oxoprostol,390,0.5711,false,false
picafibrate,troquidazole,390,0.5711,false,false
r-r-59,ubisindine,390,0.5711,false,false
trifosmin,tropabazate,390,0.5711,false,false
troxypyrrolium,ubisindine,390,0.5711,false,false
alprenoxime,pellitory-of-the-wall,390,0.571,false,false
anthrax-vaccine-absorbed,haemophilus-influenzae,390,0.571,false,false
anthrax-vaccine-absorbed,oxoprostol,390,0.571,false,false
baccharis-pilularis-whole,chembl602276,390,0.571,false,false
candida-albicans-dna,chembl602276,390,0.571,false,false
chembl2397143,shogaol,390,0.571,false,false
chembl602276,eleutheroside,390,0.571,false,false
fenticlor,fluperamide,390,0.571,false,false
amg-837,androstenol,390,0.5709,false,false
fanotaprim,pralnacasan,390,0.5709,false,false
2-oxazole-3-carboxamide,pyrazolanthrone,390,0.5708,false,false
4-2-thienyl-benzenemethanamine,dinazafone,390,0.5708,false,false
4-2-thienyl-benzenemethanamine,iquindamine,390,0.5708,false,false
4-2-thienyl-benzenemethanamine,mindoperone,390,0.5708,false,false
4-2-thienyl-benzenemethanamine,pipratecol,390,0.5708,false,false
4-5-4-chlorophenyl-1h-pyrazol-3-yl-piperidine,ciltoprazine,390,0.5708,false,false
4-5-4-chlorophenyl-1h-pyrazol-3-yl-piperidine,troquidazole,390,0.5708,false,false
7-8-dichloro-1-2-3-4-tetrahydroisoquinoline,azd-8165,390,0.5708,false,false
azd-8165,n-n-bis-4-chlorophenyl-methyl-2h-tetrazol-5-amine,390,0.5708,false,false
branosotine,chembl3422091,390,0.5708,false,false
branosotine,chembl361403,390,0.5708,false,false
branosotine,stk16-in-1,390,0.5708,false,false
chembl106525,xantofyl-palmitate,390,0.5708,false,false
chembl1231132,xantofyl-palmitate,390,0.5708,false,false
chembl1357815,xantofyl-palmitate,390,0.5708,false,false
chembl2047943,xantofyl-palmitate,390,0.5708,false,false
chembl2063326,pyridarone,390,0.5708,false,false
chembl224720,troxypyrrolium,390,0.5708,false,false
chembl236708,trifosmin,390,0.5708,false,false
chembl2403828,trifosmin,390,0.5708,false,false
chembl2403831,trifosmin,390,0.5708,false,false
chembl243001,xantofyl-palmitate,390,0.5708,false,false
chembl3617550,pyridarone,390,0.5708,false,false
chembl471988,josamycin-propionate,390,0.5708,false,false
chembl481806,xantofyl-palmitate,390,0.5708,false,false
chembl78755,trifosmin,390,0.5708,false,false
clibucaine,sgc-6870,390,0.5708,false,false
cpd-22,mezacopride,390,0.5708,false,false
difenamizole,pazinaclone,390,0.5708,false,false
difenamizole,upidosin,390,0.5708,false,false
dnqx,n-4-dimethyl-n-1-phenyl-1h-pyrazol-5-yl-benzenesulfonamide,390,0.5708,false,false
doconazole,nixylic-acid,390,0.5708,false,false
ethoxy-hexyl-phosphinic-acid,ioflubenzamide,390,0.5708,false,false
felipyrine,nu-2058,390,0.5708,false,false
laurolinium,xantofyl-palmitate,390,0.5708,false,false
mapinastine,tropabazate,390,0.5708,false,false
maridomycin,s-r-fidarestat,390,0.5708,false,false
mezacopride,tropabazate,390,0.5708,false,false
namitecan,thiazolidine,390,0.5708,false,false
nixylic-acid,xantofyl-palmitate,390,0.5708,false,false
rentosertib,troxypyrrolium,390,0.5708,false,false
allspice,casein-emmental-cultured,390,0.5707,false,false
allspice,draba-verna-whole,390,0.5707,false,false
allspice,mucor-circinelloides,390,0.5707,false,false
ambrosia-dumosa-pollen,colchicum-autumnale-whole,390,0.5707,false,false
anacardium-occidentale-bark,atriplex-lentiformis-pollen,390,0.5707,false,false
anacardium-occidentale-bark,oryctolagus-cuniculus-hair,390,0.5707,false,false
ascophyllum-nodosum,proteus-mirabilis,390,0.5707,false,false
ascophyllum-nodosum,rosa-californica-whole,390,0.5707,false,false
atriplex-lentiformis-pollen,loeselia-mexicana-top,390,0.5707,false,false
bisaramil,l-moses-dihydrochloride,390,0.5707,false,false
bromus-inermis-pollen,proteus-mirabilis,390,0.5707,false,false
bromus-inermis-pollen,rosa-californica-whole,390,0.5707,false,false
butikacin,nitrodan,390,0.5707,false,false
cicloprolol,cpzen-45,390,0.5707,false,false
cyanidin,thiazolidine,390,0.5707,false,false
cyclocreatine,pipethanate,390,0.5707,false,false
cyclocreatine,roxadimate,390,0.5707,false,false
dicresulene,ono-8711,390,0.5707,false,false
diplacus-aurantiacus-whole,melaleuca-quinquenervia-pollen,390,0.5707,false,false
diplacus-aurantiacus-whole,plantago-lanceolata-leaf,390,0.5707,false,false
diplacus-aurantiacus-whole,sunflower-seed,390,0.5707,false,false
diplacus-aurantiacus-whole,thymus-vulgaris-leaf,390,0.5707,false,false
eleutheroside,glucurolactone,390,0.5707,false,false
eleutheroside,troxypyrrolium,390,0.5707,false,false
enterococcus-faecalis,melaleuca-quinquenervia-pollen,390,0.5707,false,false
enterococcus-faecalis,plantago-lanceolata-leaf,390,0.5707,false,false
enterococcus-faecalis,sunflower-seed,390,0.5707,false,false
enterococcus-faecalis,thymus-vulgaris-leaf,390,0.5707,false,false
heloderma-horridum-venom,lac-resin,390,0.5707,false,false
lly-283,pazinaclone,390,0.5707,false,false
loeselia-mexicana-top,oryctolagus-cuniculus-hair,390,0.5707,false,false
melaleuca-quinquenervia-pollen,sus-scrofa-prostate,390,0.5707,false,false
pellitory-of-the-wall,stephania-root,390,0.5707,false,false
plantago-lanceolata-leaf,sus-scrofa-prostate,390,0.5707,false,false
sunflower-seed,sus-scrofa-prostate,390,0.5707,false,false
sus-scrofa-prostate,thymus-vulgaris-leaf,390,0.5707,false,false
3500-mw,pezadeftide,390,0.5706,false,false
actinidin,ly-3164530,390,0.5706,false,false
adrue,ly-3164530,390,0.5706,false,false
alprenoxime,heloderma-suspectum-whole,390,0.5706,false,false
ampelopsis,ly-3164530,390,0.5706,false,false
brevibacillus,ly-3164530,390,0.5706,false,false
crustaceans,ly-3164530,390,0.5706,false,false
daylily,ly-3164530,390,0.5706,false,false
dfo-atezolizumab-zr-89,nifungin,390,0.5706,false,false
dragonhead,ly-3164530,390,0.5706,false,false
flavanones,ly-3164530,390,0.5706,false,false
goldthread,ly-3164530,390,0.5706,false,false
graviola,ly-3164530,390,0.5706,false,false
jicama,ly-3164530,390,0.5706,false,false
lithothamnion,ly-3164530,390,0.5706,false,false
ly-3164530,ovary,390,0.5706,false,false
ly-3164530,oxidase,390,0.5706,false,false
ly-3164530,pluchea,390,0.5706,false,false
ly-3164530,prunus,390,0.5706,false,false
ly-3164530,psammosilene,390,0.5706,false,false
ly-3164530,pussywillow,390,0.5706,false,false
ly-3164530,shiitake,390,0.5706,false,false
ly-3164530,sicklepod,390,0.5706,false,false
ly-3164530,siler,390,0.5706,false,false
ly-3164530,terminalia,390,0.5706,false,false
ly-3164530,yam,390,0.5706,false,false
2-4-methoxyphenyl-acetamide,s-benzylcysteine,390,0.5705,false,false
3-o-ethyl-ascorbic-acid,cyanidin,390,0.5705,false,false
amaranthus-spinosus-pollen,barium-oxalosuccinate,390,0.5705,false,false
aminothiazole,chembl1078665,390,0.5705,false,false
aminothiazole,chembl1088762,390,0.5705,false,false
aminothiazole,chembl1089224,390,0.5705,false,false
aminothiazole,chembl1096754,390,0.5705,false,false
aminothiazole,chembl114464,390,0.5705,false,false
aminothiazole,chembl1161221,390,0.5705,false,false
aminothiazole,chembl1224745,390,0.5705,false,false
aminothiazole,chembl1233907,390,0.5705,false,false
aminothiazole,chembl125381,390,0.5705,false,false
aminothiazole,chembl1270924,390,0.5705,false,false
aminothiazole,chembl174290,390,0.5705,false,false
aminothiazole,chembl1774331,390,0.5705,false,false
aminothiazole,chembl189938,390,0.5705,false,false
aminothiazole,chembl191598,390,0.5705,false,false
aminothiazole,chembl1952410,390,0.5705,false,false
aminothiazole,chembl200469,390,0.5705,false,false
aminothiazole,chembl2063460,390,0.5705,false,false
aminothiazole,chembl211852,390,0.5705,false,false
aminothiazole,chembl2158625,390,0.5705,false,false
aminothiazole,chembl2164354,390,0.5705,false,false
aminothiazole,chembl220947,390,0.5705,false,false
aminothiazole,chembl2393162,390,0.5705,false,false
aminothiazole,chembl240355,390,0.5705,false,false
aminothiazole,chembl282650,390,0.5705,false,false
aminothiazole,chembl3133821,390,0.5705,false,false
aminothiazole,chembl3183591,390,0.5705,false,false
aminothiazole,chembl324951,390,0.5705,false,false
aminothiazole,chembl3264932,390,0.5705,false,false
aminothiazole,chembl3417325,390,0.5705,false,false
aminothiazole,chembl355048,390,0.5705,false,false
aminothiazole,chembl3589166,390,0.5705,false,false
aminothiazole,chembl361078,390,0.5705,false,false
aminothiazole,chembl3612513,390,0.5705,false,false
aminothiazole,chembl3715310,390,0.5705,false,false
aminothiazole,chembl3758634,390,0.5705,false,false
aminothiazole,chembl3962812,390,0.5705,false,false
aminothiazole,chembl399598,390,0.5705,false,false
aminothiazole,chembl400754,390,0.5705,false,false
aminothiazole,chembl4087758,390,0.5705,false,false
aminothiazole,chembl410448,390,0.5705,false,false
aminothiazole,chembl4160008,390,0.5705,false,false
aminothiazole,chembl4218410,390,0.5705,false,false
aminothiazole,chembl4237255,390,0.5705,false,false
aminothiazole,chembl4240458,390,0.5705,false,false
aminothiazole,chembl4288374,390,0.5705,false,false
aminothiazole,chembl432219,390,0.5705,false,false
aminothiazole,chembl433921,390,0.5705,false,false
aminothiazole,chembl471466,390,0.5705,false,false
aminothiazole,chembl494360,390,0.5705,false,false
aminothiazole,chembl522014,390,0.5705,false,false
aminothiazole,chembl522387,390,0.5705,false,false
aminothiazole,chembl562497,390,0.5705,false,false
aminothiazole,chembl570790,390,0.5705,false,false
aminothiazole,chembl570870,390,0.5705,false,false
aminothiazole,chembl589345,390,0.5705,false,false
aminothiazole,chembl594431,390,0.5705,false,false
aminothiazole,chembl595011,390,0.5705,false,false
aminothiazole,chembl595743,390,0.5705,false,false
aminothiazole,chembl603636,390,0.5705,false,false
aminothiazole,jb170,390,0.5705,false,false
aminothiazole,ocimarin,390,0.5705,false,false
aminothiazole,th65,390,0.5705,false,false
androstenol,lly-283,390,0.5705,false,false
arbaprostil,carubicin,390,0.5705,false,false
arbaprostil,deldeprevir,390,0.5705,false,false
arbaprostil,echinomycin,390,0.5705,false,false
barium-oxalosuccinate,marrubium-vulgare,390,0.5705,false,false
bimokalner,prospidium,390,0.5705,false,false
branosotine,malonyl-coenzyme-a,390,0.5705,false,false
branosotine,upidosin,390,0.5705,false,false
carubicin,pemerid,390,0.5705,false,false
chembl1170026,papaveroline,390,0.5705,false,false
chembl1170026,pirozadil,390,0.5705,false,false
chembl2153644,papaveroline,390,0.5705,false,false
chembl2153644,pirozadil,390,0.5705,false,false
chembl401150,pheneridine,390,0.5705,false,false
chembl4214638,papaveroline,390,0.5705,false,false
chembl4214638,pirozadil,390,0.5705,false,false
clotioxone,nupafant,390,0.5705,false,false
cypenamine,oxendolone,390,0.5705,false,false
denpidazone,sultroponium,390,0.5705,false,false
dky-709,ro-23-9424,390,0.5705,false,false
dky-709,stavudine-triphosphate,390,0.5705,false,false
efletirizine,nequinate,390,0.5705,false,false
felipyrine,iophenoic-acid,390,0.5705,false,false
flazalone,nifurthiazole,390,0.5705,false,false
fosdevirine,pralnacasan,390,0.5705,false,false
guaisteine,picafibrate,390,0.5705,false,false
hibenzate,laurolinium,390,0.5705,false,false
loxoribine,ropizine,390,0.5705,false,false
moguisteine,tamitinol,390,0.5705,false,false
moguisteine,thymocartin,390,0.5705,false,false
parvaquone,taprizosin,390,0.5705,false,false
pirozadil,troxypyrrolium,390,0.5705,false,false
alpha-naphthoflavone,jq-ez-05-jqez5,390,0.5704,false,false
clotioxone,linustedastat,390,0.5704,false,false
crefmirlimab,ristianol,390,0.5704,false,false
cyanidin,frangula,390,0.5704,false,false
glucurolactone,pyridarone,390,0.5704,false,false
oxoprostol,pyrazolanthrone,390,0.5704,false,false
pentamoxane,talisomycin,390,0.5704,false,false
abrucomstat,oxagrelate,390,0.5703,false,false
acetogenin,glucurolactone,390,0.5703,false,false
acetogenin,retezorogant,390,0.5703,false,false
acetogenin,troxypyrrolium,390,0.5703,false,false
aditoprim,naflocort-anhydrous,390,0.5703,false,false
allspice,baccharis-pilularis-whole,390,0.5703,false,false
allspice,candida-albicans-dna,390,0.5703,false,false
amfetaminil,oxendolone,390,0.5703,false,false
cicloprolol,fluperamide,390,0.5703,false,false
cinanserin,ocaperidone,390,0.5703,false,false
frangula,polistes-fuscatus-whole,390,0.5703,false,false
heloderma-suspectum-whole,stephania-root,390,0.5703,false,false
marrubium-vulgare,plasmodium-malariae,390,0.5703,false,false
ocaperidone,picumeterol,390,0.5703,false,false
2-4-methoxyphenyl-acetamide,n-n-dimethylglycine,390,0.5702,false,false
acetamide,bupicomide,390,0.5702,false,false
androstenol,chembl252387,390,0.5702,false,false
androstenol,chembl3775504,390,0.5702,false,false
androstenol,chembl601661,390,0.5702,false,false
azd-8165,laurolinium,390,0.5702,false,false
azd-8165,nixylic-acid,390,0.5702,false,false
barium-oxalosuccinate,polistes-spp-venom-protein,390,0.5702,false,false
bay-549,bucloxic-acid,390,0.5702,false,false
