page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
achyranthes,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
achyranthes,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,bael,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,benzenoid,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,bogbean,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,capuacu,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,coleus,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,elcampane,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,epindrosterone,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
aerva-lanata,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,chinese-cabbage,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,commiphora-gileadensis,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,cranberry-fiber,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
bael,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,chinese-cabbage,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,commiphora-gileadensis,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,cranberry-fiber,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
benzenoid,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,chinese-cabbage,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,commiphora-gileadensis,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,cranberry-fiber,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
bogbean,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,chinese-cabbage,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,commiphora-gileadensis,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,cranberry-fiber,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
capuacu,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,coleus,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,elcampane,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,epindrosterone,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
chinese-cabbage,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,commiphora-gileadensis,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,cranberry-fiber,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
coleus,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,elcampane,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,epindrosterone,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
commiphora-gileadensis,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,elcampane,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,epindrosterone,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
cranberry-fiber,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
elcampane,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,european-buckthorn,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,european-elder,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,finger-cactus,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
epindrosterone,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
european-buckthorn,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
european-elder,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,glucosinolates,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,hygrophila,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
finger-cactus,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
glucosinolates,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,hypsizygus-marmoreus,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,indian-coraltree,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,keratin-peptides,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
hygrophila,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
hypsizygus-marmoreus,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
indian-coraltree,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,lentein,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,leptadenia,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
keratin-peptides,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
lentein,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,liquidamber-taiwaniana,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,lycoris-radiata,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,maratime-pine,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
leptadenia,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
liquidamber-taiwaniana,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
lycoris-radiata,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,mucins,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
maratime-pine,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,paederia-foetida,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,paenibacillus-macerans,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,resveratrol-analog,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,sweet-violet,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,white-poplar,1280,0.9595,false,false,noindex-sample,noindex-sample
mucins,wild-mint,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
paederia-foetida,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,peptidohydrolase,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,phellodendron,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,phyllanthus,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,pitaya,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,porphyra,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,quebracho,1280,0.9595,false,false,noindex-sample,noindex-sample
paenibacillus-macerans,spruce,1280,0.9595,false,false,noindex-sample,noindex-sample
peptidohydrolase,piper-retrofractum,1280,0.9595,false,false,noindex-sample,noindex-sample
