key,tier,displayName,has_unii,has_inchikey,is_combination
K1:GGL7785YRX,3,BB-1701,True,False,False
K1:GGU8638U2B,3,Chamaecostus Cuspidatus Whole,True,False,False
K1:GH30P1VXK2,2,Pumpkin Seed,True,False,False
K1:GH42T47V24,2,Black Tea,True,False,False
K1:GH9IW85221,2,Rolitetracycline,True,True,False
K1:GHC6OHK0W0,3,Ulmus Rubra Pollen,True,False,False
K1:GHJ5XX5SGS,2,Virola Sebifera Resin,True,False,False
K1:GHX28QZ7DD,3,Sibeprenlimab,True,False,False
K1:GHX28QZ7DD#szsi,2,Sibeprenlimab-Szsi,True,False,False
K1:GID333S43J,2,Pepsin,True,False,False
K1:GJ2416WK6Y,3,Yttrium (90y) tacatuzumab tetraxetan,True,False,False
K1:GJ2C4VNA2B,3,IDESTOPOETIN ALFA,True,False,False
K1:GJ2F3208WP,3,Bos Taurus Gingiva,True,False,False
K1:GJI4EV4B3C,3,Surabgene lomparvovec,True,False,False
K1:GJU5F9OXMT,2,Populus Nigra Leaf Bud,True,False,False
K1:GJV1PP34M2,3,CDX-014,True,False,False
K1:GK1LYB375A,1,Tralokinumab,True,False,False
K1:GK21SBA74R,2,Benzoin Resin,True,False,False
K1:GLA4808EHQ,2,Ferula Sumbul Root,True,False,False
K1:GLR3JG8TZU,3,PAVURUTAMAB,True,False,False
K1:GM3H4U6QS8,3,Cavia Porcellus Skin,True,False,False
K1:GM6P02J2DX,2,Melilotus Officinalis Top,True,False,False
K1:GMV2GFP3G2,3,Zevorcabtagene autoleucel,True,False,False
K1:GN465U8B72,1,Nemolizumab,True,False,False
K1:GN465U8B72#ilto,2,Nemolizumab-Ilto,True,False,False
K1:GN5XU2DXKV,2,Romiplostim,True,False,False
K1:GN8217WQOV,3,Viscum Album Leaf,True,False,False
K1:GNWE7KJ995,2,Sutimlimab,True,False,False
K1:GNWE7KJ995#jome,2,Sutimlimab-Jome,True,False,False
K1:GO0M2O288Y,2,Anoectochilus Roxburghii Whole,True,False,False
K1:GO3Z5TC9H6,3,CC-90006,True,False,False
K1:GO90DFK14U,3,Inolimomab,True,False,False
K1:GOA51670YV,3,Distichlis Spicata Pollen,True,False,False
K1:GON5VU1D0Z,2,Oxalis Acetosella Whole,True,False,False
K1:GOY102QI5I,3,Alpha Lactalbumin,True,False,False
K1:GP2L3N7FIM,3,LY-3076226,True,False,False
K1:GPC34QP6X6,3,Debamestrocel,True,False,False
K1:GPN9HBH1HS,3,Alfimeprase,True,False,False
K1:GPV39ZGD8C,2,VARICELLA-ZOSTER Virus Strain OKA/MERCK Live Antigen,True,False,False
K1:GQE1BJE2NI,3,Intetumumab,True,False,False
K1:GQM6LVU5V8,3,Sporisorium Cruentum,True,False,False
K1:GQX1C1175U,3,Panax Notoginseng Root,True,False,False
K1:GR9478B3Q3,3,Gliadin,True,False,False
K1:GRX3499643,3,Thymus Vulgaris Leaf,True,False,False
K1:GRY5SDU86N,3,Coxiella Burnetii,True,False,False
K1:GS042K765G,2,Hottonia Palustris Whole,True,False,False
K1:GS5BXY84ZU,3,Imneskibart,True,False,False
K1:GSQ6ZZR8FG,3,Utreglutide,True,False,False
K1:GT0PJ8MB5R,2,Lobelia Cardinalis Whole,True,False,False
K1:GT0UZY3RPJ,3,Vurolenatide,True,False,False
K1:GT2R696LEM,3,Lumrotatug,True,False,False
K1:GT2R824K44,3,Chive,True,False,False
K1:GTJ6598VKZ,3,Populus Deltoides Subsp. Deltoides Whole,True,False,False
K1:GTN7CK8Y7C,3,Vislarafusp alfa,True,False,False
K1:GTQ4L35MEW,2,Lacticaseibacillus Rhamnosus GR-1,True,False,False
K1:GU09NM7537,3,Mirimostim,True,False,False
K1:GUI17F6P9J,2,Ilex Aquifolium Whole,True,False,False
K1:GV54A213NN,3,Trypsin,True,False,False
K1:GV54Q19G55,3,Sus Scrofa Frontal Lobe,True,False,False
K1:GVG18ZDN65,3,"ENDOSTATIN, N-TERMINAL-MGGSHHHHH",True,False,False
K1:GW0W1Y9I97,3,Cabbage,True,False,False
K1:GW5EID3IDO,3,ACAPATAMAB,True,False,False
K1:GX1FEU3QSM,3,Lerdelimumab,True,False,False
K1:GX6M5RT7MN,3,Neltependocel,True,False,False
K1:GXA6PF0254,3,Ponsegromab,True,False,False
K1:GXW9U52VV9,2,Lacticaseibacillus Paracasei Lpc-37,True,False,False
K1:GXZ33VNT92,2,Gentiana Scabra Root,True,False,False
K1:GYR30735RE,3,Cnidium Monnieri Whole,True,False,False
K1:GZ8Z492VVR,3,Anivovetmab,True,False,False
K1:GZH7FFK82R,3,SAB-185,True,False,False
K1:H00Y243SK0,3,Argentina Anserina Flowering Top,True,False,False
K1:H02N5LQ5F6,3,Citrus Sinensis Flower,True,False,False
K1:H0876AL67A,2,Asarum Europaeum,True,False,False
K1:H0C54E9D68,2,Quinidine Polygalacturonate,True,False,False
K1:H0NO2VNJ61,3,Helleborus Niger Whole,True,False,False
K1:H1396W7D1H,3,Favezelimab,True,False,False
K1:H14V1A2F4D,3,Osemitamab,True,False,False
K1:H14X4P9EKJ,3,Rosa Californica Whole,True,False,False
K1:H188NA7MNB,3,Ba Ji Tian,True,False,False
K1:H18SKU3289,3,Visilizumab,True,False,False
K1:H19J064BA5,2,Bismuth Subnitrate,True,True,False
K1:H1IL6F7KB8,3,Polyglycolic acid,True,False,False
K1:H1V41MWX63,3,Lusvertikimab,True,False,False
K1:H239R928TY,3,Donzakimig,True,False,False
K1:H2HC4RY52C,3,Curcuma Longa Leaf,True,False,False
K1:H31ZZO36P5,3,CEPADACURSEN SODIUM,True,False,False
K1:H3598Y1TLJ,3,VITESPEN,True,False,False
K1:H35KS68EE7,2,Potassium Chlorate,True,True,False
K1:H38O6N0BDX,3,Xempritolimod,True,False,False
K1:H3O7QI5HY7,3,Date,True,False,False
K1:H4LR6V1LWG,3,Pertuzumab zuvotolimod,True,False,False
K1:H4ORZ75P00,3,Calochortus Gunnisonii Whole,True,False,False
K1:H4T32JIH01,3,FORDADISTROGENE MOVAPARVOVEC,True,False,False
K1:H52ITZ9X9D,3,ACASUNLIMAB,True,False,False
K1:H52XVP0BVB,3,Ericameria Nauseosa Whole,True,False,False
K1:H533QU433M,3,Enlonstobart,True,False,False
K1:H57D26Z9YK,3,Remestemcel,True,False,False
K1:H57D6SR4FE,3,Clesitamig,True,False,False
K1:H57TO94940,3,Solanum Virginianum Whole,True,False,False
K1:H5RNU52ZKK,3,Nelitolimod,True,False,False
K1:H5ZRB188EI,3,Teceleukin,True,False,False
K1:H67S8RU85S,3,Stenotaphrum Secundatum Whole,True,False,False
K1:H6BAM62K4Q,3,RG-7594,True,False,False
K1:H6J53HEX8E,2,Pelargonium Sidoides Root,True,False,False
K1:H6KN31H3XF,3,Lipustobart,True,False,False
K1:H6L0IFR3FE,3,Sus Scrofa Sympathetic Nerve,True,False,False
K1:H6Y3CRX3LC,3,Rinvecalinase alfa,True,False,False
K1:H727SQ6OHQ,3,ETIRINOTECAN PEGOL TETRAHYDROCHLORIDE,True,False,False
K1:H7W2XU652Q,3,DECORIN,True,False,False
K1:H8FJJ6KX5Y,3,Symphytum Officinale Whole,True,False,False
K1:H8QYU50Z2D,3,Populus Trichocarpa Pollen,True,False,False
K1:H8YMB5QY0D,3,Dimethicone 20,True,False,False
K1:H93GMC21MW,2,Zeltnera Venusta Whole Flowering,True,False,False
K1:H9BE3VZU4A,3,Ribrecabtagene autoleucel,True,False,False
K1:H9CK7SS0T6,3,NOVAFERON,True,False,False
K1:H9E0IX4MOX,3,Leucanthemum Vulgare Pollen,True,False,False
K1:H9KH1GP3UU,1,Crovalimab,True,False,False
K1:H9KH1GP3UU#akkz,2,Crovalimab-Akkz,True,False,False
K1:H9NOI61UH1,1,Streptococcus Pneumoniae Type 1 Capsular Polysaccharide Antigen,True,False,False
K1:H9VA9H989B,3,Nulabeglogene autogedtemcel,True,False,False
K1:HB2DF85W83,3,SITOCABNAGENE LOXIVELEUCEL,True,False,False
K1:HBU6X8D6VB,3,Dibotatug,True,False,False
K1:HBU87MH6OY,2,Juniperus Communis Stem,True,False,False
K1:HC262P51WU,3,Phaseolus Vulgaris Whole,True,False,False
K1:HCK8PG4YA2,3,Artemisia Argyi Whole,True,False,False
K1:HFR7WU5YK7,3,Amulirafusp alfa,True,False,False
K1:HG3L8885M0,3,Zanolimumab,True,False,False
K1:HG9X8ALS42,3,AD26.RSV.PREF,True,False,False
K1:HGH5K3653K,3,Quercus Lobata Pollen,True,False,False
K1:HH159XOV81,3,Justicia Adhatoda Leaf,True,False,False
K1:HJ4L70T1ZP,3,Stachybotrys Chartarum,True,False,False
K1:HK33QZZ836,3,REBONUPUTEMCEL,True,False,False
K1:HKD62G79N5,3,Bovine Tuberculin,True,False,False
K1:HKE3DK7994,3,Eriodictyon Californicum Flowering Top,True,False,False
K1:HKY915780T,3,Melia Azadirachta Leaf,True,False,False
K1:HL2W44VNI8,3,QRH-882260,True,False,False
K1:HLHV7DJTY8,3,Bartonella Quintana DNA,True,False,False
K1:HM5641GA6F,2,Oprelvekin,True,False,False
K1:HN5US76BWF,3,Dazodalibep,True,False,False
K1:HO08KW5LSB,3,Varokibart,True,False,False
K1:HO4J712LAX,3,Bos Taurus Duodenum,True,False,False
K1:HO615U86UJ,3,Atlantic Mackerel,True,False,False
K1:HOG226RYH1,3,EMERFETAMAB,True,False,False
K1:HOX6BEK27Q,2,Coffea Arabica Fruit,True,False,False
K1:HOY1L711NL,3,Monzosertib,True,True,False
K1:HP2ZTB8W0F,3,DAPLUSIRAN,True,False,False
K1:HP7119212T,2,Lepidium Meyenii Root,True,False,False
K1:HQJ5Z3SOIV,3,Pteridium Aquilinum Root,True,False,False
K1:HQO0BY631E,3,Garden Cress,True,False,False
K1:HR6H5057CO,3,Passalora Fulva,True,False,False
K1:HST8772GTZ,3,Quebracho Bark,True,False,False
K1:HT3R7C012Q,3,Measles Virus,True,False,False
K1:HT4MAJ8SLE,3,Mavrostobart,True,False,False
K1:HTV56CD308,3,Baminercept,True,False,False
K1:HTV58LVI9P,2,Lessonia Nigrescens,True,False,False
K1:HU1W4L947H,2,Lactobacillus Bulgaricus,True,False,False
K1:HU6EYI2I1W,2,Hippomane Mancinella Fruiting Leafy Twig,True,False,False
K1:HU8V6E7HOA,3,Agrostis Gigantea Pollen,True,False,False
K1:HUH56XF3P7,3,Alvamemugene sulseparvovec,True,False,False
K1:HUI2S00793,2,CALCIUM POLYSTYRENE SULFONATE,True,False,False
K1:HV6MT68KKF,3,Sevirumab,True,False,False
K1:HV8TQI2IKP,3,Vopikitug,True,False,False
K1:HW3H7D91F6,1,Pegademase,True,False,False
K1:HW54500A89,2,Cichorium Intybus Flower,True,False,False
K1:HW86D1FGSS,3,Bambusa Bambos Leaf,True,False,False
K1:HX101E7L6S,3,Oregovomab,True,False,False
K1:HY3L927V6M,3,Medicago Sativa Leaf,True,False,False
K1:HZZ2SGC2TW,3,Nezutatug,True,False,False
K1:I031V2H011,1,Tocilizumab,True,False,False
K1:I031V2H011#aazg,2,Tocilizumab-Aazg,True,False,False
K1:I031V2H011#anoh,2,Tocilizumab-Anoh,True,False,False
K1:I031V2H011#bavi,2,Tocilizumab-Bavi,True,False,False
K1:I0BGE6P6I6,1,Regdanvimab,True,False,False
K1:I0H9JEC3DX,2,Burning Bush,True,False,False
K1:I0TG4Z02RN,3,GMA-161,True,False,False
K1:I0V66KI1LD,3,Rabies Virus,True,False,False
K1:I26K2QK6G8,3,"HUMAN SERUM ALBUMIN, RECOMBINANT RICE-DERIVED",True,False,False
K1:I2A72G2V3J,3,Etrolizumab,True,False,False
K1:I2AHJ0JD5V,2,Ulmus Glabra Whole,True,False,False
K1:I2G2SZ8B0C,3,DIRLOCTOCOGENE SAMOPARVOVEC,True,False,False
K1:I2XCB174VB,2,Mandragora Officinarum Root,True,False,False
K1:I31869XDP8,3,Riliprubart,True,False,False
K1:I3P9R8317T,3,Phenolic Acid,True,False,False
K1:I444I66XWH,3,ISIS-2503,True,False,False
K1:I49U6EUL9X,3,Andrographis Paniculata Top,True,False,False
K1:I4BE5F78HR,3,Enokizumab,True,False,False
K1:I4QL0KKG3K,3,MECAPEGFILGRASTIM,True,False,False
K1:I4QM8E7Y2R,3,ADG-106,True,False,False
K1:I4SA959J1V,3,MCMV-3068A,True,False,False
K1:I51YGQ1Q2L,3,Jujube Seed,True,False,False
K1:I57ERU2601,2,Fagus Sylvatica Nut,True,False,False
K1:I5F729WZ2H,3,Clonostachys Rosea F. Rosea,True,False,False
K1:I5G2JR395W,3,Potentilla Anserina Whole,True,False,False
K1:I5GZG55B36,3,Allspice,True,False,False
K1:I5HF2X04PB,3,Otelixizumab,True,False,False
K1:I5I8VB78VT,2,Erenumab,True,False,False
K1:I5I8VB78VT#aooe,2,Erenumab-Aooe,True,False,False
K1:I629I3NR86,1,Mango,True,False,False
K1:I6839Y031A,3,Giant Puffball,True,False,False
K1:I6HAD3HP89,3,ALGENPANTUCEL-L,True,False,False
K1:I6KAZ8AO1O,3,Secale Cereale Pollen,True,False,False
K1:I6M9Q08XBP,3,Clervonafusp alfa,True,False,False
K1:I74C16KK3J,3,Ganulameran,True,False,False
K1:I76KB35JEV,2,Anemone Pulsatilla,True,False,False
K1:I7G3677282,3,Butternut Squash,True,False,False
K1:I7L8FKN87J,2,Tuberculin Purified Protein Derivative,True,False,False
K1:I7M10L21GG,3,Taneptacogin alfa,True,False,False
K1:I7YY5T4995,3,GLUTAMATE DECARBOXYLASE 2,True,False,False
K1:I8309403R0,2,Peginterferon beta-1a,True,False,False
K1:I835H2IHHX,2,Cetomacrogol 1000,True,False,False
K1:I8442U2G7J,2,Pork Collagen,True,False,False
K1:I8LHQ0D645,2,Dextran 1,True,False,False
K1:I8YLE03D8B,3,NC-410,True,False,False
K1:I909J9CFAT,3,Liprotamase Amylase,True,False,False
K1:I94M7L124G,3,"Cellaburate (MW 12000, 32% BUTYRYL, 18% ACETYL)",True,False,False
K1:I97MO7NK0M,3,Buttermilk,True,False,False
K1:I9D9Z5GCW5,3,Neurospora Sitophila,True,False,False
K1:I9GRO824LL,3,Lemon Oil,True,False,False
K1:I9O0E3H2ZE,1,Paraffin,True,False,False
K1:IA9ALH5N8D,3,Anumigilimab,True,False,False
K1:IAY02XUV7L,3,COM-701,True,False,False
K1:IBS1BZ4E4I,1,Penpulimab,True,False,False
K1:IBS1BZ4E4I#kcqx,2,Penpulimab-Kcqx,True,False,False
K1:IBX8A21EH6,3,Suvodirsen,True,False,False
K1:ICE9ZZM1HJ,3,Cilantro,True,False,False
K1:ICV1OK7M1S,3,Wakame,True,False,False
K1:ID3Z1X61WY,3,Sus Scrofa Nasal Mucosa,True,False,False
K1:IDB0NAZ6AI,2,Grindelia,True,False,False
K1:IE4X6497XK,3,Lenzilumab,True,False,False
K1:IET3OXF3TO,3,Epacmarstobart,True,False,False
K1:IET5D90X0D,3,Bergamot Orange,True,False,False
K1:IFJ010MNE4,2,Hepatitis B Virus Hbsag Surface Protein Antigen,True,False,False
K1:IFJ2SAK127,3,ATU-027,True,False,False
K1:IH3063S9MY,3,Hamamelis Virginiana Bark,True,False,False
K1:IHN2NQ5OF9,2,Urtica Urens,True,False,False
K1:IHY79HC33C,2,Aesculus Glabra Nut,True,False,False
K1:IIC6H3WF6J,3,Koeleria Macrantha Pollen,True,False,False
K1:IIF21WT8O3,3,Allium Sativum Whole,True,False,False
K1:IIO8Q82SD1,3,BOTARETIGENE SPAROPARVOVEC,True,False,False
K1:IIV9247F0W,3,Agathosma Crenulata Leaf,True,False,False
K1:IJ4SXX96Y4,3,Leonurus Cardiaca Flowering Top,True,False,False
K1:IJ67X351P9,2,Rosemary,True,False,False
K1:IK8VY4315G,2,Mangifera Indica Leaf,True,False,False
K1:IK9NYN31ZM,3,Aldafermin,True,False,False
K1:IKT0XSS2XB,3,Latozinemab,True,False,False
K1:IL87IM9EMV,3,ABT-806I,True,False,False
K1:IM19VOE23G,3,Achyranthes Japonica Root,True,False,False
K1:IM2D62E64F,3,Ambrosia Confertiflora Whole,True,False,False
K1:IN6Q3S3414,3,Zingiber Officinale Whole,True,False,False
K1:INA01972XV,3,Emugrobart,True,False,False
K1:IO1WP3918D,3,Bifidobacteria,True,False,False
K1:IQV54TN60Y,2,Hexaplex Trunculus Hypobranchial Gland Juice,True,False,False
K1:IR235I7C5P,1,Metacycline,True,True,False
K1:IR986LE7DF,3,Solanum Dulcamara Stem,True,False,False
K1:IRH51QN26H,2,Corynebacterium Diphtheriae Toxoid Antigen (FORMALDEHYDE INACTIVATED),True,False,False
K1:IRL8K93WUO,3,Iris Missouriensis Whole,True,False,False
K1:IS3ESI44W5,3,BHQ-880,True,False,False
K1:IS3OH21U4J,3,Lafuvitug,True,False,False
K1:ISE9I7DNUG,3,Coco-Glycerides,True,False,False
K1:ISK1LOY57E,3,Bacillus Coagulans,True,False,False
K1:IT063R5MY0,1,Eptotermin alfa,True,False,False
K1:IT1F52C7UB,3,LY-593093,False,True,False
K1:IT54DZ1478,3,EMI-137,True,False,False
K1:ITJ40JX79U,2,Berberis Vulgaris Root,True,False,False
K1:ITY7G7Q744,3,Coccidioides Immitis Spherule,True,False,False
K1:IU0Z41653U,3,Ulmus Parvifolia Pollen,True,False,False
K1:IU7O9UQK3N,3,TONOGENCHONCEL-L,True,False,False
K1:IUP4S55D8S,3,American Hazelnut,True,False,False
K1:IV3S2HH53G,2,Castanea Sativa Leaf,True,False,False
K1:IV92NQJ73U,2,Rhododendron Aureum Leaf,True,False,False
K1:IVU789297D,3,Dysphania Botrys Pollen,True,False,False
K1:IW0OM96F6O,3,Hazelnut,True,False,False
K1:IWY3IWX2G8,2,Dioscorea Villosa Root,True,False,False
K1:IX56B2GQX6,3,Pasteurella Multocida,True,False,False
K1:IXO40TAF8X,3,Tisotumab,True,False,False
K1:IYH4W60MAZ,3,Imaprelimab,True,False,False
K1:IYI0G2057S,3,"Casein, Lactococcus Lactis Cultured, Penicillium Roqueforti Cultured, Aged",True,False,False
K1:IYR6K8KQ5K,2,Sophora Flavescens Root,True,False,False
K1:IZK2TH7X5M,3,Tilvestamab,True,False,False
K1:IZR558KO53,3,Troculeucel,True,False,False
K1:J02K2IV2PB,3,Centella Asiatica Flowering Top,True,False,False
K1:J067L6I0TY,2,West Nile Virus,True,False,False
K1:J0F5GM8LA8,2,Jatropha Curcas Seed,True,False,False
K1:J0FI6WE1QN,2,Casirivimab,True,False,False
K1:J10PD1AQ0N,2,Wyethia Helenioides Root,True,False,False
K1:J17GBZ5VGX,2,Saccharomyces Cerevisiae RNA,True,False,False
K1:J1876Z7L1X,3,Castela Emoryi Whole,True,False,False
K1:J1R33H8X7A,3,Libivirumab,True,False,False
K1:J1UK54JBGH,3,Foeniculum Vulgare Var. Vulgare Whole,True,False,False
K1:J28M3X94LD,3,Sonefpeglutide,True,False,False
K1:J2D279PEM5,2,Human Papillomavirus Type 18 L1 Capsid Protein Antigen,True,False,False
K1:J2Y9QT3BWL,3,FRENLOSIRSEN,True,False,False
K1:J36232195E,3,YTTRIUM Y 90 EPRATUZUMAB TETRAXETAN,True,False,False
K1:J37T4U7EKP,3,CD40 Ligand (21-261),True,False,False
K1:J38KT46AH8,3,Narlumosbart,True,False,False
K1:J3N2Z889QP,2,Rosa Canina Leaf,True,False,False
K1:J3O020I532,2,Ulmus Minor Flowering Twig,True,False,False
K1:J3TO6BUQ37,2,Cajeput,True,False,False
K1:J411UTU0HN,2,Viburnum Prunifolium Bark,True,False,False
K1:J41552QKAK,3,Dactylis Glomerata Top,True,False,False
K1:J43DL56H6M,3,Foralumab,True,False,False
K1:J4FKJ562R9,3,Penicillium Verrucosum,True,False,False
K1:J4WG1JVR05,3,Berberis Aquifolium Whole,True,False,False
K1:J545GSE96Y,3,Duvortuxizumab,True,False,False
K1:J5LT149M79,3,Marzeptacog alfa (activated),True,False,False
K1:J5P04QW0CF,3,Ganoderma Lucidum Whole,True,False,False
K1:J5S5664RTL,3,Brevibacillus Brevis,True,False,False
K1:J5W36Y5WG8,3,Foeniculum Vulgare Fruit,True,False,False
K1:J5Z87L8ROA,3,LAPULEUCEL-T,True,False,False
K1:J61BY05EGY,2,Drosera Anglica,True,False,False
K1:J66MJH220L,3,Fuchsia Magellanica Whole,True,False,False
K1:J697UZ2A9J,2,Ipratropium Bromide,True,True,False
K1:J6AJI0OZ1O,3,Zirconium (89zr) crefmirlimab berdoxam,True,False,False
K1:J6D55C56ED,3,Lecilimogene autotemcel,True,False,False
K1:J7I2T6IV1N,2,Spearmint,True,False,False
K1:J7IRE7H75D,3,Satumomab,True,False,False
K1:J7WWH9M8QS,2,Saw Palmetto,True,False,False
K1:J81SZ18495,3,Equus Caballus Dander,True,False,False
K1:J8435V445B,3,Alicaforsen,True,False,False
K1:J8DAZ3T66L,3,Dolichovespula Maculata Venom Protein,True,False,False
K1:J8O0SI025W,3,Lesofavumab,True,False,False
K1:J95TV367TU,3,Ralzapastotug,True,False,False
K1:J99W255AWF,3,Rosa Moschata Oil,True,False,False
K1:J9W34L3K8B,3,G17DT IMMUNOGEN,True,False,False
K1:JA8K50N04H,3,MYRCLUDEX B,True,False,False
K1:JB9647672Z,3,Rosopatamab Tetraxetan Lutetium LU-177,True,False,False
K1:JBT6SFF5BV,3,GELSOLIN,True,False,False
K1:JD24M53P9U#bcdb,1,Anacaulase-Bcdb,True,False,False
K1:JD43Y6YF3N,3,STX-100,True,False,False
K1:JD56EJA59S,3,Vibecotamab,True,False,False
K1:JD6YPE8XLT,3,Sesamum Indicum Whole,True,False,False
K1:JDR81QW9ZQ,3,Artemisia Vulgaris Whole,True,False,False
K1:JDS6958QAG,3,Vaccinia Virus,True,False,False
K1:JEA93WJ5DG,3,Sotigalimab,True,False,False
K1:JEH09DQZ6V,3,BIFUNCTIONAL EPOXIDE HYDROLASE 2,True,False,False
K1:JFC86A9HL9,3,Diridavumab,True,False,False
K1:JFH385Y744,2,Coffee,True,False,False
K1:JG828PW4NT,3,Belacabnagene franleucel,True,False,False
K1:JG9V5H8412,3,Nerium Oleander Whole,True,False,False
K1:JGA39ICE2V,2,Muromonab-cd3,True,False,False
K1:JGH8MYC891,1,Drotrecogin alfa (activated),True,False,False
K1:JH0SWT16D1,2,Coptis Japonica Root,True,False,False
K1:JHM2AD7V9M,3,Sus Scrofa Pylorus,True,False,False
K1:JHW12Q65DD,3,Pegoterate,True,False,False
K1:JI5TBH62QP,3,OBI-888,True,False,False
K1:JJ5AS2HL3G,3,Ziclumeran,True,False,False
K1:JJ84QU4GYG,3,IODINE (131I) METUXIMAB,True,False,False
K1:JJY4JHN685,3,Porustobart,True,False,False
K1:JK03C8HWHK,3,GNKG-168,True,False,False
K1:JK0MS9P8YL,3,Cnidium Monnieri Fruit Oil,True,False,False
K1:JLG9853E2P,3,Capra Hircus Skin,True,False,False
K1:JLK089424F,3,Silybum Marianum Whole,True,False,False
K1:JM802R57SA,3,LORIGERLIMAB,True,False,False
K1:JMH6YR91PG,3,Vofatamab,True,False,False
K1:JMX3ACIU25,2,Toxoplasma Gondii DNA,True,False,False
K1:JNF66W9FFW,2,Coccidioides Immitis Whole,True,False,False
K1:JNG5AC5YGW,3,KALLIKREIN-1,True,False,False
K1:JOS53KRJ01,1,Inulin,True,False,False
K1:JP3KZB9R7C,3,Lancastotug,True,False,False
K1:JP3M1P0XCW,3,Lactobacillus Delbrueckii Lactis,True,False,False
K1:JP6N6TA92L,3,RETLIRAFUSP ALFA,True,False,False
K1:JQ5HI5004M,3,Betula Lenta Pollen,True,False,False
K1:JQ87AA60GU,3,Atriplex Polycarpa Pollen,True,False,False
K1:JQ9EK2H6BG,3,GRAPEFRUIT JUICE,True,False,False
K1:JQE470FAD0,2,Mycoplasma Pneumoniae,True,False,False
K1:JQZ6YM58U5,3,Lactoperoxidase,True,False,False
K1:JR82EGZ9G2,3,Technetium (99mtc) furifosmin,True,True,False
K1:JSJ34YQJ5D,2,Daphne Odora Bark,True,False,False
K1:JSK7TUA223,3,Enarodustat,True,True,False
K1:JSM64OJO9B,2,Marine NON-GELLING Gelatin,True,False,False
K1:JSZ93E47EP,3,Asclepias Curassavica,True,False,False
K1:JTJ6HH6YEH,2,Blue Cohosh,True,False,False
K1:JU3D414057,3,Tangerine Peel,True,False,False
K1:JU499IS53H,2,Human Rotavirus A Type G2P7(5) Strain SC2 Live Antigen,True,False,False
K1:JV8KBX6XZG,3,Abdavomeran,True,False,False
K1:JWF5YAW3QW,1,Valerian,True,False,False
K1:JX56W9N61Q,1,Peginesatide,True,False,False
K1:JXF4U92TC9,3,Atenastobart,True,False,False
K1:JY1BE33I3Y,3,Trichophyton Tonsurans,True,False,False
K1:JY81OXM1OM,3,Hydrogenated Coconut Oil,True,False,False
K1:JYB0ILB7HU,3,CNTO-5825,True,False,False
K1:JYZ6110L9I,3,Sanicula Europaea Leaf,True,False,False
K1:K04M7D9VEC,3,Muira Puama,True,False,False
K1:K08036XEJV,2,Horehound,True,False,False
K1:K0F07L3XD4,3,Lunaxafusp,True,False,False
K1:K0H66D72UT,3,Ananain,True,False,False
K1:K0Q6REZ9JC,3,Bothrops Atrox Venom,True,False,False
K1:K16AIQ8CTM,2,Pertuzumab,True,False,False
K1:K16AIQ8CTM#dpzb,2,Pertuzumab-Dpzb,True,False,False
K1:K1KT5M40JC,3,Tositumomab I-131,True,False,False
K1:K1XKC8OD5S,2,Rhopalurus Junceus Venom,True,False,False
K1:K1YRS2QLN2,2,Bifidobacterium Animalis Lactis Bl04,True,False,False
K1:K20Y81ACO3,2,Ambrosia Artemisiifolia Pollen,True,False,False
K1:K21NZZ5Y0B,2,Air,True,False,False
K1:K24R94BC3K,3,Duvalgagene otiparvovec,True,False,False
K1:K2A74U428F,2,Lycoperdon Utriforme Fruiting Body,True,False,False
K1:K2IB8MBP1A,3,Enibarcimab,True,False,False
K1:K2J09EMJ52,1,Phenazopyridine,True,True,False
K1:K2Q0JXS9B4,3,Dazukibart,True,False,False
K1:K313UEYYSN,3,Giardia Lamblia DNA,True,False,False
K1:K34664156J,3,Sus Scrofa Bronchus,True,False,False
K1:K39FUU78ES,2,Pinus Strobus Cone,True,False,False
K1:K3ALM8S49H,2,Vespa Crabro,True,False,False
K1:K3CR9VL7SE,3,Silevimig,True,False,False
K1:K3D9A0ICQ3,1,Atacicept,True,False,False
K1:K3D9A0ICQ3#vymj,2,Atacicept-Vymj,True,False,False
K1:K3KZN98GF5,3,Patecibart,True,False,False
K1:K3L4X0501F,3,RINDOPEPIMUT,True,False,False
K1:K3R6ZDH4DU,1,Dextran 40,True,False,False
K1:K3W1N8YP13,2,Clostridium Tetani Toxoid Antigen,True,False,False
K1:K445G22GGD,3,HUMAN NEUREGULIN-1 RECOMBINANT (177-237),True,False,False
K1:K45ZNW8WU9,3,SYM-021,True,False,False
K1:K49155WL9Y,2,Shea Butter,True,False,False
K1:K4YTU42T8G,2,Sebelipase alfa,True,False,False
K1:K50N755924,1,Colestipol,True,False,False
K1:K5877MW0LE,3,Watercress,True,False,False
K1:K5E0V85NB9,3,CARRIMYCIN,True,False,False
K1:K5LW2WBP48,3,Clemidsogene lanparvovec,True,False,False
K1:K5XQH3784F,3,Boysenberry,True,False,False
K1:K62C66D9LN,3,Melaleuca Cajuputi Whole,True,False,False
K1:K65KST652D,3,BMS-986148,True,False,False
K1:K6K4B9Z5TV,3,Ivarmacitinib,True,True,False
K1:K6KJ8AZ05F,3,Cenersen,True,False,False
K1:K738E2MB3I,3,Haemophilus Influenzae,True,False,False
K1:K73E24S6X9,1,Black Cohosh,True,False,False
K1:K7ODU55HT6,3,BELAPECTIN,True,False,False
K1:K80BPM67OF,3,AMLISIMOD,True,False,False
