page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
lurosetron,pentamorphone,390,0.5353,false,false,noindex-sample,noindex-sample
target/kir2-3,target/large-tumor-suppressor-kinase-2,390,0.5353,false,false,hub,hub
86,dihydrouracil,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl100239,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1089082,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1231012,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1231683,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1235237,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl134851,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1404069,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1417970,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1502738,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl173617,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1761512,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1765464,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl177275,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1802405,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1933578,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl1986658,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2063337,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2063463,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl207625,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl217804,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2178350,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl221427,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2325100,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2334341,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2381116,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl2393165,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl240530,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl24811,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl249500,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl255244,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl258223,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl266157,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl288812,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl297273,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl301769,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3103035,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3115194,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl316080,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3309965,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl332230,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3330129,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3422071,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3580427,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3653158,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl3827004,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl398346,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4075540,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4088718,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4091647,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl409493,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4163329,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4203647,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4204833,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl4476817,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl479032,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl482708,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl483557,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl487066,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl492440,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl492661,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl493745,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl521193,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl5486062,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl560377,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl562165,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl589142,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl594244,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl594571,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl75177,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,chembl94417,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,mu1742,390,0.5352,false,false,noindex-sample,noindex-sample
apy-29,secinh3,390,0.5352,false,false,noindex-sample,noindex-sample
bo-264,dihydrouracil,390,0.5352,false,false,noindex-sample,noindex-sample
citrus-sinensis-flower,quercus-virginiana-pollen,390,0.5352,false,false,noindex-sample,noindex-sample
dihydrouracil,sr-4835,390,0.5352,false,false,noindex-sample,noindex-sample
lagerstroemia-speciosa-leaf,symphytum-officinale-whole,390,0.5352,false,false,noindex-sample,noindex-sample
target/pgrc1,target/tpa,390,0.5352,false,false,hub,hub
target/comt,target/ret4,390,0.5351,false,false,hub,hub
target/mdr1a,target/mmp13,390,0.5351,false,false,hub,hub
marigold,uncaria-rhynchophylla,390,0.535,false,false,noindex-sample,noindex-sample
target/abcb1,target/p-glycoprotein-1,390,0.535,false,false,hub,hub
target/kir2-3,target/nitric-oxide-synthase-inducible,390,0.535,false,false,hub,hub
target/hmdh,target/sc5a1,390,0.5349,false,false,hub,hub
target/large-tumor-suppressor-kinase-2,target/m2-receptor,390,0.5349,false,false,hub,hub
target/m5-receptor,target/vrac,390,0.5349,false,false,hub,hub
target/clk1,target/pgrc1,390,0.5348,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/vrac,390,0.5348,false,false,hub,hub
target/acvr1,target/pdpk1,390,0.5347,false,false,hub,hub
target/catechol-o-methyltransferase,target/integrin-alpha-iib-beta-3,390,0.5347,false,false,hub,hub
target/large-tumor-suppressor-kinase-2,target/mmp13-mmp13,390,0.5347,false,false,hub,hub
chembl256362,chembl497689,390,0.5346,false,false,noindex-sample,noindex-sample
chembl271430,chembl497689,390,0.5346,false,false,noindex-sample,noindex-sample
chembl405886,chembl497689,390,0.5346,false,false,noindex-sample,noindex-sample
chembl411284,chembl478834,390,0.5346,false,false,noindex-sample,noindex-sample
chembl488230,chembl497689,390,0.5346,false,false,noindex-sample,noindex-sample
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/nitric-oxide-synthase-inducible,390,0.5346,false,false,hub,hub
target/dna-topoisomerase-ii-alpha,target/hepg2,390,0.5346,false,false,hub,hub
juglans-nigra-pollen,neurospora-intermedia,390,0.5345,false,false,noindex-sample,noindex-sample
target/beta-amyloid-a4-protein,target/comt,390,0.5345,false,false,hub,hub
target/integrin-alpha-iib-beta-3,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5345,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/sulfonylurea-receptors-k-atp-channels,390,0.5344,false,false,hub,hub
corn-bran,yucca,390,0.5343,false,false,noindex-sample,noindex-sample
gardenia,yucca,390,0.5343,false,false,noindex-sample,noindex-sample
long-pepper,yucca,390,0.5343,false,false,noindex-sample,noindex-sample
target/comt,target/kcnk2,390,0.5343,false,false,hub,hub
target/kpce,target/kpct,390,0.5343,false,false,hub,hub
at-1,l-006235-1,390,0.5342,false,false,noindex-sample,noindex-sample
target/kv11-1,target/presenilin-1,390,0.5342,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/serotonin-1d-receptor,390,0.5342,false,false,hub,hub
fraxinus-latifolia-pollen,peg-8-caprylic-capric-glycerides,390,0.5341,false,false,noindex-sample,noindex-sample
peg-8-caprylic-capric-glycerides,pinus-sylvestris-pollen,390,0.5341,false,false,noindex-sample,noindex-sample
peg-8-caprylic-capric-glycerides,triticum-aestivum-pollen,390,0.5341,false,false,noindex-sample,noindex-sample
target/cac1a,target/tspo,390,0.5341,false,false,hub,hub
target/gsk3a,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5341,false,false,hub,hub
target/kv7-2,target/p2y2-receptor,390,0.5341,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/p2y2-receptor,390,0.5341,false,false,hub,hub
cynanchum-otophyllum-whole,sepia-esculenta-bone,390,0.534,false,false,noindex-sample,noindex-sample
target/kv7-2,target/m5-receptor,390,0.5339,false,false,hub,hub
fetoxilate,salantel,390,0.5338,false,false,noindex-sample,noindex-sample
juglans-nigra-pollen,sepia-esculenta-bone,390,0.5338,false,false,noindex-sample,noindex-sample
target/cysteinyl-leukotriene-receptor-1,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5338,false,false,hub,hub
chembl1234089,mrx-6313,390,0.5337,false,false,noindex-sample,noindex-sample
sotirimod,tolfamide,390,0.5337,false,false,noindex-sample,noindex-sample
target/abcb1,target/presenilin-1,390,0.5337,false,false,hub,hub
target/abl2,target/bmx,390,0.5337,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5337,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/thromboxane-a2-receptor,390,0.5337,false,false,hub,hub
target/at1-receptor,target/folh1,390,0.5337,false,false,hub,hub
target/cp51,target/kcnk2,390,0.5337,false,false,hub,hub
target/folh1,target/mycobacterium-tuberculosis,390,0.5337,false,false,hub,hub
target/folh1,target/serotonin-2-receptor,390,0.5337,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/nitric-oxide-synthase-inducible,390,0.5337,false,false,hub,hub
benoxafos,vadocaine,390,0.5336,false,false,noindex-sample,noindex-sample
nifuroquine,vadocaine,390,0.5336,false,false,noindex-sample,noindex-sample
target/acvr1,target/clk1,390,0.5336,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5336,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/cyp11b1,390,0.5336,false,false,hub,hub
target/kv11-1,target/vrac,390,0.5336,false,false,hub,hub
arginine-orotate,threonine-alpha-hydroxyisocaproic-acid,390,0.5333,false,false,noindex-sample,noindex-sample
helianthus-annuus-pollen,symphytum-officinale-whole,390,0.5333,false,false,noindex-sample,noindex-sample
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/kir2-3,390,0.5332,false,false,hub,hub
target/clk1,target/hmdh,390,0.5332,false,false,hub,hub
target/hmdh,target/sulfonylurea-receptors-k-atp-channels,390,0.5332,false,false,hub,hub
class/j01ma,class/s01ax,390,0.533,false,false,hub,hub
metetoin,salantel,390,0.533,false,false,noindex-sample,noindex-sample
target/kv7-2,target/trpc4,390,0.533,false,false,hub,hub
target/btk,target/tyrosine-protein-kinase-btk,390,0.5329,false,false,hub,hub
target/streptococcus-pneumoniae,target/vitamin-d-receptor,390,0.5328,false,false,hub,hub
centella-asiatica-flowering-top,cow-milk-fat,390,0.5327,false,false,noindex-sample,noindex-sample
cynanchum-otophyllum-whole,mustard-greens,390,0.5326,false,false,noindex-sample,noindex-sample
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/mmp13-mmp13,390,0.5326,false,false,hub,hub
target/hmdh,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5326,false,false,hub,hub
target/sulfonylurea-receptors-k-atp-channels,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5326,false,false,hub,hub
7-hydroxyflavanone-s,chembl3353357,390,0.5324,false,false,noindex-sample,noindex-sample
7-hydroxyflavanone-s,chembl3353359,390,0.5324,false,false,noindex-sample,noindex-sample
7-hydroxyflavanone-s,chembl3653158,390,0.5324,false,false,noindex-sample,noindex-sample
7-hydroxyflavanone-s,chembl4476817,390,0.5324,false,false,noindex-sample,noindex-sample
chembl1417970,crbn-6-5-5-vhl,390,0.5324,false,false,noindex-sample,noindex-sample
chembl4476817,crbn-6-5-5-vhl,390,0.5324,false,false,noindex-sample,noindex-sample
chembl5486062,crbn-6-5-5-vhl,390,0.5324,false,false,noindex-sample,noindex-sample
cotton-seed,yucca,390,0.5324,false,false,noindex-sample,noindex-sample
isoprenaline,isoproterenol,390,0.5324,true,true,indexable,indexable
apaflurane,vinzolidine,390,0.5323,false,false,noindex-sample,noindex-sample
pheretima-aspergillum,rye,390,0.5323,false,false,noindex-sample,noindex-sample
target/nitric-oxide-synthase-inducible,target/serotonin-3-receptor-chembl2111332,390,0.5323,false,false,hub,hub
86,tp-040,390,0.5321,false,false,noindex-sample,noindex-sample
arginine-orotate,pyroglutamic-acid,390,0.5321,false,false,noindex-sample,noindex-sample
bo-264,tp-040,390,0.5321,false,false,noindex-sample,noindex-sample
chembl1233506,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl168065,chembl93705,390,0.5321,false,false,noindex-sample,noindex-sample
chembl184598,chembl93705,390,0.5321,false,false,noindex-sample,noindex-sample
chembl1933578,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl1957106,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl1986658,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl2031737,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl2063337,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl2063463,chembl2089125,390,0.5321,false,false,noindex-sample,noindex-sample
chembl2089125,chembl2159741,390,0.5321,false,false,noindex-sample,noindex-sample
chembl297273,chembl93705,390,0.5321,false,false,noindex-sample,noindex-sample
chembl366328,chembl93705,390,0.5321,false,false,noindex-sample,noindex-sample
chembl519160,chembl560377,390,0.5321,false,false,noindex-sample,noindex-sample
chembl519160,chembl562165,390,0.5321,false,false,noindex-sample,noindex-sample
chembl92567,chembl93705,390,0.5321,false,false,noindex-sample,noindex-sample
citrus-sinensis-flower,peg-8-caprylic-capric-glycerides,390,0.5321,false,false,noindex-sample,noindex-sample
target/cac1a,target/tlr4,390,0.5321,false,false,hub,hub
acacia-pollen,sepia-esculenta-bone,390,0.532,false,false,noindex-sample,noindex-sample
oxamisole,pentamorphone,390,0.532,false,false,noindex-sample,noindex-sample
target/g6pd,target/trpm3,390,0.532,false,false,hub,hub
amedalin,goxalapladib,390,0.5319,false,false,noindex-sample,noindex-sample
chembl1229855,gadodenterate,390,0.5319,false,false,noindex-sample,noindex-sample
chembl1234086,gadodenterate,390,0.5319,false,false,noindex-sample,noindex-sample
chembl2315934,gadodenterate,390,0.5319,false,false,noindex-sample,noindex-sample
chembl2407744,gadodenterate,390,0.5319,false,false,noindex-sample,noindex-sample
chembl3287739,gadodenterate,390,0.5319,false,false,noindex-sample,noindex-sample
target/hepatitis-b-virus,target/p2y2-receptor,390,0.5318,false,false,hub,hub
target/folh1,target/peptidoglycan-biosynthesis,390,0.5317,false,false,hub,hub
target/mitogen-activated-protein-kinase-11,target/mitogen-activated-protein-kinase-14,390,0.5317,false,false,hub,hub
target/co5,target/lt4r2,390,0.5316,false,false,hub,hub
target/lyn,target/yes,390,0.5316,false,false,hub,hub
quercus-virginiana-pollen,white-dead-nettle-flower,390,0.5315,false,false,noindex-sample,noindex-sample
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/prostaglandin-secretion,390,0.5315,false,false,hub,hub
target/q9z1j7,target/scn1b,390,0.5315,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,390,0.5314,false,false,hub,hub
target/comt,target/il2ra,390,0.5314,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/asic3,390,0.5313,false,false,hub,hub
target/protein-tyrosine-kinase-2,target/ptk2,390,0.5313,false,false,hub,hub
0-01-0-2-mole-percent-bisacrylamide,gadodenterate,390,0.5312,false,false,noindex-sample,noindex-sample
axitirome,azaftozine,390,0.5312,false,false,noindex-sample,noindex-sample
target/kpct,target/tlr4,390,0.5312,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/amine-oxidase-flavin-containing-a,390,0.5311,false,false,hub,hub
target/angiogenesis,target/vitamin-d-receptor,390,0.5311,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/kv7-2,390,0.5311,false,false,hub,hub
target/kir2-3,target/m2-receptor,390,0.5311,false,false,hub,hub
alpha-arbutin,glutathione,390,0.531,true,true,indexable,indexable
butaprost,metetoin,390,0.531,false,false,noindex-sample,noindex-sample
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/dopamine-beta-hydroxylase,390,0.531,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/catechol-o-methyltransferase,390,0.531,false,false,hub,hub
target/npy1r,target/npy5r,390,0.531,false,false,hub,hub
capra-hircus-hair,cynanchum-otophyllum-whole,390,0.5308,false,false,noindex-sample,noindex-sample
target/aoxa,target/kcna5,390,0.5308,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/kca2-2,390,0.5308,false,false,hub,hub
target/casp1,target/kpct,390,0.5308,false,false,hub,hub
target/tpa,target/xanthine-dehydrogenase,390,0.5308,false,false,hub,hub
salantel,tiopinac,390,0.5307,false,false,noindex-sample,noindex-sample
lurosetron,vinzolidine,390,0.5306,false,false,noindex-sample,noindex-sample
target/cats,target/comt,390,0.5306,false,false,hub,hub
target/mmp13-mmp13,target/serotonin-7-receptor,390,0.5306,false,false,hub,hub
chembl1090043,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1233239,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1233506,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1234696,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1234965,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl168065,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1779539,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl184598,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl1957106,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl2031737,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl206913,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl207891,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl2159741,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl241304,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl2418346,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl246206,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl246208,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl256362,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl271430,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3093926,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3093927,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3236361,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3236363,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl330572,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3353357,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3353359,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3408385,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3408943,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3586032,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3612503,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl3623127,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl366328,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl377175,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl381806,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl395716,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl405886,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl4078686,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl410834,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl4282369,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl442714,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl443030,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl478834,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl4792672,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl488230,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl5303429,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl57375,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl608738,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl78455,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
chembl92567,l-006235-1,390,0.5305,false,false,noindex-sample,noindex-sample
corn-bran,mustard-greens,390,0.5305,false,false,noindex-sample,noindex-sample
gardenia,mustard-greens,390,0.5305,false,false,noindex-sample,noindex-sample
l-006235-1,lactoquinomycin,390,0.5305,false,false,noindex-sample,noindex-sample
l-006235-1,valienamine,390,0.5305,false,false,noindex-sample,noindex-sample
lesser-galangal,yucca,390,0.5305,false,false,noindex-sample,noindex-sample
long-pepper,mustard-greens,390,0.5305,false,false,noindex-sample,noindex-sample
target/beta-amyloid-a4-protein,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5305,false,false,hub,hub
target/cyp11b1,target/kv11-1,390,0.5305,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/serotonin-3-receptor-chembl2111332,390,0.5305,false,false,hub,hub
target/kpym,target/mmp2,390,0.5305,false,false,hub,hub
target/hepatitis-b-virus,target/sodium-glucose-cotransporter-2-sodium-glucose-cotransporter-2,390,0.5304,false,false,hub,hub
target/h1-receptor,target/h2-receptor,390,0.5303,false,false,hub,hub
carmantadine,salantel,390,0.5302,false,false,noindex-sample,noindex-sample
target/alpha-1a-adrenergic-receptor,target/gsk3a,390,0.5302,false,false,hub,hub
target/d1-receptor,target/mmp13-mmp13,390,0.5301,false,false,hub,hub
target/discoidin-domain-receptor-tyrosine-kinase-2,target/hepatocyte-growth-factor-receptor-hepatocyte-growth-factor-receptor,390,0.5301,false,false,hub,hub
86,at-1,390,0.53,false,false,noindex-sample,noindex-sample
amedalin,tiopinac,390,0.53,false,false,noindex-sample,noindex-sample
at-1,sr-4835,390,0.53,false,false,noindex-sample,noindex-sample
chembl1422849,cpd-2-c23h19n5o,390,0.53,false,false,noindex-sample,noindex-sample
chembl4091647,cpd-2-c23h19n5o,390,0.53,false,false,noindex-sample,noindex-sample
class/c09ca,class/c09db,390,0.53,false,false,hub,hub
cpd-2-c23h19n5o,mu1742,390,0.53,false,false,noindex-sample,noindex-sample
cpd-2-c23h19n5o,valienamine,390,0.53,false,false,noindex-sample,noindex-sample
target/abcb1,target/cyp11b1,390,0.53,false,false,hub,hub
target/catechol-o-methyltransferase,target/nitric-oxide-synthase-inducible,390,0.53,false,false,hub,hub
target/kv7-2,target/nitric-oxide-synthase-inducible,390,0.53,false,false,hub,hub
cideferron,trizoxime,390,0.5299,false,false,noindex-sample,noindex-sample
dapabutan,lopobutan,390,0.5299,false,false,noindex-sample,noindex-sample
target/brd2,target/bromodomain-containing-protein-4,390,0.5299,false,false,hub,hub
target/folh1,target/serine-threonine-protein-kinase-aurora-c,390,0.5299,false,false,hub,hub
target/gsk3a,target/hmg-coa-reductase,390,0.5299,false,false,hub,hub
target/kna1-2,target/kv7-2,390,0.5299,false,false,hub,hub
target/vitamin-d-receptor,target/xanthine-dehydrogenase,390,0.5298,false,false,hub,hub
5-methoxy-1h-benzimidazole,chembl255244,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl258223,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl3653158,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl398346,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl409493,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl4476817,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl479032,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl482708,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl487066,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl492440,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl492661,390,0.5297,false,false,noindex-sample,noindex-sample
5-methoxy-1h-benzimidazole,chembl521193,390,0.5297,false,false,noindex-sample,noindex-sample
6-cyclohexylcarbamoylamino-hexanoic-acid,chembl288812,390,0.5297,false,false,noindex-sample,noindex-sample
chembl1090043,chembl605580,390,0.5297,false,false,noindex-sample,noindex-sample
chembl1233506,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl1933578,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl1957106,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl1986658,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl2031737,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl2063337,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl2063463,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl2159741,chembl2177649,390,0.5297,false,false,noindex-sample,noindex-sample
chembl4067760,chembl4078686,390,0.5297,false,false,noindex-sample,noindex-sample
chembl589142,chembl605580,390,0.5297,false,false,noindex-sample,noindex-sample
chembl594244,chembl605580,390,0.5297,false,false,noindex-sample,noindex-sample
chembl594571,chembl605580,390,0.5297,false,false,noindex-sample,noindex-sample
chembl605580,chembl608738,390,0.5297,false,false,noindex-sample,noindex-sample
target/aryl-hydrocarbon-receptor,target/mmp13-mmp13,390,0.5297,false,false,hub,hub
target/hepatitis-b-virus,target/serotonin-7-receptor,390,0.5297,false,false,hub,hub
target/presenilin-1,target/vrac,390,0.5297,false,false,hub,hub
esmolol,esmolol-2,390,0.5296,true,true,indexable,indexable
gentian-root,rye,390,0.5296,false,false,noindex-sample,noindex-sample
