nct,from_key,to_key,matched_name,action,rule,reason
NCT01531790,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01544179,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01548144,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01553942,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01565538,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01569919,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01578668,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01631136,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01633970,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01646125,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01655225,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01656551,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01664754,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01666977,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01674738,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01700400,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01703910,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01705184,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01708993,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01714037,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01723800,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01742767,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01774578,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01783197,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01783834,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01784640,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01803282,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01809210,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01828099,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01828112,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01836341,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01836575,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01850303,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01860040,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01868022,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01878617,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01907100,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01909830,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01928160,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01935947,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01953419,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01958372,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01982955,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT01993810,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02001168,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02013453,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02031601,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02037997,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02039674,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02041533,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02076477,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02079636,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02087241,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02117167,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02119650,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02120807,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02124148,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02134912,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02142738,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02145078,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02162537,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02182102,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02185690,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02194738,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02211833,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02220894,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02259582,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02264990,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02284490,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02296671,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02337530,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02347917,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02357147,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02367781,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02383212,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02397928,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02407366,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02409342,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02419495,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02426658,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02439450,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02477826,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02486718,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02488694,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02489903,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02498860,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02518802,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02531854,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02535312,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02535325,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02568033,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02574078,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02576574,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02578680,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02579564,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02588781,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02591615,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02595840,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02603003,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02604342,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02607423,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02609776,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02639091,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02654587,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02657434,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02693717,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed Disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02709512,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02710396,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02723578,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02723955,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02725918,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02743923,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02784171,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02787473,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02794571,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02804646,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed disodium,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02817633,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02838745,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02864251,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02868892,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02886195,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02899299,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02900742,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed®,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02919462,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02921984,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02922764,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02944396,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02947113,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02964013,K1:FG8Q47888S,K1:04Q9AIZ7NO,pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02964689,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02980991,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
NCT02998528,K1:FG8Q47888S,K1:04Q9AIZ7NO,Pemetrexed,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Pemetrexed, not PEMETREXED, (R)-; the trial belongs to the parent page"
