nct,from_key,to_key,matched_name,action,rule,reason
NCT00150865,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT02552654,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02580240,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02602210,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02691858,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02700828,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02714543,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02716818,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02722200,K1:IHV1VP592V,K1:WI4X0X7BPJ,hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02756546,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02775227,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02777268,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT02889224,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03019614,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03020030,K1:IHV1VP592V,K1:WI4X0X7BPJ,HYDROCORTISONE,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03062280,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03179813,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03237689,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03252457,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03286634,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03302416,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03333278,K1:IHV1VP592V,K1:WI4X0X7BPJ,"Hydrocortisone,",move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03335124,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03349281,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03371784,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03422159,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03465007,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03509350,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03532022,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03548246,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03585829,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03649009,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03670212,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03682393,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03710187,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03748537,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03792256,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03800264,K1:IHV1VP592V,K1:WI4X0X7BPJ,HYDROCORTISONE,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03821714,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03910088,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03913559,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT03936517,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04082533,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04197115,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04278404,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04348305,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04359147,K1:IHV1VP592V,K1:WI4X0X7BPJ,"""Hydrocortisone""",move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04359511,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04456439,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04465539,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04492280,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04536662,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04567433,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04597762,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04621565,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04647552,K1:IHV1VP592V,K1:WI4X0X7BPJ,hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04821583,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT04924166,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05008146,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05049473,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05160506,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05192213,K1:IHV1VP592V,K1:WI4X0X7BPJ,hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05193396,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05292664,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05324618,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05354778,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05435781,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05436535,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05476770,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05658692,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05668455,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05836610,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT05974410,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06018727,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06104449,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06136598,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06136624,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06136650,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06171932,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06260462,K1:IHV1VP592V,K1:WI4X0X7BPJ,hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06381661,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06496997,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
NCT06515405,K1:IHV1VP592V,K1:WI4X0X7BPJ,Hydrocortisone,move,R14b-PARENT-NAME-TRIAL-FORM,"every registry intervention recorded for this study on the Hydrocortisone Hemisuccinate Anhydrous page names Hydrocortisone; Hydrocortisone Hemisuccinate Anhydrous is that name plus hemisuccinate anhydrous, so the study belongs to the parent page"
