key,slug,tier,display_name,indexable
K1:8O2V33JG64,rubus-idaeus-leaf,2,Rubus Idaeus Leaf,f
K1:8O3249M729,chlorproguanil,3,Chlorproguanil,f
K1:8O434L3768,raf-265,3,RAF-265,f
K1:8O4P2U3QO2,anamirta-cocculus-whole,3,Anamirta Cocculus Whole,f
K1:8O4QYK6G4Y,tisocalcitate,3,Tisocalcitate,f
K1:8O54YXR180,selenium-tetrabromide,2,Selenium Tetrabromide,f
K1:8O59X1ACZT,glpg0492,3,GLPG0492,f
K1:8O74K609HN,obicetrapib,1,Obicetrapib,f
K1:8OBZ1M4V3V,taurolidine,2,Taurolidine,f
K1:8OC22C1B99,quisqualic-acid,3,Quisqualic Acid,f
K1:8OIJ6341W7,clomegestone-acetate,3,Clomegestone Acetate,f
K1:8OKQ9NS8MO,aconiazide,3,Aconiazide,f
K1:8OMO7K4W74,nuvenzepine,3,Nuvenzepine,f
K1:8OOT6M1PC7,delamanid,2,Delamanid,f
K1:8OPK0FI6EM,laruparetigene-zovaparvovec,3,Laruparetigene zovaparvovec,f
K1:8OR09251MQ,indacaterol,2,Indacaterol,f
K1:8P0U2ZA1NQ,spiroxasone,3,Spiroxasone,f
K1:8P20S56HZI,calcium-alginate,2,CALCIUM ALGINATE,f
K1:8P29O5P7XU,ailanthus-altissima-flowering-twig,2,Ailanthus Altissima Flowering Twig,f
K1:8P2F16YH55,dimefadane,3,Dimefadane,f
K1:8P2T76M0SJ,selepressin,3,Selepressin,f
K1:8P2VLG2456,allium-cepa-whole,2,Allium Cepa Whole,f
K1:8P4W949T8K,cefatrizine,3,Cefatrizine,f
K1:8P59336F68,n-acetyl-beta-d-glucosamine,3,N-ACETYL-.BETA.-D-GLUCOSAMINE,f
K1:8P5F881OCY,balsam-of-peru,3,Balsam of Peru,f
K1:8P68XPY4HG,hydroquinidine,3,HYDROQUINIDINE,f
K1:8P6T83567P,norbudrine,3,Norbudrine,f
K1:8P8HWT6ZWC,ecballium-elaterium-fruit,2,Ecballium Elaterium Fruit,f
K1:8P8TW6B25I,ontazolast,3,Ontazolast,f
K1:8P946UF12S,dl-phenylalanine,3,Dl-Phenylalanine,f
K1:8PD5L21RYS,bos-taurus-colon,2,Bos Taurus Colon,f
K1:8PDI6DY6GV,lopirazepam,3,Lopirazepam,f
K1:8PI54V663Y,oatmeal,1,Oatmeal,t
K1:8PJ61P6TS3,butyl-alcohol,2,BUTYL ALCOHOL,f
K1:8PK70TXE1T,carbarsone,3,CARBARSONE,f
K1:8PMF8YQX2T,duligotuzumab,3,Duligotuzumab,f
K1:8POY3UMU73,r-zileuton,3,(R)-(+)-Zileuton,f
K1:8POZ61U1G2,aquilegia-vulgaris,2,Aquilegia Vulgaris,f
K1:8PP3614Z43,macelignan,3,Macelignan,f
K1:8PQ9CZ8BTJ,px-12,3,PX-12,f
K1:8PQK3QPW4P,di-leu16-il2,3,DI-LEU16-IL2,f
K1:8PW276HX8U,dramedilol,3,Dramedilol,f
K1:8PX1X7UG4D,idecabtagene-vicleucel,1,Idecabtagene vicleucel,f
K1:8Q07182D0T,salicylhydroxamic-acid,3,SALICYLHYDROXAMIC ACID,f
K1:8Q1GYP08KU,cordyceps,3,Cordyceps,f
K1:8Q1PVL543G,dipivefrine,2,Dipivefrine,f
K1:8Q21Y09R21,metabromsalan,1,Metabromsalan,f
K1:8Q3M8GL2XV,fpl-55712-free-base,3,FPL-55712 Free Base,f
K1:8Q5153W1NW,acetiromate,3,Acetiromate,f
K1:8Q622VDR18,sipuleucel-t,1,Sipuleucel-T,f
K1:8Q759N78CX,chromic-sulfate-decahydrate,2,Chromic Sulfate Decahydrate,f
K1:8Q77H788JZ,amicycline,3,Amicycline,f
K1:8Q9454114Q,cilazapril-anhydrous,2,Cilazapril Anhydrous,f
K1:8QF5D5H6UH,cantaloupe,3,Cantaloupe,f
K1:8QI9RWU9M1,phoenix-dactylifera-whole,3,Phoenix Dactylifera Whole,f
K1:8QK62S7492,bms-863233,3,BMS-863233,f
K1:8QO27TK6Q4,gsk-461364,3,GSK-461364,f
K1:8QR88H79VX,mivavotinib,3,Mivavotinib,f
K1:8QS6WCL55Z,homatropine,2,Homatropine,f
K1:8QS8G2Y8E0,azd-6703,3,AZD-6703,f
K1:8QTE6AZR4F,way-213613,3,WAY-213613,f
K1:8QTV3DTT8W,chondroitin-sulfate-sodium-bovine,3,Chondroitin Sulfate Sodium (BOVINE),f
K1:8R1V1STN48,catechin,1,Cianidanol,f
K1:8R3V6LDU0V,bay-1436032,3,BAY-1436032,f
K1:8R4A7GDZ1D,apabetalone,3,Apabetalone,f
K1:8R564U2E1P,paeonia-officinalis-root,2,Paeonia Officinalis Root,f
K1:8R5CM46UIO,odronextamab,2,Odronextamab,f
K1:8R78F6L9VO,sumatriptan,2,Sumatriptan,f
K1:8R92106W2F,poldine,3,Poldine,f
K1:8R9DRT37YD,opugotamig-olatansine,3,Opugotamig olatansine,f
K1:8RAL5N48VT,pf-05241328,3,PF-05241328,f
K1:8RD3NXV2ZV,thioflavin-t-ion,3,Thioflavin T Ion,f
K1:8RFX6AT9WP,o-nitrophenyl-beta-d-galactopyranoside,3,O-NITROPHENYL .BETA.-D-GALACTOPYRANOSIDE,f
K1:8RKC5ATI4P,thulium,3,Thulium,f
K1:8RSD11181G,ciprazafone,3,Ciprazafone,f
K1:8RV18E4A94,nivatrotamab,3,Nivatrotamab,f
K1:8RW88Y506K,ivacaftor-tezacaftor,2,Tezacaftor,f
K1:8RWL2B2CLS,fanregratinib,3,Fanregratinib,f
K1:8S07EB1568,aquacobalamin,3,AQUACOBALAMIN,f
K1:8S10GFI6DX,isatis-tinctoria-root,3,Isatis Tinctoria Root,f
K1:8S2C9V11K4,pamapimod,3,Pamapimod,f
K1:8S2PHY4FNC,cambinol,3,CAMBINOL,f
K1:8S38482CST,bms-929075,3,BMS-929075,f
K1:8S399XDN2K,gts-21,3,GTS-21,f
K1:8S51TS26BA,1-3-4-bromanylphenoxy-propoxy-6-6-dimethyl-1-3-5-triazine-2-4-diamine,3,"1-(3-(4-BROMANYLPHENOXY)PROPOXY)-6,6-DIMETHYL-1,3,5-TRIAZINE-2,4-DIAMINE",f
K1:8S52KR0L58,butirosin,3,Butirosin,f
K1:8S5OIN36X4,seviteronel,3,Seviteronel,f
K1:8S95DH25XC,levomefolate,1,Levomefolic acid,f
K1:8SH7583MUK,vespula-germanica-venom-protein,3,Vespula Germanica Venom Protein,f
K1:8SH8T1164U,fidarestat,3,Fidarestat,f
K1:8SH93A7QWW,chitin,3,Chitin,f
K1:8SKN0B0MIM,benzoic-acid,2,Benzoic Acid,f
K1:8SQ0VA4YUR,hydroxycitronellal,2,Hydroxycitronellal,f
K1:8SQP8A30GG,senrebotase,3,Senrebotase,f
K1:8SSC91326P,donepezil,1,Donepezil,t
K1:8SSL98OST3,linavonkibart,3,Linavonkibart,f
K1:8T3L374QA3,pivicasiran,3,Pivicasiran,f
K1:8T3Q0X4G5G,amogastrin,3,Amogastrin,f
K1:8T4L120N6M,cyclobutyrol,3,Cyclobutyrol,f
K1:8T7C8CH791,pinocembrin,3,PINOCEMBRIN,f
K1:8T8I76KYF1,trifluoroethanol,3,TRIFLUOROETHANOL,f
K1:8T96I3U713,cadralazine,3,Cadralazine,f
K1:8TR252Z538,epiandrosterone,3,Epiandrosterone,f
K1:8TY5YO42NJ,capryloyl-glycine,2,Capryloyl Glycine,f
K1:8U10GC2V6Y,nicoracetam,3,Nicoracetam,f
K1:8U1J5C3ZKP,malpighia-glabra-whole,3,Malpighia Glabra Whole,f
K1:8U27U3RIN4,neridronic-acid,3,Neridronic acid,f
K1:8U5PYQ1R2E,lobucavir,3,Lobucavir,f
K1:8UAL5421CL,milfasartan,3,Milfasartan,f
K1:8UG1323C03,difenoximide,3,Difenoximide,f
K1:8UHN1I06UP,hura-crepitans-sap,2,Hura Crepitans Sap,f
K1:8UQ3W6JXAN,nedaplatin,3,Nedaplatin,f
K1:8USS3K0VDH,imidocarb,3,Imidocarb,f
K1:8V071SH05P,aldicarb,3,Aldicarb,f
K1:8V19OM31TK,fritillaria-thunbergii-whole,3,Fritillaria Thunbergii Whole,f
K1:8V316C2371,myralact,3,Myralact,f
K1:8V32U4AOQU,noscapine,2,Noscapine,f
K1:8V3419G4NR,davasaicin,3,Davasaicin,f
K1:8V3VQ6HMII,teglicar,3,Teglicar,f
K1:8V42Y78HRU,gs-9256,3,GS-9256,f
K1:8V4LO73JNW,dazdotuftide,3,Dazdotuftide,f
K1:8V66F27X44,iberdomide,1,Iberdomide,f
K1:8V6OK1I088,meglitinide,3,Meglitinide,f
K1:8V9YR09EF3,pinometostat,3,Pinometostat,f
K1:8VH13L5K20,krn-5500,3,KRN-5500,f
K1:8VI196VS5T,terpinen-4-ol-2,3,(-)-TERPINEN-4-OL,f
K1:8VJE55B0VG,bacillus-calmette-guerin-live-antigen-unspecified-substrain,3,"Bacillus Calmette-Guerin Live Antigen, Unspecified Substrain",f
K1:8VLB51V7HO,gsk-1070916,3,GSK-1070916,f
K1:8VLF8J3FR3,pitozinameran,3,Pitozinameran,f
K1:8VLN5B44ZY,oxymetazoline,2,Oxymetazoline,f
K1:8VNN85Y884,flutiazin,3,Flutiazin,f
K1:8VP54WOT4I,lathyrus-sativas-seed,2,Lathyrus Sativas Seed,f
K1:8VQ67XR7XY,4-phenylimidazole,3,4-PHENYLIMIDAZOLE,f
K1:8VSJ573G09,xk-469-free-acid-r,3,"XK-469 Free ACID, (R)-",f
K1:8VV922U86J,phthalide,3,Phthalide,f
K1:8VZV102JFY,fluconazole,2,Fluconazole,f
K1:8W1IQP3U10,olmesartan,1,Olmesartan,t
K1:8W1O4Y961B,prexigebersen,3,Prexigebersen,f
K1:8W4UOL59AZ,virginiamycin-factor-m1,3,VIRGINIAMYCIN FACTOR M1,f
K1:8W5C518302,dapsone,2,Dapsone,f
K1:8W6Q67R6NX,adrabetadex,3,ADRABETADEX,f
K1:8W75VCV53Q,american-ginseng,2,American Ginseng,f
K1:8W8T17847W,carbamide-peroxide,2,Urea,f
K1:8W94T9026R,hydroxycitric-acid,3,Hydroxycitric Acid,f
K1:8WB9PV3YW5,bean,3,Bean,f
K1:8WE94VAO6U,carfloglitazar,3,Carfloglitazar,f
K1:8WHH66L098,levonadifloxacin,3,Levonadifloxacin,f
K1:8WI5RJ8D9V,volrubigene-ralaparvovec,3,Volrubigene ralaparvovec,f
K1:8WII7624I5,blebbistatin,3,"BLEBBISTATIN, (-)-",f
K1:8WIO2013UA,idanpramine,3,IDANPRAMINE,f
K1:8WL68J66B9,hepalatide,3,HEPALATIDE,f
K1:8WNY0897ER,sultroponium,3,Sultroponium,f
K1:8WTG4RSP9Y,iprozilamine,3,Iprozilamine,f
K1:8WWZ0E633P,proxicromil,3,Proxicromil,f
K1:8X09WU898T,marbofloxacin,2,Marbofloxacin,f
K1:8X1F3A6Q1V,lauralkonium,3,Lauralkonium,f
K1:8X1OXL3SNU,streptokinase,2,Streptokinase,f
K1:8X1R260V33,propicillin,3,Propicillin,f
K1:8X1XP5M0SB,demoxepam,3,Demoxepam,f
K1:8X454SZ22D,cannabis-sativa-subsp-sativa-flowering-top,3,Cannabis Sativa Subsp. Sativa Flowering Top,f
K1:8X48DWE4EM,tesicam,3,Tesicam,f
K1:8X50N88ZDP,paramethasone-acetate,1,Paramethasone Acetate,f
K1:8X7386QRLV,gentamicin,2,Gentamicin Sulfate,f
K1:8XBV72641V,nanafrocin,3,Nanafrocin,f
K1:8XEJ88V2T8,bos-taurus-thymus,2,Bos Taurus Thymus,f
K1:8XOC63EI5F,zingiberene,3,Zingiberene,f
K1:8XOE1JSO29,acetamide,3,ACETAMIDE,f
K1:8XP29XMB43,vamorolone,1,Vamorolone,f
K1:8XP74P4HO3,tolpiprazole,3,Tolpiprazole,f
K1:8XPW32PR7I,astaxanthin-2,1,ASTAXANTHIN,t
K1:8XU734C4NG,isoxicam,1,Isoxicam,f
K1:8XZ281AO3G,masupirdine,3,Masupirdine,f
K1:8XZ32LI44K,epiestriol,3,Epiestriol,f
K1:8XZ4J0KS9C,um-171,3,UM-171,f
K1:8XZV289PRY,rutaecarpine,3,Rutaecarpine,f
K1:8Y1PJ3VG81,vidofludimus,3,Vidofludimus,f
K1:8Y3GDT6YWV,iowh-032,3,IOWH-032,f
K1:8Y3RH62XPB,ch-1504,3,CH-1504,f
K1:8Y3YQP8GW6,quinacrine-mustard,3,Quinacrine Mustard,f
K1:8Y41DYV4VG,benzylparaben,3,Benzylparaben,f
K1:8Y4B2EP8YW,chs-114,3,CHS-114,f
K1:8Y5377MMOO,azaftozine,3,Azaftozine,f
K1:8Y539D78FU,aselizumab,3,Aselizumab,f
K1:8Y5Y4EEO2V,protokylol,1,Protokylol,f
K1:8Y719ZLX8C,femoxetine,3,Femoxetine,f
K1:8Y88CP83MK,ciprocinonide,2,Ciprocinonide,f
K1:8YE5ABM3A9,berotralstat,2,"BEROTRALSTAT, (S)-",f
K1:8YE81R1X1J,grazoprevir,2,Grazoprevir Anhydrous,f
K1:8YF140A099,mioflazine,3,Mioflazine,f
K1:8YHH21923L,jhu-75528-c-11,3,JHU-75528 C-11,f
K1:8YIM5E5C2C,asalhydromorphone,3,Asalhydromorphone,f
K1:8YL4SYR6CU,bebtelovimab,3,BEBTELOVIMAB,f
K1:8YX6HIZ0IP,fenadiazole,3,Fenadiazole,f
K1:8Z083FM94W,methamidophos,3,METHAMIDOPHOS,f
K1:8Z0ZXE70XL,ketorfanol,3,Ketorfanol,f
K1:8Z13S29R5A,lumiliximab,3,Lumiliximab,f
K1:8Z28M5SX0X,zandelisib,3,Zandelisib,f
K1:8Z3Q8X4UAD,detumomab,3,Detumomab,f
K1:8Z7O7C1SLZ,ufenamate,3,Ufenamate,f
K1:8Z8C642TPL,gliocladium-viride,3,Gliocladium Viride,f
K1:8Z96QXD6UM,triethyl-citrate,3,TRIETHYL CITRATE,f
K1:8ZCA2I2L11,ibopamine,3,Ibopamine,f
K1:8ZH1P9LXW1,inz-701,3,INZ-701,f
K1:8ZHS5657EH,tagraxofusp,2,Tagraxofusp,f
K1:8ZHS5657EH#erzs,tagraxofusp-erzs,2,Tagraxofusp-Erzs,f
K1:8ZJC54A39X,cilofungin,3,Cilofungin,f
K1:8ZK5PJ1CM3,2-4-hydroxyphenyl-1-benzothiophene-6-ol,3,2-(4-HYDROXYPHENYL)-1-BENZOTHIOPHENE-6-OL,f
K1:8ZSF93A2QS,6-azauridine-5-monophosphate,3,6-AZAURIDINE 5'-MONOPHOSPHATE,f
K1:8ZTK6T93B6,avicularia-avicularia,2,Avicularia Avicularia,f
K1:8ZUY55KKXA,mucor-circinelloides,3,Mucor Circinelloides,f
K1:8ZYQ1474W7,sodium-fluoride,2,Sodium Fluoride,f
K1:9013DUQ28K,anakinra,1,Anakinra,t
K1:9014UFK50C,edogestrone,3,Edogestrone,f
K1:9016E3VB47,deserpidine,1,Deserpidine,f
K1:901AS54I69,ramelteon,1,Ramelteon,t
K1:901MC95XSB,zatosetron,3,Zatosetron,f
K1:901NKD188B,pratia-purpurascens,3,Pratia Purpurascens,f
K1:902Q3R1X1U,azaspirium,3,Azaspirium,f
K1:90347YTW5F,alfuzosin-2,2,Alfuzosin,f
K1:9042592173,atromepine,3,Atromepine,f
K1:904C84L01N,glidazamide,3,Glidazamide,f
K1:904CK3270L,echinacea-pallida,3,Echinacea Pallida,f
K1:9058I8S63D,pik-75,3,PIK-75,f
K1:905GLN509G,betacetylmethadol,3,Betacetylmethadol,f
K1:905Y746BSW,salix-alba-flower,2,Salix Alba Flower,f
K1:905Z5W3GKH,thiotepa,2,Thiotepa,f
K1:9060PRM18Q,cats-claw,2,Cat's Claw,f
K1:906O0YJ6ZP,monensin,2,Monensin,f
K1:9078K3MO9U,copper-histidine,2,COPPER HISTIDINE,f
K1:9081Y98W2V,triptorelin,1,Triptorelin,f
K1:90893P8662,fluocortolone-caproate,3,FLUOCORTOLONE CAPROATE,f
K1:908FWN27WK,nebacumab,1,Nebacumab,f
K1:908SY76S4G,laquinimod,3,Laquinimod,f
K1:9091B04H7M,orthosiphon-aristatus-whole,3,Orthosiphon Aristatus Whole,f
K1:909C6UN66T,2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine,3,"2-AMINO-1-METHYL-6- PHENYLIMIDAZO[4,5- B]PYRIDINE",f
K1:90BEA145GY,oxolamine,3,Oxolamine,f
K1:90ENL74SIG,safinamide,2,Safinamide,f
K1:90G53638ZD,azoximer-bromide,3,Azoximer bromide,f
K1:90I02KLE8K,dydrogesterone,1,Dydrogesterone,t
K1:90I96070LY,betamethasone-acibutate,3,Betamethasone acibutate,f
K1:90IQR2I6TR,sugemalimab,2,Sugemalimab,f
K1:90J3F6N5FN,protein-s-human,2,PROTEIN S HUMAN,f
K1:90J8498ESR,coffea-arabica-whole,3,Coffea Arabica Whole,f
K1:90K2YE9FTO,midesteine,3,Midesteine,f
K1:90X28IKH43,vanoxerine,3,Vanoxerine,f
K1:90Y4QC304K,ketoprofen,1,Ketoprofen,t
K1:90YIEHRFJ9,magrolimab,3,Magrolimab,f
K1:90YLS47BRX,h3b-8800,3,H3B-8800,f
K1:90Z2UF0E52,mepolizumab,1,Mepolizumab,t
K1:90ZX3Q3FR7,risankizumab,1,Risankizumab,t
K1:90ZX3Q3FR7#rzaa,risankizumab-rzaa,2,Risankizumab-Rzaa,f
K1:9100L32L2N,metformin,1,Metformin,t
K1:910906N64M,serfibrate,3,Serfibrate,f
K1:910G0QIM2M,domoprednate,3,Domoprednate,f
K1:910Q707V6F,acecainide,3,Acecainide,f
K1:911T37M2WY,tba-354,3,TBA-354,f
K1:911Z9PCQ5F,danoprevir,3,Danoprevir,f
K1:912A6Q1N4A,humulus-lupulus-whole,3,Humulus Lupulus Whole,f
K1:912GOZ167T,4-hydroxytestosterone,3,4-HYDROXYTESTOSTERONE,f
K1:913423W85V,dizatrifone,3,Dizatrifone,f
K1:913P6LK81M,doravirine,2,Doravirine,f
K1:914910XFBB,enavatuzumab,3,Enavatuzumab,f
K1:915D88LM9O,dimethylthiambutene,3,Dimethylthiambutene,f
K1:915EE91P39,lobenzarit,3,Lobenzarit,f
K1:915Y8E749J,elinogrel,3,Elinogrel,f
K1:9169LW451G,bos-taurus-uterus,2,Bos Taurus Uterus,f
K1:916E8V4S2V,diethyltryptamine,3,DIETHYLTRYPTAMINE,f
K1:916GJF577D,declopramide,3,Declopramide,f
K1:917J3173FT,milk,1,Cow Milk,t
K1:917N15H9XX,2-butyl-5-6-dihydro-1h-imidazo-4-5-d-pyridazine-4-7-dione,3,"2-BUTYL-5,6-DIHYDRO-1H-IMIDAZO(4,5-D)PYRIDAZINE-4,7-DIONE",f
K1:9181P3OI6N,5-htp,3,"5-HYDROXYTRYPTOPHAN, DL-",f
K1:919C49XAYD,decloxizine,3,Decloxizine,f
K1:919XA137JK,lithium-sulfate,2,Lithium Sulfate,f
K1:91A0K1TY3Z,halobetasol-propionate,2,Halobetasol Propionate,f
K1:91D8378G2V,rodatristat,3,Rodatristat,f
K1:91D9GV0Z28,durapatite,3,DURAPATITE,f
K1:91G29CI904,ciltoprazine,3,Ciltoprazine,f
K1:91GQH8I5F7,ferrum-phosphoricum,2,Ferrosoferric Phosphate,f
K1:91GW059KN7,ethylene-2,3,ETHYLENE,f
K1:91I69L5AY5,enflurane-2,2,Enflurane,f
K1:91JHE0ANN8,rocakinogene-sifuplasmid,3,Rocakinogene sifuplasmid,f
K1:91M9RWP3TD,cochliobolus-spicifer,3,Cochliobolus Spicifer,f
K1:91MBZ8H3QO,sodium-borate,2,Sodium Borate,f
K1:91N8739X2N,samarium-oxide,3,Samarium Oxide,f
K1:91NGD0O6FZ,penflutizide,3,Penflutizide,f
K1:91O4LML611,ferric-cation,3,Ferric Cation,f
K1:91OQS788BE,nervonic-acid,3,Nervonic Acid,f
K1:91QY4PXU8Q,ulmus-rubra-bark,3,Ulmus Rubra Bark,f
K1:91R887N59P,yeast-mannan,2,Yeast Mannan,f
K1:91SZ6DGY86,quinaldine-blue,3,Quinaldine blue,f
K1:91W6Z2N718,cefotiam,1,Cefotiam,f
K1:91WL7OD122,azetukalner,3,Azetukalner,f
K1:91WU82GA22,acetylleucine-d,3,"ACETYLLEUCINE, D-",f
K1:91X1KLU43E,golimumab,1,Golimumab,t
K1:91X1KLU43E#sldi,golimumab-sldi,2,Golimumab-Sldi,f
K1:91XW058U2C,maleic-acid,3,MALEIC ACID,f
K1:91Y494NL0X,butenafine,2,Butenafine,f
K1:91ZE013933,nequinate,3,Nequinate,f
K1:92000WH9C9,ripazepam,3,Ripazepam,f
K1:92005F972D,coco-diethanolamide,3,COCO DIETHANOLAMIDE,f
K1:9205LF98OL,bencisteine,3,Bencisteine,f
K1:9211E5735B,toxicodendron-diversilobum-whole,3,Toxicodendron Diversilobum Whole,f
K1:922OP8YUPF,astragalus-propinquus-root,3,Astragalus Mongholicus Root,f
K1:923TYK19HG,rhodamine-6g-cation,3,Rhodamine 6G Cation,f
K1:923X28214S,crenigacestat,3,Crenigacestat,f
K1:9242ECW6R0,mycophenolate-mofetil,2,Mycophenolate Mofetil,t
K1:9242RO5URM,sparsentan,2,Sparsentan,f
K1:92587OVD8Z,epicatechin-gallate,3,Epicatechin Gallate,f
K1:925QK2Z900,gingerol-2,3,GINGEROL,f
K1:925YUK8Y75,feniralstat,3,Feniralstat,f
K1:9266D9P3PQ,bendamustine-2,2,Bendamustine,f
K1:926F8X7TNO,ag-24322,3,AG-24322,f
K1:926PP306RV,obinepitide,3,Obinepitide,f
K1:926SHL95NC,navoximod,3,Navoximod,f
K1:927AH8112L,nitrofurantoin,2,Nitrofurantoin,f
K1:9280SC28GD,s-ampa,3,(S)-AMPA,f
K1:92833M0LD9,delmadinone-acetate,3,Delmadinone Acetate,f
K1:928OC2TJDA,populus-tremuloides-pollen,3,Populus Tremuloides Pollen,f
K1:9295C885I4,quiflapon,3,Quiflapon,f
K1:92A214MD7Y,ketazolam,2,Ketazolam,f
K1:92AMN5J79Y,sus-scrofa-spleen,3,Sus Scrofa Spleen,f
K1:92C2328G7P,olanexidine,3,Olanexidine,f
K1:92D9H0A3WN,setazindol,3,Setazindol,f
K1:92EX195E1G,phenylmalonic-acid,3,Phenylmalonic Acid,f
K1:92KE01WH2P,dazolicine,3,Dazolicine,f
K1:92M4C245D1,dimetamfetamine,3,Dimetamfetamine,f
K1:92M5F28TVF,glycitein,3,Glycitein,f
K1:92N6W6KO2G,amaranthus-tuberculatus-pollen,3,Amaranthus Tuberculatus Pollen,f
K1:92Q24NH7AS,acetic-acid-pentyl-ester,3,ACETIC ACID PENTYL ESTER,f
K1:92RU3N3Y1O,simethicone,2,"Dimethicone, Unspecified",f
K1:92S48G7U0W,citatepine,3,Citatepine,f
K1:92T1Y5X038,florilglutamic-acid-18f,3,Florilglutamic acid (18f),f
K1:92VV7G83ED,antivenin-crotalidae-polyvalent,3,ANTIVENIN (CROTALIDAE) POLYVALENT,f
K1:930MLC8XGG,grape-seed-oil,3,Grape Seed Oil,f
K1:9315HN272X,eschscholzia-californica,2,California Poppy,f
K1:931L4X5WMM,impromidine,3,Impromidine,f
K1:933N61G4SL,cyprazepam,3,Cyprazepam,f
K1:933NK55FMX,civorebrutinib,3,Civorebrutinib,f
K1:933PJL964R,elzasonan,3,Elzasonan,f
K1:934B2KHY0S,hydroxypyruvic-acid,3,Hydroxypyruvic Acid,f
K1:934T64RMNJ,metamizole,1,Metamizole,f
K1:9350121Z8S,nagrestipen,3,Nagrestipen,f
K1:935E97BOY8,vitamin-b9,1,Folic acid,t
K1:935XD1L5K2,potassium-arsenite,3,Arsenous Acid,f
K1:9364W7589B,soterenol,3,Soterenol,f
K1:936JST6JCN,cetyl-alcohol,2,Cetyl Alcohol,f
K1:93722E7JA1,rubidium-nitrite,3,Rubidium Nitrite,f
K1:9379MH4CAL,mb-05032,3,MB-05032,f
K1:938DNF64FO,programmed-cell-death-protein-1,2,Programmed Cell Death Protein 1,f
K1:93963RFO1P,betula-nigra-pollen,3,Betula Nigra Pollen,f
K1:939U7C91AI,solriamfetol,1,Solriamfetol,t
K1:93AKI1U6QF,spectinomycin,2,Spectinomycin,f
K1:93F274N35Z,regn-1400,3,REGN-1400,f
K1:93IXI5B6OJ,geranium-maculatum-root,2,Geranium Maculatum Root,f
K1:93LP7Y8EGT,oak,2,Quercus Alba Bark,f
K1:93M09WW4RU,umifenovir,3,Umifenovir,f
K1:93N13LB4Z2,amrubicin,3,Amrubicin,f
K1:93NRF4S9HR,tobemstomig,3,Tobemstomig,f
K1:93NS566KF7,gemtuzumab,3,Gemtuzumab,f
K1:93OG0JL22O,gw493838,3,GW493838,f
K1:93OKX5KD2L,rosnilimab,3,Rosnilimab,f
K1:93PH5Q8M7E,galphimia-glauca-flowering-top,2,Galphimia Glauca Flowering Top,f
K1:93T0T9GKNU,enzalutamide,1,Enzalutamide,t
K1:93T4562ZI3,sweet-cherry,2,Sweet Cherry,f
K1:93T929W6LC,naptumomab-estafenatox,3,Naptumomab estafenatox,f
K1:93TLW455ZZ,encoberminogene-rezmadenovec,3,ENCOBERMINOGENE REZMADENOVEC,f
K1:93VJ1QVD6V,tritiozine,3,Tritiozine,f
K1:93X4R66P5A,metheptazine,3,Metheptazine,f
K1:93X55PE38X,fluorescein-sodium,2,FLUORESCEIN SODIUM,f
K1:93X6A56W84,eptaloprost,3,Eptaloprost,f
K1:9403SIO2S8,prednimustine,3,Prednimustine,f
K1:94055UOQ3Y,iturelix,3,Iturelix,f
K1:940ZL3AHKB,sulfametomidine,3,Sulfametomidine,f
K1:94168F9W1D,neurokinin-a,3,NEUROKININ A,f
K1:941N5DUU5C,sevelamer,1,Sevelamer,t
K1:94255I6E2T,sodium-phosphate-dibasic-dihydrate,2,"Sodium PHOSPHATE, DIBASIC, Dihydrate",f
K1:942B99D5UK,bacmecillinam,3,Bacmecillinam,f
K1:94301K998R,clamikalant,3,Clamikalant,f
K1:94325AJ25N,rintatolimod,3,Rintatolimod,f
K1:943YH53W21,emidurdar,3,Emidurdar,f
K1:9451Z89515,brinzolamide,2,Brinzolamide,f
K1:945CY7ZMI2,oportuzumab-monatox,3,Oportuzumab monatox,f
K1:9461405D9F,sodium-apolate,3,Sodium apolate,f
K1:9465GZ4W47,butylphthalide,3,"BUTYLPHTHALIDE, (R)-",f
K1:947UNF3Z6O,cadmium-sulfate,2,Cadmium Sulfate,f
K1:947ZDF68RG,ovis-aries-skin,3,Ovis Aries Skin,f
K1:948IHI495K,cloroperone,3,Cloroperone,f
K1:948QAQ08I1,sodium-molybdate,2,Sodium Molybdate,f
K1:949NG8376D,gilvetmab,3,Gilvetmab,f
K1:94AC8YWE3I,ultevursen,3,Ultevursen,f
K1:94AJJ30D9E,oxantel,2,Oxantel,f
K1:94B7PG7ZRX,ethoxy-hexyl-phosphinic-acid,3,ETHOXY(HEXYL)PHOSPHINIC Acid,f
K1:94C398LNGX,iozomic-acid,3,Iozomic acid,f
K1:94E9UR0RFR,hmn-214,3,HMN-214,f
K1:94EN2E6BLW,selvigaltin,3,Selvigaltin,f
K1:94F21T5G3C,spizofurone,3,Spizofurone,f
K1:94F3830Q73,doxapram,2,Doxapram,f
K1:94H892992X,sarcolysine-d,2,"SARCOLYSINE, D-",f
K1:94J1SMK20X,droxypropine,3,Droxypropine,f
K1:94J255A0UC,sus-scrofa-colon,2,Sus Scrofa Colon,f
K1:94JPL25DUK,fronepidil,3,Fronepidil,f
K1:94O110CX2E,sarecycline,2,Sarecycline,f
K1:94W010PZ1Z,ono-8539,3,ONO-8539,f
K1:94WNJ5U8L7,felbinac,2,Felbinac,f
K1:94X46KW4AE,amenamevir,2,Amenamevir,f
